id,lat,lon
1,42.362457,-71.08333
2,42.362125,-71.084564
3,42.36292,-71.08645
4,42.362175,-71.08506
5,42.36223,-71.08554
6,42.36102,-71.08774
7,42.362377,-71.08439
8,42.363594,-71.082794
9,42.3621,-71.08874
10,42.36092,-71.08415
11,42.360718,-71.08315
12,42.362617,-71.083885
13,42.362434,-71.0832
14,42.365356,-71.0876
15,42.364296,-71.088394
16,42.363422,-71.08316
17,42.363495,-71.083466
18,42.36461,-71.08317
19,42.36439,-71.08331
20,42.362316,-71.088234
21,42.362755,-71.085594
22,42.362217,-71.0853
23,42.36124,-71.08654
24,42.362144,-71.08923
25,42.362785,-71.08841
26,42.362923,-71.086365
27,42.363846,-71.08782
28,42.3637,-71.087326
29,42.362705,-71.08784
30,42.364937,-71.0827
31,42.360577,-71.08664
32,42.360126,-71.08802
33,42.36099,-71.087975
34,42.361404,-71.08341
35,42.36096,-71.089516
36,42.362316,-71.08685
37,42.365273,-71.08251
38,42.36235,-71.08625
39,42.36233,-71.08604
40,42.360783,-71.08445
41,42.36115,-71.08625
42,42.36105,-71.08626
43,42.361332,-71.08623
44,42.36146,-71.086205
45,42.363403,-71.082985
46,42.363304,-71.082634
47,42.36257,-71.08362
48,42.362137,-71.08447
49,42.36254,-71.08556
50,42.362602,-71.086624
51,42.363033,-71.08566
52,42.362457,-71.08497
53,42.362614,-71.08411
54,42.36279,-71.086586
55,42.362793,-71.08405
56,42.360813,-71.08479
57,42.36108,-71.087425
58,42.361298,-71.08772
59,42.361336,-71.088104
60,42.361294,-71.087456
61,42.362026,-71.0862
62,42.362022,-71.08616
63,42.361973,-71.086205
64,42.361916,-71.08621
65,42.36197,-71.08617
66,42.36192,-71.08617
67,42.3633,-71.08824
68,42.362015,-71.08611
69,42.36197,-71.08611
70,42.361923,-71.08612
71,42.36144,-71.08758
72,42.36138,-71.087585
73,42.36123,-71.08808
74,42.36141,-71.08758
75,42.361275,-71.0873
76,42.361282,-71.08739
77,42.36233,-71.08466
78,42.362347,-71.084625
79,42.362328,-71.084625
80,42.36232,-71.08459
81,42.362343,-71.08459
82,42.362362,-71.08458
83,42.36071,-71.089424
84,42.361553,-71.08973
85,42.361374,-71.08895
86,42.361248,-71.08965
87,42.3612,-71.08964
88,42.361336,-71.08969
89,42.361385,-71.0897
90,42.361244,-71.08684
91,42.361095,-71.08742
92,42.361153,-71.08677
93,42.362354,-71.08832
94,42.362103,-71.084366
95,42.362343,-71.08722
96,42.3627,-71.08737
97,42.362617,-71.08725
98,42.362656,-71.087814
