id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.363754,-71.115295,17.55123,15.2703,0.0,0.14582786,0,21
1,42.36389,-71.115295,17.551191,15.2703,0.0,0.14582755,0,20
2,42.36403,-71.115295,17.551151,15.694474,0.0,0.14987797,0,19
3,42.36417,-71.115295,17.551113,15.2703,0.0,0.1458269,0,18
4,42.364307,-71.115295,17.551075,15.2703,1.150256,0.3129029,0,17
5,42.364445,-71.115295,17.551037,15.2703,2.5049477,0.38146883,0,16
6,42.364586,-71.115295,17.550997,15.694474,2.5745237,0.37395316,0,15
7,42.364723,-71.115295,17.550959,15.2703,2.5049365,0.36384553,0,14
8,42.36486,-71.115295,17.55092,15.2703,2.5049312,0.36384475,0,13
9,42.364998,-71.115295,17.55088,15.694474,2.5745068,0.3739507,0,12
10,42.36514,-71.115295,17.550842,15.2703,3.8642783,0.54888666,0,11
11,42.365276,-71.115295,17.550804,15.2703,8.519356,1.1641226,0,10
12,42.365414,-71.115295,17.550768,15.2703,8.035021,1.0937725,0,9
13,42.36555,-71.115295,17.550728,15.694474,8.258196,1.1241523,0,8
14,42.365692,-71.115295,17.550688,15.2703,9.144192,1.1224349,0,7
15,42.36583,-71.115295,17.55065,15.2703,7.2355294,0.42257625,0,6
16,42.365967,-71.115295,17.550611,15.2703,5.099384,0.13179322,0,5
17,42.366108,-71.115295,17.550571,15.694474,5.2410207,0.13545382,0,4
18,42.366245,-71.115295,17.550533,15.2703,5.0993605,0.1317926,0,3
19,42.366383,-71.115295,17.550495,15.2703,5.0993495,0.13179234,0,2
20,42.36652,-71.115295,17.550457,15.694474,5.2409863,0.13545293,0,1
21,42.36666,-71.115295,17.550419,15.2703,5.0993276,0.13179177,0,0
22,42.363754,-71.11509,16.924402,15.2703,0.0,0.14061975,1,21
23,42.36389,-71.11509,16.924362,15.2703,0.0,0.14061943,1,20
24,42.36403,-71.11509,16.924324,15.694474,0.0,0.14452519,1,19
25,42.36417,-71.11509,16.924288,15.2703,0.0,0.1406188,1,18
26,42.364307,-71.11509,16.924252,15.2703,1.150256,0.3076948,1,17
27,42.364445,-71.11509,16.924213,15.2703,2.4154851,0.36847427,1,16
28,42.364586,-71.11509,16.924175,15.694474,2.4825764,0.36059767,1,15
29,42.364723,-71.11509,16.924137,15.2703,2.4154744,0.35085103,1,14
30,42.36486,-71.11509,16.9241,15.2703,2.4154692,0.35085025,1,13
31,42.364998,-71.11509,16.924065,15.694474,2.4825602,0.36059532,1,12
32,42.36514,-71.11509,16.924026,15.2703,3.9872868,0.6067155,1,11
