id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.36215,-71.09029,13.163762,11.8769,0.18619779,0.0050281025,0,21
1,42.362255,-71.09029,13.16374,11.8769,0.18619747,0.005028094,0,20
2,42.362362,-71.09029,13.163717,11.8769,0.18619715,0.0050280853,0,19
3,42.36247,-71.09029,13.163695,11.452724,0.17954695,0.004848503,0,18
4,42.36257,-71.09029,13.163672,11.8769,0.18619652,0.005028068,0,17
5,42.36268,-71.09029,13.163652,11.8769,0.10199724,0.010543101,0,16
6,42.362785,-71.09029,13.163629,11.8769,0.0,0.026261052,0,15
7,42.362892,-71.09029,13.163607,11.8769,0.0,0.028281068,0,14
8,42.363,-71.09029,13.163584,11.8769,0.0,0.02828102,0,13
9,42.363106,-71.09029,13.163561,11.8769,0.0,0.02828097,0,12
10,42.363213,-71.09029,13.163539,11.8769,0.0,0.028280921,0,11
11,42.363316,-71.09029,13.163517,11.452724,0.0,0.027270842,0,10
12,42.363422,-71.09029,13.163495,11.8769,0.0,0.02828083,0,9
13,42.36353,-71.09029,13.163474,11.8769,0.0,0.028280785,0,8
14,42.363636,-71.09029,13.16345,11.8769,0.0,0.028280733,0,7
15,42.363743,-71.09029,13.163427,11.8769,0.0,0.028280685,0,6
16,42.36385,-71.09029,13.163405,11.8769,0.0,0.028280634,0,5
17,42.363956,-71.09029,13.163384,11.8769,0.0,0.028280592,0,4
18,42.364063,-71.09029,13.163361,11.452724,0.0,0.02727052,0,3
19,42.364166,-71.09029,13.163339,11.8769,0.0,0.028280495,0,2
20,42.364273,-71.09029,13.163316,11.8769,0.0,0.028280446,0,1
21,42.36438,-71.09029,13.163294,11.8769,0.0,0.028280398,0,0
22,42.36215,-71.09013,12.536915,11.8769,0.1773312,0.0047886684,1,21
23,42.362255,-71.09013,12.536895,11.8769,0.17733093,0.004788661,1,20
24,42.362362,-71.09013,12.536873,11.8769,0.17733061,0.004788653,1,19
25,42.36247,-71.09013,12.536853,11.452724,0.1709971,0.0046176217,1,18
26,42.36257,-71.09013,12.536831,11.8769,0.17733002,0.0047886367,1,17
27,42.36268,-71.09013,12.536811,11.8769,0.10199724,0.01036761,1,16
28,42.362785,-71.09013,12.536789,11.8769,0.0,0.025438564,1,15
29,42.362892,-71.09013,12.536769,11.8769,0.0,0.026934354,1,14
30,42.363,-71.09013,12.536745,11.8769,0.0,0.026934301,1,13
31,42.363106,-71.09013,12.536723,11.8769,0.0,0.026934255,1,12
32,42.363213,-71.09013,12.536703,11.8769,0.0,0.026934214,1,11
33,42.363316,-71.09013,12.536683,11.452724,0.0,0.025972234,1,10
34,42.363422,-71.09013,12.536661,11.8769,0.0,0.02693412,1,9
35,42.36353,-71.09013,12.536641,11.8769,0.0,0.02693408,1,8
36,42.363636,-71.09013,12.536619,11.8769,0.0,0.02693403,1,7
37,42.363743,-71.09013,12.536596,11.8769,0.0,0.026933983,1,6
38,42.36385,-71.09013,12.536575,11.8769,0.0,0.026933938,1,5
39,42.363956,-71.09013,12.536555,11.8769,0.0,0.026933895,1,4
40,42.364063,-71.09013,12.536533,11.452724,0.0,0.025971925,1,3
41,42.364166,-71.09013,12.536513,11.8769,0.0,0.026933804,1,2
42,42.364273,-71.09013,12.536491,11.8769,0.0,0.026933758,1,1
43,42.36438,-71.09013,12.53647,11.8769,0.0,0.026933713,1,0
44,42.36215,-71.08998,12.536915,11.8769,0.1773312,0.0022050817,2,21
45,42.362255,-71.08998,12.536895,11.8769,0.17733093,0.0022050785,2,20
46,42.362362,-71.08998,12.536873,11.8769,0.17733061,0.0022050745,2,19
47,42.36247,-71.08998,12.536853,11.452724,0.1709971,0.0021593987,2,18
48,42.36257,-71.08998,12.536831,11.8769,0.18239598,0.0030990597,2,17
49,42.36268,-71.08998,12.536811,11.8769,0.13942929,0.014389699,2,16
50,42.362785,-71.08998,12.536789,11.8769,0.037431978,0.031694554,2,15
51,42.362892,-71.08998,12.536769,11.8769,0.037431918,0.033539988,2,14
52,42.363,-71.08998,12.536745,11.8769,0.037431847,0.03353992,2,13
53,42.363106,-71.08998,12.536723,11.8769,0.037431784,0.033539865,2,12
54,42.363213,-71.08998,12.536703,11.8769,0.037431724,0.033539813,2,11
55,42.363316,-71.08998,12.536683,11.452724,0.037431665,0.03257782,2,10
56,42.363422,-71.08998,12.536661,11.8769,0.037431598,0.033539698,2,9
57,42.36353,-71.08998,12.536641,11.8769,0.037431538,0.033539645,2,8
58,42.363636,-71.08998,12.536619,11.8769,0.037431475,0.033539586,2,7
59,42.363743,-71.08998,12.536596,11.8769,0.037431404,0.033539526,2,6
60,42.36385,-71.08998,12.536575,11.8769,0.03743134,0.03353947,2,5
61,42.363956,-71.08998,12.536555,11.8769,0.03743128,0.033539414,2,4
62,42.364063,-71.08998,12.536533,11.452724,0.037431218,0.032577433,2,3
63,42.364166,-71.08998,12.536513,11.8769,0.037431154,0.033539303,2,2
64,42.364273,-71.08998,12.536491,11.8769,0.03743109,0.033539243,2,1
65,42.36438,-71.08998,12.53647,11.8769,0.037431028,0.033539187,2,0
66,42.36215,-71.08982,13.163762,11.8769,0.18619779,0.0013427725,3,21
67,42.362255,-71.08982,13.16374,11.8769,0.18619747,0.0013427702,3,20
68,42.362362,-71.08982,13.163717,11.8769,0.18619715,0.0013427678,3,19
69,42.36247,-71.08982,13.163695,11.452724,0.17954695,0.0012948097,3,18
70,42.36257,-71.08982,13.163672,11.8769,0.19259557,0.0024720072,3,17
71,42.36268,-71.08982,13.163652,11.8769,0.15164353,0.015618911,3,16
72,42.362785,-71.08982,13.163629,11.8769,0.0496462,0.03454714,3,15
73,42.362892,-71.08982,13.163607,11.8769,0.049646117,0.03704215,3,14
74,42.363,-71.08982,13.163584,11.8769,0.04964603,0.037042085,3,13
75,42.363106,-71.08982,13.163561,11.8769,0.04964594,0.037042018,3,12
76,42.363213,-71.08982,13.163539,11.8769,0.04964586,0.037041955,3,11
77,42.363316,-71.08982,13.163517,11.452724,0.04787272,0.03571897,3,10
78,42.363422,-71.08982,13.163495,11.8769,0.0496457,0.037041835,3,9
79,42.36353,-71.08982,13.163474,11.8769,0.049645618,0.037041776,3,8
80,42.363636,-71.08982,13.16345,11.8769,0.04964553,0.03704171,3,7
81,42.363743,-71.08982,13.163427,11.8769,0.049645446,0.037041645,3,6
82,42.36385,-71.08982,13.163405,11.8769,0.049645357,0.037041582,3,5
