id,lat,lon,transit
1,42.36244,-71.08625,yes
2,42.362415,-71.08619,yes
3,42.36263,-71.091446,no
4,42.362125,-71.084564,no
5,42.36102,-71.08774,no
6,42.362457,-71.08333,no
7,42.362175,-71.08506,no
8,42.36223,-71.08554,no
9,42.36292,-71.08645,no
10,42.362305,-71.09129,no
11,42.362377,-71.08439,no
12,42.362316,-71.088234,no
13,42.3621,-71.08874,no
14,42.362144,-71.08976,no
15,42.36092,-71.08415,no
16,42.360718,-71.08315,no
17,42.362617,-71.083885,no
18,42.362434,-71.0832,no
19,42.36124,-71.08654,no
20,42.362755,-71.085594,no
21,42.362217,-71.0853,no
22,42.362923,-71.086365,no
23,42.361732,-71.08992,no
24,42.362785,-71.08841,no
25,42.362144,-71.08923,no
26,42.362705,-71.08784,no
27,42.361774,-71.090294,no
28,42.360577,-71.08664,no
29,42.360664,-71.09107,no
30,42.3595,-71.0885,no
31,42.36096,-71.089516,no
32,42.359413,-71.089066,no
33,42.360126,-71.08802,no
34,42.358986,-71.090355,no
35,42.36099,-71.087975,no
36,42.360847,-71.09077,no
37,42.361404,-71.08341,no
38,42.361332,-71.08974,no
39,42.3603,-71.09029,no
40,42.36235,-71.08625,no
41,42.36233,-71.08604,no
42,42.36257,-71.08362,no
43,42.36115,-71.08625,no
44,42.36105,-71.08626,no
45,42.361332,-71.08623,no
46,42.36146,-71.086205,no
47,42.360783,-71.08445,no
48,42.363403,-71.082985,no
49,42.363304,-71.082634,no
50,42.362137,-71.08447,no
51,42.36254,-71.08556,no
52,42.362602,-71.086624,no
53,42.362316,-71.08685,no
54,42.362103,-71.084366,no
55,42.362343,-71.08722,no
56,42.3627,-71.08737,no
57,42.360813,-71.08479,no
58,42.361217,-71.09087,no
59,42.36108,-71.087425,no
60,42.363033,-71.08566,no
61,42.362457,-71.08497,no
62,42.362614,-71.08411,no
63,42.36279,-71.086586,no
64,42.36175,-71.091385,no
65,42.361298,-71.08772,no
66,42.361336,-71.088104,no
67,42.361294,-71.087456,no
68,42.362026,-71.0862,no
69,42.362022,-71.08616,no
70,42.361916,-71.08621,no
71,42.359314,-71.08738,no
72,42.3633,-71.08824,no
73,42.362015,-71.08611,no
74,42.36197,-71.08611,no
75,42.361923,-71.08612,no
76,42.36197,-71.08617,no
77,42.36192,-71.08617,no
78,42.361973,-71.086205,no
79,42.36144,-71.08758,no
80,42.36138,-71.087585,no
81,42.36123,-71.08808,no
82,42.36141,-71.08758,no
83,42.361275,-71.0873,no
84,42.361282,-71.08739,no
85,42.36233,-71.08466,no
86,42.362347,-71.084625,no
87,42.362328,-71.084625,no
88,42.36232,-71.08459,no
89,42.362343,-71.08459,no
90,42.362362,-71.08458,no
91,42.36066,-71.09019,no
92,42.360638,-71.0902,no
93,42.360607,-71.090294,no
94,42.361553,-71.08973,no
95,42.361607,-71.08974,no
96,42.361374,-71.08895,no
97,42.361248,-71.08965,no
98,42.3612,-71.08964,no
99,42.361336,-71.08969,no
100,42.361385,-71.0897,no
101,42.361244,-71.08684,no
102,42.361095,-71.08742,no
103,42.361153,-71.08677,no
104,42.359066,-71.08918,no
105,42.35933,-71.08902,no
106,42.362354,-71.08832,no
107,42.362793,-71.08405,no
108,42.36071,-71.089424,no
109,42.35985,-71.09132,no
110,42.362617,-71.08725,no
111,42.362656,-71.087814,no
