id,centerlat,centerlon,width,height,population,jobs
0,42.360214,-71.091606,17.55222,15.2703,0.31920597,0.007035087
1,42.36035,-71.091606,17.55218,15.694474,0.32807204,0.008859288
2,42.360493,-71.091606,17.55214,15.2703,0.3192045,0.011417162
3,42.36063,-71.091606,17.552103,15.2703,0.31920385,0.015854307
4,42.36077,-71.091606,17.552063,15.694474,0.32806987,0.016294666
5,42.36091,-71.091606,17.552025,15.2703,0.31920245,0.015854236
6,42.361046,-71.091606,17.551987,15.694474,0.32806846,0.016294597
7,42.361187,-71.091606,17.551947,15.2703,0.31920102,0.015854167
8,42.361324,-71.091606,17.551908,15.2703,0.31920034,0.015854131
9,42.361465,-71.091606,17.55187,15.694474,0.32806626,0.016294487
10,42.361603,-71.091606,17.551832,15.2703,0.3191989,0.015854063
11,42.36174,-71.091606,17.55179,15.694474,0.32806477,0.016294414
12,42.36188,-71.091606,17.551752,15.2703,0.31919748,0.01585399
13,42.36202,-71.091606,17.551716,15.2703,0.31919682,0.015853956
14,42.362156,-71.091606,17.551674,15.694474,0.3280626,0.016294304
15,42.362297,-71.091606,17.551638,15.2703,0.3191954,0.015853887
16,42.362434,-71.091606,17.551598,15.2703,0.31919464,0.015853852
17,42.362576,-71.091606,17.55156,15.694474,0.32806045,0.0162942
18,42.362713,-71.091606,17.551521,15.2703,0.092568934,0.0132913925
19,42.36285,-71.091606,17.551481,15.694474,0.0,0.020478854
20,42.36299,-71.091606,17.551445,15.2703,0.0,0.017477673
21,42.36313,-71.091606,17.551405,15.2703,0.0,0.017477632
22,42.360214,-71.0914,16.925354,15.2703,0.30780575,0.0069528734
23,42.36035,-71.0914,16.925316,15.694474,0.3163552,0.008542886
24,42.360493,-71.0914,16.925278,15.2703,0.30780438,0.011109311
25,42.36063,-71.0914,16.925241,15.2703,0.30780372,0.015288082
26,42.36077,-71.0914,16.925203,15.694474,0.31635308,0.015712714
27,42.36091,-71.0914,16.925167,15.2703,0.30780238,0.015288015
28,42.361046,-71.0914,16.925127,15.694474,0.31635165,0.015712645
29,42.361187,-71.0914,16.925093,15.2703,0.30780098,0.015287947
30,42.361324,-71.0914,16.925055,15.2703,0.3078003,0.015287912
31,42.361465,-71.0914,16.925016,15.694474,0.3163496,0.01571254
32,42.361603,-71.0914,16.92498,15.2703,0.30779895,0.015287844
33,42.36174,-71.0914,16.92494,15.694474,0.31634817,0.01571247
34,42.36188,-71.0914,16.924904,15.2703,0.30779758,0.0152877765
35,42.36202,-71.0914,16.924868,15.2703,0.30779693,0.015287745
36,42.362156,-71.0914,16.92483,15.694474,0.3163461,0.01571237
37,42.362297,-71.0914,16.924793,15.2703,0.30779552,0.015287675
38,42.362434,-71.0914,16.924755,15.2703,0.30779484,0.015287641
39,42.362576,-71.0914,16.924717,15.694474,0.316344,0.015712265
40,42.362713,-71.0914,16.924679,15.2703,0.092568934,0.01606609
41,42.36285,-71.0914,16.924643,15.694474,0.0,0.03328394
42,42.36299,-71.0914,16.924606,15.2703,0.0,0.03030007
43,42.36313,-71.0914,16.924568,15.2703,0.0,0.030300003
44,42.360214,-71.09119,16.925354,15.2703,0.30780575,0.0069528734
45,42.36035,-71.09119,16.925316,15.694474,0.3163552,0.008542886
46,42.360493,-71.09119,16.925278,15.2703,0.30780438,0.011109311
47,42.36063,-71.09119,16.925241,15.2703,0.30780372,0.015288082
48,42.36077,-71.09119,16.925203,15.694474,0.31635308,0.015712714
49,42.36091,-71.09119,16.925167,15.2703,0.30780238,0.015288015
50,42.361046,-71.09119,16.925127,15.694474,0.31635165,0.015712645
51,42.361187,-71.09119,16.925093,15.2703,0.30780098,0.015287947
52,42.361324,-71.09119,16.925055,15.2703,0.3078003,0.015287912
53,42.361465,-71.09119,16.925016,15.694474,0.3163496,0.01571254
54,42.361603,-71.09119,16.92498,15.2703,0.30779895,0.015287844
55,42.36174,-71.09119,16.92494,15.694474,0.31634817,0.01571247
56,42.36188,-71.09119,16.924904,15.2703,0.30779758,0.0152877765
57,42.36202,-71.09119,16.924868,15.2703,0.30779693,0.015287745
58,42.362156,-71.09119,16.92483,15.694474,0.3163461,0.01571237
59,42.362297,-71.09119,16.924793,15.2703,0.30779552,0.015287675
60,42.362434,-71.09119,16.924755,15.2703,0.30779484,0.015287641
61,42.362576,-71.09119,16.924717,15.694474,0.316344,0.015712265
62,42.362713,-71.09119,16.924679,15.2703,0.092568934,0.017137898
63,42.36285,-71.09119,16.924643,15.694474,0.0,0.038541153
64,42.36299,-71.09119,16.924606,15.2703,0.0,0.035051763
65,42.36313,-71.09119,16.924568,15.2703,0.0,0.035051685
66,42.360214,-71.09098,17.55222,15.2703,0.31920597,0.007035087
67,42.36035,-71.09098,17.55218,15.694474,0.32807204,0.008859288
68,42.360493,-71.09098,17.55214,15.2703,0.3192045,0.011417162
69,42.36063,-71.09098,17.552103,15.2703,0.31920385,0.015854307
70,42.36077,-71.09098,17.552063,15.694474,0.32806987,0.016294666
71,42.36091,-71.09098,17.552025,15.2703,0.31920245,0.015854236
72,42.361046,-71.09098,17.551987,15.694474,0.32806846,0.016294597
73,42.361187,-71.09098,17.551947,15.2703,0.31920102,0.015854167
74,42.361324,-71.09098,17.551908,15.2703,0.31920034,0.015854131
75,42.361465,-71.09098,17.55187,15.694474,0.32806626,0.016294487
76,42.361603,-71.09098,17.551832,15.2703,0.3191989,0.015854063
77,42.36174,-71.09098,17.55179,15.694474,0.32806477,0.016294414
78,42.36188,-71.09098,17.551752,15.2703,0.31919748,0.01585399
79,42.36202,-71.09098,17.551716,15.2703,0.31919682,0.015853956
