id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.359913,-71.068375,16.925432,15.694474,10.360651,2.6711054,0,21
1,42.36005,-71.068375,16.925398,15.2703,10.080613,2.5989082,0,20
2,42.360188,-71.068375,16.92536,15.2703,10.08059,2.5989022,0,19
3,42.36033,-71.068375,16.925323,15.694474,9.309408,2.6536689,0,18
4,42.360466,-71.068375,16.925287,15.2703,7.4680157,2.5406651,0,17
5,42.360603,-71.068375,16.925245,15.694474,7.6754403,2.6112323,0,16
6,42.360744,-71.068375,16.925209,15.2703,7.4679804,2.540653,0,15
7,42.36088,-71.068375,16.925173,15.2703,7.467964,2.5406477,0,14
8,42.361023,-71.068375,16.925135,15.694474,7.675391,2.6112156,0,13
9,42.36116,-71.068375,16.925098,15.2703,0.748642,0.9018558,0,12
10,42.361298,-71.068375,16.92506,15.694474,0.0,2.2116525,0,11
11,42.36144,-71.068375,16.925024,15.2703,0.0,2.1518738,0,10
12,42.361576,-71.068375,16.924986,15.2703,0.0,2.151869,0,9
13,42.361717,-71.068375,16.924948,15.694474,0.0,2.2116377,0,8
14,42.361855,-71.068375,16.924911,15.2703,0.0,2.1518598,0,7
15,42.36199,-71.068375,16.924873,15.694474,0.0,2.2116282,0,6
16,42.362133,-71.068375,16.924835,15.2703,0.0,1.4805886,0,5
17,42.36227,-71.068375,16.924799,15.2703,0.0,0.22344759,0,4
18,42.36241,-71.068375,16.92476,15.694474,0.0,0.22965395,0,3
19,42.36255,-71.068375,16.924726,15.2703,0.0,0.22344665,0,2
20,42.362686,-71.068375,16.924685,15.694474,0.0,0.22965293,0,1
21,42.362827,-71.068375,16.924648,15.2703,0.0,0.22344561,0,0
22,42.359913,-71.06817,17.552301,15.694474,10.74438,2.7700355,1,21
23,42.36005,-71.06817,17.552263,15.2703,10.453968,2.6951637,1,20
24,42.360188,-71.06817,17.552225,15.2703,10.453946,2.695158,1,19
25,42.36033,-71.06817,17.552185,15.694474,9.309408,2.6536689,1,18
26,42.360466,-71.06817,17.552149,15.2703,7.7446084,2.6347637,1,17
27,42.360603,-71.06817,17.552107,15.694474,7.959717,2.7079449,1,16
28,42.360744,-71.06817,17.55207,15.2703,7.7445736,2.6347518,1,15
29,42.36088,-71.06817,17.552032,15.2703,7.744557,2.6347463,1,14
30,42.361023,-71.06817,17.551992,15.694474,7.959665,2.7079272,1,13
31,42.36116,-71.06817,17.551954,15.2703,0.748642,0.9018558,1,12
32,42.361298,-71.06817,17.551914,15.694474,0.0,2.2935658,1,11
33,42.36144,-71.06817,17.551878,15.2703,0.0,2.2315729,1,10
34,42.361576,-71.06817,17.551836,15.2703,0.0,2.2315674,1,9
35,42.361717,-71.06817,17.551798,15.694474,0.0,2.2935507,1,8
36,42.361855,-71.06817,17.55176,15.2703,0.0,2.2315578,1,7
37,42.36199,-71.06817,17.551722,15.694474,0.0,2.2935405,1,6
38,42.362133,-71.06817,17.551683,15.2703,0.0,1.4805886,1,5
39,42.36227,-71.06817,17.551643,15.2703,0.0,0.23172344,1,4
40,42.36241,-71.06817,17.551605,15.694474,0.0,0.23815969,1,3
41,42.36255,-71.06817,17.551569,15.2703,0.0,0.23172247,1,2
42,42.362686,-71.06817,17.551527,15.694474,0.0,0.23815861,1,1
43,42.362827,-71.06817,17.551487,15.2703,0.0,0.23172139,1,0
44,42.359913,-71.06796,16.925432,15.694474,10.360651,2.6711054,2,21
45,42.36005,-71.06796,16.925398,15.2703,10.080613,2.5989082,2,20
46,42.360188,-71.06796,16.92536,15.2703,10.08059,2.5989022,2,19
47,42.36033,-71.06796,16.925323,15.694474,9.309408,2.6536689,2,18
48,42.360466,-71.06796,16.925287,15.2703,7.4680157,2.5406651,2,17
49,42.360603,-71.06796,16.925245,15.694474,7.6754403,2.6112323,2,16
50,42.360744,-71.06796,16.925209,15.2703,7.4679804,2.540653,2,15
51,42.36088,-71.06796,16.925173,15.2703,7.467964,2.5406477,2,14
52,42.361023,-71.06796,16.925135,15.694474,7.675391,2.6112156,2,13
53,42.36116,-71.06796,16.925098,15.2703,0.74983054,0.9802988,2,12
54,42.361298,-71.06796,16.92506,15.694474,0.004742371,2.524649,2,11
55,42.36144,-71.06796,16.925024,15.2703,0.0047423607,2.4648695,2,10
56,42.361576,-71.06796,16.924986,15.2703,0.0047423504,2.4648643,2,9
57,42.361717,-71.06796,16.924948,15.694474,0.0047423397,2.5246322,2,8
58,42.361855,-71.06796,16.924911,15.2703,0.0047423295,2.4648535,2,7
59,42.36199,-71.06796,16.924873,15.694474,0.0047423188,2.5246212,2,6
60,42.362133,-71.06796,16.924835,15.2703,0.00427871,1.7629834,2,5
61,42.36227,-71.06796,16.924799,15.2703,0.0,0.22344759,2,4
62,42.36241,-71.06796,16.92476,15.694474,0.0,0.22965395,2,3
63,42.36255,-71.06796,16.924726,15.2703,0.0,0.22344665,2,2
64,42.362686,-71.06796,16.924685,15.694474,0.0,0.22965293,2,1
65,42.362827,-71.06796,16.924648,15.2703,0.0,0.22344561,2,0
66,42.359913,-71.06775,16.925432,15.694474,14.758478,3.339636,3,21
67,42.36005,-71.06775,16.925398,15.2703,14.758449,3.3396292,3,20
68,42.360188,-71.06775,16.92536,15.2703,14.758414,3.3396215,3,19
69,42.36033,-71.06775,16.925323,15.694474,14.445717,3.4064121,3,18
70,42.360466,-71.06775,16.925287,15.2703,12.919753,3.3465033,3,17
71,42.360603,-71.06775,16.925245,15.694474,12.919722,3.3464952,3,16
72,42.360744,-71.06775,16.925209,15.2703,12.919693,3.346488,3,15
73,42.36088,-71.06775,16.925173,15.2703,12.919665,3.3464804,3,14
74,42.361023,-71.06775,16.925135,15.694474,12.919637,3.3464732,3,13
75,42.36116,-71.06775,16.925098,15.2703,3.6633177,1.4063833,3,12
76,42.361298,-71.06775,16.92506,15.694474,0.029683465,2.0474448,3,11
77,42.36144,-71.06775,16.925024,15.2703,0.028881151,1.9944918,3,10
78,42.361576,-71.06775,16.924986,15.2703,0.028881086,1.9944873,3,9
79,42.361717,-71.06775,16.924948,15.694474,0.029683268,2.0474312,3,8
80,42.361855,-71.06775,16.924911,15.2703,0.02888096,1.9944786,3,7
81,42.36199,-71.06775,16.924873,15.694474,0.02968314,2.0474222,3,6
82,42.362133,-71.06775,16.924835,15.2703,0.0260575,1.8557574,3,5
83,42.36227,-71.06775,16.924799,15.2703,0.0,0.22344759,3,4
84,42.36241,-71.06775,16.92476,15.694474,0.0,0.22965395,3,3
85,42.36255,-71.06775,16.924726,15.2703,0.0,0.22344665,3,2
86,42.362686,-71.06775,16.924685,15.694474,0.0,0.22965293,3,1
87,42.362827,-71.06775,16.924648,15.2703,0.0,0.22344561,3,0
88,42.359913,-71.06754,17.552301,15.694474,12.815996,2.6683147,4,21
89,42.36005,-71.06754,17.552263,15.2703,12.469591,2.5961924,4,20
90,42.360188,-71.06754,17.552225,15.2703,12.4695635,2.5961869,4,19
91,42.36033,-71.06754,17.552185,15.694474,12.396952,2.6896653,4,18
92,42.360466,-71.06754,17.552149,15.2703,10.576893,2.5384543,4,17
93,42.360603,-71.06754,17.552107,15.694474,10.870669,2.6089606,4,16
94,42.360744,-71.06754,17.55207,15.2703,10.576845,2.5384429,4,15
95,42.36088,-71.06754,17.552032,15.2703,10.576823,2.5384376,4,14
96,42.361023,-71.06754,17.551992,15.694474,10.870599,2.6089437,4,13
97,42.36116,-71.06754,17.551954,15.2703,3.3301299,1.2752148,4,12
98,42.361298,-71.06754,17.551914,15.694474,0.030782856,2.0316684,4,11
99,42.36144,-71.06754,17.551878,15.2703,0.029950824,1.9767543,4,10
100,42.361576,-71.06754,17.551836,15.2703,0.029950751,1.9767495,4,9
101,42.361717,-71.06754,17.551798,15.694474,0.030782651,2.031655,4,8
102,42.361855,-71.06754,17.55176,15.2703,0.029950622,1.9767411,4,7
103,42.36199,-71.06754,17.551722,15.694474,0.030782515,2.031646,4,6
104,42.362133,-71.06754,17.551683,15.2703,0.0260575,1.7981967,4,5
