id,lat,lon,transit
1,42.35172,-71.06721,yes
2,42.35322,-71.0643,yes
3,42.357002,-71.065796,yes
4,42.357697,-71.06332,yes
5,42.35302,-71.064606,yes
6,42.35337,-71.0642,yes
7,42.36321,-71.06638,no
8,42.359383,-71.062325,no
9,42.35678,-71.0592,no
10,42.36273,-71.06741,no
11,42.35171,-71.06782,no
12,42.35925,-71.0627,no
13,42.35238,-71.06558,no
14,42.35687,-71.05878,no
15,42.35284,-71.06437,no
16,42.35811,-71.06221,no
17,42.35717,-71.05846,no
18,42.35292,-71.06248,no
19,42.356983,-71.056854,no
20,42.35559,-71.06053,no
21,42.3589,-71.0607,no
22,42.359245,-71.06387,no
23,42.36298,-71.068596,no
24,42.35608,-71.06237,no
25,42.36102,-71.06778,no
26,42.358284,-71.059845,no
27,42.35732,-71.065605,no
28,42.359264,-71.067825,no
29,42.356197,-71.063095,no
30,42.360653,-71.06699,no
31,42.352043,-71.0645,no
32,42.358707,-71.06505,no
33,42.359543,-71.06589,no
34,42.36315,-71.06533,no
35,42.36343,-71.05394,no
36,42.36315,-71.06672,no
37,42.35732,-71.06088,no
38,42.360096,-71.06699,no
39,42.36258,-71.06825,no
40,42.35732,-71.057,no
41,42.358986,-71.06422,no
42,42.3556,-71.059,no
43,42.3529,-71.0628,no
44,42.357304,-71.0568,no
45,42.356533,-71.05581,no
46,42.35921,-71.06118,no
47,42.359264,-71.060326,no
48,42.3591,-71.0628,no
49,42.3569,-71.0588,no
50,42.3517,-71.0678,no
51,42.3566,-71.059,no
52,42.3572,-71.0585,no
53,42.352272,-71.06531,no
54,42.35454,-71.06311,no
55,42.36093,-71.05922,no
56,42.361485,-71.059494,no
57,42.358707,-71.06394,no
58,42.360207,-71.05479,no
59,42.35861,-71.05703,no
60,42.360897,-71.055214,no
61,42.35809,-71.061676,no
62,42.359455,-71.057686,no
63,42.355145,-71.06215,no
64,42.361023,-71.063835,no
65,42.354954,-71.061104,no
66,42.3522,-71.06568,no
67,42.353226,-71.06409,no
68,42.356365,-71.0554,no
69,42.35539,-71.05576,no
70,42.356243,-71.05593,no
71,42.357986,-71.059105,no
72,42.356903,-71.05891,no
73,42.35682,-71.05886,no
74,42.356403,-71.05932,no
75,42.358395,-71.06222,no
76,42.352295,-71.06348,no
77,42.361134,-71.05697,no
78,42.361546,-71.057106,no
79,42.361275,-71.05695,no
80,42.360992,-71.06821,no
81,42.360996,-71.068054,no
82,42.360996,-71.06795,no
83,42.36132,-71.0667,no
84,42.36101,-71.06589,no
85,42.36096,-71.06567,no
86,42.353687,-71.06389,no
87,42.361813,-71.0655,no
88,42.361935,-71.06606,no
89,42.35254,-71.06509,no
90,42.3534,-71.0592,no
91,42.351814,-71.06605,no
92,42.35496,-71.06145,no
93,42.355206,-71.06016,no
94,42.351692,-71.05845,no
95,42.352165,-71.05794,no
96,42.35201,-71.05731,no
97,42.3513,-71.05595,no
98,42.351334,-71.05593,no
99,42.35525,-71.06234,no
100,42.357376,-71.058945,no
101,42.357735,-71.05916,no
102,42.35775,-71.059204,no
103,42.36318,-71.05488,no
104,42.363266,-71.05479,no
105,42.363297,-71.05518,no
106,42.351948,-71.055305,no
107,42.355453,-71.0638,no
108,42.35546,-71.063805,no
109,42.35864,-71.05753,no
110,42.358646,-71.05739,no
111,42.355503,-71.05863,no
112,42.35595,-71.063194,no
113,42.353146,-71.063034,no
114,42.357452,-71.06354,no
115,42.35749,-71.06342,no
116,42.357536,-71.05842,no
117,42.358723,-71.057236,no
118,42.36082,-71.055145,no
119,42.35616,-71.057465,no
120,42.35903,-71.0592,no
121,42.351665,-71.05524,no
122,42.35242,-71.067085,no
123,42.352398,-71.066864,no
124,42.354355,-71.068275,no
125,42.360992,-71.067154,no
126,42.36102,-71.06682,no
127,42.36102,-71.06665,no
128,42.361027,-71.06649,no
129,42.36201,-71.06573,no
130,42.362022,-71.06543,no
131,42.360992,-71.06813,no
132,42.360992,-71.06729,no
133,42.363205,-71.064,no
134,42.362843,-71.064125,no
135,42.36293,-71.064095,no
136,42.363014,-71.06407,no
137,42.361023,-71.063965,no
138,42.361027,-71.06361,no
139,42.361023,-71.06309,no
140,42.36102,-71.06327,no
141,42.361023,-71.06318,no
142,42.36098,-71.06262,no
143,42.361004,-71.0647,no
144,42.361008,-71.06504,no
145,42.361008,-71.06499,no
146,42.361008,-71.06493,no
147,42.3614,-71.06543,no
148,42.361004,-71.0661,no
149,42.36136,-71.065956,no
150,42.361355,-71.06624,no
151,42.3613,-71.06835,no
152,42.35716,-71.06078,no
153,42.355904,-71.06569,no
154,42.35712,-71.060936,no
155,42.357277,-71.06102,no
156,42.358086,-71.06258,no
157,42.358482,-71.0627,no
158,42.358616,-71.06271,no
159,42.35894,-71.06279,no
160,42.35241,-71.062675,no
161,42.351357,-71.059364,no
162,42.361286,-71.06514,no
163,42.360584,-71.05687,no
164,42.355404,-71.05809,no
165,42.35498,-71.06335,no
166,42.362812,-71.05607,no
167,42.356754,-71.055405,no
168,42.35892,-71.05763,no
169,42.352177,-71.05555,no
170,42.359234,-71.05543,no
171,42.3577,-71.0542,no
172,42.35783,-71.05404,no
173,42.357037,-71.0547,no
174,42.36309,-71.05389,no
175,42.357323,-71.05532,no
176,42.356712,-71.05656,no
177,42.356228,-71.06197,no
178,42.353245,-71.05766,no
179,42.354935,-71.05952,no
180,42.353443,-71.06231,no
181,42.35424,-71.06195,no
182,42.355595,-71.06107,no
183,42.361145,-71.056786,no
184,42.352238,-71.05776,no
185,42.35184,-71.056404,no
186,42.351864,-71.05728,no
187,42.36323,-71.054825,no
188,42.360714,-71.05673,no
189,42.359383,-71.05546,no
190,42.359463,-71.055466,no
191,42.360233,-71.05392,no
192,42.356903,-71.05414,no
193,42.353024,-71.057205,no
194,42.352547,-71.06235,no
195,42.352444,-71.060234,no
196,42.35973,-71.056,no
197,42.359768,-71.05564,no
198,42.35137,-71.0614,no
199,42.35154,-71.06098,no
200,42.354828,-71.05595,no
201,42.352356,-71.05904,no
202,42.35153,-71.05813,no
203,42.352303,-71.06715,no
204,42.35148,-71.062675,no
205,42.35541,-71.06387,no
206,42.35535,-71.06299,no
207,42.35525,-71.06306,no
208,42.355377,-71.06293,no
209,42.355225,-71.06306,no
210,42.359333,-71.054184,no
211,42.35408,-71.058815,no
212,42.35251,-71.06281,no
213,42.35425,-71.059364,no
214,42.354137,-71.0584,no
215,42.354683,-71.05917,no
216,42.351826,-71.05496,no
217,42.352276,-71.06476,no
218,42.352287,-71.06243,no
219,42.35348,-71.05803,no
220,42.354492,-71.05954,no
221,42.35138,-71.06685,no
222,42.352146,-71.056076,no
223,42.352177,-71.05599,no
224,42.352238,-71.06444,no
225,42.354225,-71.059006,no
226,42.354614,-71.059074,no
227,42.360203,-71.06378,no
228,42.3547,-71.06024,no
229,42.353,-71.06403,no
230,42.361904,-71.0678,no
231,42.36174,-71.067184,no
232,42.360504,-71.05475,no
233,42.355934,-71.05538,no
234,42.356007,-71.05546,no
235,42.35595,-71.05536,no
236,42.35592,-71.05541,no
237,42.35599,-71.05549,no
238,42.35602,-71.05543,no
239,42.356037,-71.0554,no
240,42.355965,-71.05533,no
241,42.35246,-71.064255,no
242,42.351505,-71.0627,no
243,42.35151,-71.0626,no
244,42.35444,-71.05888,no
245,42.35477,-71.06145,no
246,42.35684,-71.05759,no
247,42.360043,-71.055435,no
248,42.35632,-71.06191,no
249,42.356377,-71.061844,no
250,42.362396,-71.06431,no
251,42.36099,-71.06862,no
252,42.363197,-71.055954,no
253,42.35245,-71.065956,no
254,42.354294,-71.0664,no
255,42.353363,-71.06531,no
256,42.355873,-71.065216,no
257,42.355885,-71.06518,no
258,42.355892,-71.06513,no
259,42.355896,-71.065796,no
260,42.355953,-71.06579,no
261,42.356033,-71.06479,no
262,42.35246,-71.06361,no
263,42.35209,-71.05541,no
264,42.352146,-71.05485,no
265,42.35256,-71.0629,no
266,42.352753,-71.05788,no
267,42.351788,-71.0548,no
268,42.357063,-71.05895,no
269,42.35817,-71.058105,no
270,42.35902,-71.05956,no
271,42.35617,-71.05893,no
272,42.35639,-71.05904,no
273,42.355534,-71.05996,no
274,42.358788,-71.05846,no
275,42.35823,-71.05772,no
276,42.359364,-71.05914,no
277,42.356255,-71.059,no
278,42.36003,-71.05624,no
279,42.360165,-71.054886,no
280,42.362934,-71.05553,no
281,42.362797,-71.055695,no
282,42.363148,-71.05633,no
283,42.36295,-71.05555,no
284,42.351868,-71.05993,no
285,42.35991,-71.05421,no
286,42.36053,-71.05489,no
287,42.360508,-71.055115,no
288,42.35981,-71.05516,no
289,42.354084,-71.05577,no
290,42.35635,-71.059906,no
291,42.36103,-71.06435,no
292,42.354984,-71.05879,no
293,42.353226,-71.05878,no
294,42.357796,-71.05391,no
295,42.3571,-71.05444,no
296,42.351788,-71.05522,no
297,42.351616,-71.06142,no
298,42.356792,-71.06003,no
299,42.362858,-71.055595,no
300,42.361694,-71.05657,no
301,42.353844,-71.05921,no
302,42.35764,-71.062904,no
303,42.35769,-71.05901,no
