id,centerlat,centerlon,width,height,population,jobs
0,42.361233,-71.09083,23.7538,5.0861187,0.32815692,0.008861481
1,42.361374,-71.09083,23.7538,4.948656,0.31928784,0.008621982
2,42.36151,-71.09083,23.7538,4.948656,0.31928784,0.008621982
3,42.361652,-71.09083,23.7538,5.0861187,0.32815692,0.008861481
4,42.36179,-71.09083,23.7538,4.948656,0.31928784,0.008621982
5,42.361927,-71.09083,23.7538,4.948656,0.31928784,0.008621982
6,42.36207,-71.09083,23.7538,5.0861187,0.32815692,0.008861481
7,42.362206,-71.09083,23.7538,4.948656,0.31928784,0.008621982
8,42.362343,-71.09083,23.7538,5.0861187,0.32815692,0.008861481
9,42.362484,-71.09083,23.7538,4.948656,0.31928784,0.008621982
10,42.36262,-71.09083,23.7538,4.948656,0.20525648,0.0077996403
11,42.362762,-71.09083,23.7538,5.0861187,0.0,0.029184863
12,42.3629,-71.09083,23.7538,4.948656,0.0,0.048878122
13,42.363037,-71.09083,23.7538,4.948656,0.0,0.048878122
14,42.36318,-71.09083,23.7538,5.0861187,0.0,0.049402375
15,42.363316,-71.09083,23.7538,4.948656,0.0,0.048878122
16,42.363453,-71.09083,23.7538,5.0861187,0.0,0.049402375
17,42.363594,-71.09083,23.7538,4.948656,0.0,0.048878122
18,42.36373,-71.09083,23.7538,4.948656,0.0,0.048878122
19,42.36387,-71.09083,23.7538,5.0861187,0.0,0.049402375
20,42.36401,-71.09083,23.7538,4.948656,0.0,0.048878122
21,42.364147,-71.09083,23.7538,4.948656,0.0,0.048878122
22,42.361233,-71.09062,22.905449,5.086171,0.31644028,0.008545088
23,42.361374,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
24,42.36151,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
25,42.361652,-71.09062,22.905449,5.086171,0.31644028,0.008545088
26,42.36179,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
27,42.361927,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
28,42.36207,-71.09062,22.905449,5.086171,0.31644028,0.008545088
29,42.362206,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
30,42.362343,-71.09062,22.905449,5.086171,0.31644028,0.008545088
31,42.362484,-71.09062,22.905449,4.9487076,0.3078879,0.008314141
32,42.36262,-71.09062,22.905449,4.9487076,0.20525862,0.007574026
33,42.362762,-71.09062,22.905449,5.086171,0.0,0.029467396
34,42.3629,-71.09062,22.905449,4.9487076,0.0,0.04675175
35,42.363037,-71.09062,22.905449,4.9487076,0.0,0.04675175
36,42.36318,-71.09062,22.905449,5.086171,0.0,0.048050404
37,42.363316,-71.09062,22.905449,4.9487076,0.0,0.04675175
38,42.363453,-71.09062,22.905449,5.086171,0.0,0.048050404
39,42.363594,-71.09062,22.905449,4.9487076,0.0,0.04675175
40,42.36373,-71.09062,22.905449,4.9487076,0.0,0.04675175
41,42.36387,-71.09062,22.905449,5.086171,0.0,0.048050404
42,42.36401,-71.09062,22.905449,4.9487076,0.0,0.04675175
43,42.364147,-71.09062,22.905449,4.9487076,0.0,0.04675175
44,42.361233,-71.09041,23.7538,5.0862265,0.3281639,0.008861668
45,42.361374,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
46,42.36151,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
47,42.361652,-71.09041,23.7538,5.0862265,0.3281639,0.008861668
48,42.36179,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
49,42.361927,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
50,42.36207,-71.09041,23.7538,5.0862265,0.3281639,0.008861668
51,42.362206,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
52,42.362343,-71.09041,23.7538,5.0862265,0.3281639,0.008861668
53,42.362484,-71.09041,23.7538,4.9487615,0.31929463,0.008622166
54,42.36262,-71.09041,23.7538,4.9487615,0.20526083,0.007799806
55,42.362762,-71.09041,23.7538,5.0862265,0.0,0.029467717
56,42.3629,-71.09041,23.7538,4.9487615,0.0,0.048483822
57,42.363037,-71.09041,23.7538,4.9487615,0.0,0.048483822
58,42.36318,-71.09041,23.7538,5.0862265,0.0,0.049830586
59,42.363316,-71.09041,23.7538,4.9487615,0.0,0.048483822
60,42.363453,-71.09041,23.7538,5.0862265,0.0,0.049830586
