id,lat,lon,transit
1,42.36708,-71.08455,no
2,42.362457,-71.08333,no
3,42.363472,-71.082054,no
4,42.362617,-71.083885,no
5,42.362434,-71.0832,no
6,42.362755,-71.085594,no
7,42.36461,-71.08317,no
8,42.363422,-71.08316,no
9,42.363495,-71.083466,no
10,42.362656,-71.08018,no
11,42.36269,-71.08056,no
12,42.362736,-71.080826,no
13,42.362812,-71.08119,no
14,42.363594,-71.082794,no
15,42.36439,-71.08331,no
16,42.362377,-71.08439,no
17,42.364937,-71.0827,no
18,42.365273,-71.08251,no
19,42.36233,-71.08604,no
20,42.36257,-71.08362,no
21,42.362854,-71.082,no
22,42.363403,-71.082985,no
23,42.363304,-71.082634,no
24,42.36254,-71.08556,no
25,42.363033,-71.08566,no
26,42.363754,-71.08206,no
27,42.362457,-71.08497,no
28,42.362614,-71.08411,no
29,42.36233,-71.08466,no
30,42.362347,-71.084625,no
31,42.362328,-71.084625,no
32,42.36232,-71.08459,no
33,42.362343,-71.08459,no
34,42.362362,-71.08458,no
35,42.362793,-71.08405,no
