id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.367043,-71.08184,16.923515,15.2703,0.069455266,0.054112475,0,21
1,42.36718,-71.08184,16.923477,15.2703,0.06945512,0.05411236,0,20
2,42.36732,-71.08184,16.923437,15.694474,0.07138425,0.04798855,0,19
3,42.36746,-71.08184,16.923403,15.2703,0.06945481,0.020836443,0,18
4,42.367596,-71.08184,16.923365,15.694474,0.07138394,0.021415181,0,17
5,42.367737,-71.08184,16.923325,15.2703,0.0034816866,0.001044506,0,16
6,42.367874,-71.08184,16.923288,15.2703,0.0,0.0,0,15
7,42.368015,-71.08184,16.923252,15.694474,0.0,0.0,0,14
8,42.368153,-71.08184,16.923216,15.2703,0.0,0.0,0,13
9,42.36829,-71.08184,16.923176,15.694474,0.0,0.0,0,12
10,42.36843,-71.08184,16.92314,15.2703,0.0,0.0,0,11
11,42.36857,-71.08184,16.923101,15.2703,0.0,0.0,0,10
12,42.36871,-71.08184,16.923065,15.694474,0.0,0.0,0,9
13,42.368847,-71.08184,16.923027,15.2703,0.0,0.0,0,8
14,42.368984,-71.08184,16.92299,15.694474,0.0,0.0,0,7
15,42.369125,-71.08184,16.922955,15.2703,0.0,0.0,0,6
16,42.369263,-71.08184,16.922916,15.2703,0.0,0.0,0,5
17,42.369404,-71.08184,16.922876,15.694474,0.0,0.0,0,4
18,42.36954,-71.08184,16.92284,15.2703,0.0,0.0,0,3
19,42.36968,-71.08184,16.922802,15.694474,0.0,0.0,0,2
20,42.36982,-71.08184,16.922766,15.2703,0.0,0.0,0,1
21,42.369957,-71.08184,16.922728,15.2703,0.0,0.0,0,0
22,42.367043,-71.08163,16.923515,15.2703,0.069455266,0.03586131,1,21
23,42.36718,-71.08163,16.923477,15.2703,0.06945512,0.03586123,1,20
24,42.36732,-71.08163,16.923437,15.694474,0.07138425,0.03308936,1,19
25,42.36746,-71.08163,16.923403,15.2703,0.06945481,0.020836443,1,18
26,42.367596,-71.08163,16.923365,15.694474,0.07138394,0.021415181,1,17
27,42.367737,-71.08163,16.923325,15.2703,0.0034816866,0.001044506,1,16
28,42.367874,-71.08163,16.923288,15.2703,0.0,0.0,1,15
29,42.368015,-71.08163,16.923252,15.694474,0.0,0.0,1,14
30,42.368153,-71.08163,16.923216,15.2703,0.0,0.0,1,13
31,42.36829,-71.08163,16.923176,15.694474,0.0,0.0,1,12
32,42.36843,-71.08163,16.92314,15.2703,0.0,0.0,1,11
33,42.36857,-71.08163,16.923101,15.2703,0.0,0.0,1,10
34,42.36871,-71.08163,16.923065,15.694474,0.0,0.0,1,9
35,42.368847,-71.08163,16.923027,15.2703,0.0,0.0,1,8
36,42.368984,-71.08163,16.92299,15.694474,0.0,0.0,1,7
37,42.369125,-71.08163,16.922955,15.2703,0.0,0.0,1,6
38,42.369263,-71.08163,16.922916,15.2703,0.0,0.0,1,5
39,42.369404,-71.08163,16.922876,15.694474,0.0,0.0,1,4
40,42.36954,-71.08163,16.92284,15.2703,0.0,0.0,1,3
41,42.36968,-71.08163,16.922802,15.694474,0.0,0.0,1,2
42,42.36982,-71.08163,16.922766,15.2703,0.0,0.0,1,1
43,42.369957,-71.08163,16.922728,15.2703,0.0,0.0,1,0
44,42.367043,-71.08142,17.550312,15.2703,0.07202768,0.021608306,2,21
45,42.36718,-71.08142,17.550274,15.2703,0.072027534,0.02160826,2,20
46,42.36732,-71.08142,17.550232,15.694474,0.074028105,0.022208432,2,19
47,42.36746,-71.08142,17.550196,15.2703,0.072027214,0.021608163,2,18
48,42.367596,-71.08142,17.550156,15.694474,0.07402779,0.022208337,2,17
49,42.367737,-71.08142,17.550116,15.2703,0.0034816866,0.001044506,2,16
50,42.367874,-71.08142,17.550077,15.2703,0.0,0.0,2,15
51,42.368015,-71.08142,17.550041,15.694474,0.0,0.0,2,14
52,42.368153,-71.08142,17.550003,15.2703,0.0,0.0,2,13
53,42.36829,-71.08142,17.549963,15.694474,0.0,0.0,2,12
54,42.36843,-71.08142,17.549923,15.2703,0.0,0.0,2,11
55,42.36857,-71.08142,17.549885,15.2703,0.0,0.0,2,10
56,42.36871,-71.08142,17.549845,15.694474,0.0,0.0,2,9
57,42.368847,-71.08142,17.549807,15.2703,0.0,0.0,2,8
58,42.368984,-71.08142,17.549768,15.694474,0.0,0.0,2,7
59,42.369125,-71.08142,17.54973,15.2703,0.0,0.0,2,6
60,42.369263,-71.08142,17.549692,15.2703,0.0,0.0,2,5
61,42.369404,-71.08142,17.54965,15.694474,0.0,0.0,2,4
62,42.36954,-71.08142,17.549614,15.2703,0.0,0.0,2,3
63,42.36968,-71.08142,17.549574,15.694474,0.0,0.0,2,2
64,42.36982,-71.08142,17.549536,15.2703,0.0,0.0,2,1
65,42.369957,-71.08142,17.549496,15.2703,0.0,0.0,2,0
66,42.367043,-71.081215,16.923515,15.2703,0.069455266,0.02083658,3,21
67,42.36718,-71.081215,16.923477,15.2703,0.06945512,0.020836534,3,20
68,42.36732,-71.081215,16.923437,15.694474,0.07138425,0.021415275,3,19
69,42.36746,-71.081215,16.923403,15.2703,0.06945481,0.020836443,3,18
70,42.367596,-71.081215,16.923365,15.694474,0.07138394,0.021415181,3,17
71,42.367737,-71.081215,16.923325,15.2703,0.0034816866,0.001044506,3,16
72,42.367874,-71.081215,16.923288,15.2703,0.0,0.0,3,15
73,42.368015,-71.081215,16.923252,15.694474,0.0,0.0,3,14
74,42.368153,-71.081215,16.923216,15.2703,0.0,0.0,3,13
75,42.36829,-71.081215,16.923176,15.694474,0.0,0.0,3,12
76,42.36843,-71.081215,16.92314,15.2703,0.0,0.0,3,11
77,42.36857,-71.081215,16.923101,15.2703,0.0,0.0,3,10
78,42.36871,-71.081215,16.923065,15.694474,0.0,0.0,3,9
79,42.368847,-71.081215,16.923027,15.2703,0.0,0.0,3,8
80,42.368984,-71.081215,16.92299,15.694474,0.0,0.0,3,7
81,42.369125,-71.081215,16.922955,15.2703,0.0,0.0,3,6
82,42.369263,-71.081215,16.922916,15.2703,0.0,0.0,3,5
83,42.369404,-71.081215,16.922876,15.694474,0.0,0.0,3,4
84,42.36954,-71.081215,16.92284,15.2703,0.0,0.0,3,3
85,42.36968,-71.081215,16.922802,15.694474,0.0,0.0,3,2
86,42.36982,-71.081215,16.922766,15.2703,0.0,0.0,3,1
87,42.369957,-71.081215,16.922728,15.2703,0.0,0.0,3,0
88,42.367043,-71.081,16.923515,15.2703,0.069455266,0.02083658,4,21
89,42.36718,-71.081,16.923477,15.2703,0.06945512,0.020836534,4,20
90,42.36732,-71.081,16.923437,15.694474,0.07138425,0.021415275,4,19
91,42.36746,-71.081,16.923403,15.2703,0.06945481,0.020836443,4,18
92,42.367596,-71.081,16.923365,15.694474,0.07138394,0.021415181,4,17
93,42.367737,-71.081,16.923325,15.2703,0.0034816866,0.001044506,4,16
94,42.367874,-71.081,16.923288,15.2703,0.0,0.0,4,15
95,42.368015,-71.081,16.923252,15.694474,0.0,0.0,4,14
96,42.368153,-71.081,16.923216,15.2703,0.0,0.0,4,13
97,42.36829,-71.081,16.923176,15.694474,0.0,0.0,4,12
98,42.36843,-71.081,16.92314,15.2703,0.0,0.0,4,11
99,42.36857,-71.081,16.923101,15.2703,0.0,0.0,4,10
100,42.36871,-71.081,16.923065,15.694474,0.0,0.0,4,9
101,42.368847,-71.081,16.923027,15.2703,0.0,0.0,4,8
102,42.368984,-71.081,16.92299,15.694474,0.0,0.0,4,7
103,42.369125,-71.081,16.922955,15.2703,0.0,0.0,4,6
104,42.369263,-71.081,16.922916,15.2703,0.0,0.0,4,5
105,42.369404,-71.081,16.922876,15.694474,0.0,0.0,4,4
106,42.36954,-71.081,16.92284,15.2703,0.0,0.0,4,3
107,42.36968,-71.081,16.922802,15.694474,0.0,0.0,4,2
