id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.340405,-71.087746,34.4884,30.964771,0.0,0.38189998,0,21
1,42.340683,-71.087746,34.488247,30.5406,0.0,0.3766668,0,20
2,42.34096,-71.087746,34.4881,30.964771,0.0,0.38189662,0,19
3,42.34124,-71.087746,34.48794,30.964771,0.0,0.33818483,0,18
4,42.341515,-71.087746,34.487793,30.964771,13.655622,1.9807642,0,17
5,42.341793,-71.087746,34.487637,30.5406,16.591879,2.4066718,0,16
6,42.34207,-71.087746,34.487488,30.964771,16.822248,2.4400873,0,15
7,42.34235,-71.087746,34.487335,30.964771,16.822172,2.4400764,0,14
8,42.342625,-71.087746,34.487186,30.964771,19.467098,5.754329,0,13
9,42.342903,-71.087746,34.48703,30.5406,28.701548,7.1559544,0,12
10,42.34318,-71.087746,34.48688,30.964771,28.793978,4.31933,0,11
11,42.34346,-71.087746,34.486725,30.964771,37.06735,4.273192,0,10
12,42.343735,-71.087746,34.486572,30.964771,54.807774,6.638927,0,9
13,42.344013,-71.087746,34.48642,30.5406,34.996277,4.4488883,0,8
14,42.34429,-71.087746,34.48627,30.964771,38.71356,9.383323,0,7
15,42.34457,-71.087746,34.486115,30.964771,36.3691,13.683274,0,6
16,42.344845,-71.087746,34.485962,30.964771,18.787817,11.422405,0,5
17,42.345123,-71.087746,34.485813,30.964771,25.204468,14.708031,0,4
18,42.3454,-71.087746,34.48566,30.5406,31.792198,12.215034,0,3
19,42.34568,-71.087746,34.48551,30.964771,31.20583,11.370407,0,2
20,42.345955,-71.087746,34.485355,30.964771,14.260803,2.693759,0,1
21,42.346233,-71.087746,34.4852,30.964771,11.884183,1.4768356,0,0
22,42.340405,-71.087326,33.861336,30.964771,0.0,0.3749563,1,21
23,42.340683,-71.087326,33.86119,30.5406,0.0,0.3698184,1,20
24,42.34096,-71.087326,33.86104,30.964771,0.0,0.374953,1,19
25,42.34124,-71.087326,33.860886,30.964771,0.0,0.33818483,1,18
26,42.341515,-71.087326,33.86074,30.964771,8.741274,1.8684387,1,17
27,42.341793,-71.087326,33.860588,30.5406,10.8999405,2.5797286,1,16
28,42.34207,-71.087326,33.86044,30.964771,10.899895,2.5797172,1,15
29,42.34235,-71.087326,33.86029,30.964771,10.899846,2.5797062,1,14
30,42.342625,-71.087326,33.86014,30.964771,18.020195,6.54312,1,13
31,42.342903,-71.087326,33.859993,30.5406,29.622044,8.225299,1,12
32,42.34318,-71.087326,33.859848,30.964771,29.55109,5.443235,1,11
33,42.34346,-71.087326,33.85969,30.964771,36.13215,4.201661,1,10
34,42.343735,-71.087326,33.859547,30.964771,53.578377,6.484309,1,9
35,42.344013,-71.087326,33.859394,30.5406,33.620922,4.276157,1,8
36,42.34429,-71.087326,33.859245,30.964771,37.457775,9.19069,1,7
37,42.34457,-71.087326,33.859093,30.964771,35.38759,13.326752,1,6
38,42.344845,-71.087326,33.858944,30.964771,17.806309,11.065884,1,5
39,42.345123,-71.087326,33.858795,30.964771,17.80623,11.065835,1,4
40,42.3454,-71.087326,33.858646,30.5406,12.098721,2.4959924,1,3
41,42.34568,-71.087326,33.8585,30.964771,15.287893,3.468183,1,2
42,42.345955,-71.087326,33.858345,30.964771,15.287821,3.4681668,1,1
43,42.346233,-71.087326,33.8582,30.964771,15.287756,3.468152,1,0
44,42.340405,-71.08691,34.4884,30.964771,0.0,0.38189998,2,21
45,42.340683,-71.08691,34.488247,30.5406,0.0,0.3766668,2,20
46,42.34096,-71.08691,34.4881,30.964771,0.0,0.38189662,2,19
47,42.34124,-71.08691,34.48794,30.964771,0.0,0.33818483,2,18
48,42.341515,-71.08691,34.487793,30.964771,1.4257358,1.3929603,2,17
49,42.341793,-71.08691,34.487637,30.5406,2.381913,2.3271563,2,16
50,42.34207,-71.08691,34.487488,30.964771,2.4149845,2.3594675,2,15
51,42.34235,-71.08691,34.487335,30.964771,2.4149737,2.359457,2,14
52,42.342625,-71.08691,34.487186,30.964771,7.9658437,4.410859,2,13
53,42.342903,-71.08691,34.48703,30.5406,22.327229,6.3988914,2,12
54,42.34318,-71.08691,34.48688,30.964771,28.671406,5.961377,2,11
