id,lat,lon,transit
1,42.35322,-71.0643,yes
2,42.357002,-71.065796,yes
3,42.357697,-71.06332,yes
4,42.35302,-71.064606,yes
5,42.35337,-71.0642,yes
6,42.35678,-71.0592,no
7,42.35238,-71.06558,no
8,42.35687,-71.05878,no
9,42.35284,-71.06437,no
10,42.35811,-71.06221,no
11,42.35717,-71.05846,no
12,42.35292,-71.06248,no
13,42.356983,-71.056854,no
14,42.35559,-71.06053,no
15,42.35608,-71.06237,no
16,42.358284,-71.059845,no
17,42.35732,-71.065605,no
18,42.356197,-71.063095,no
19,42.35732,-71.06088,no
20,42.35732,-71.057,no
21,42.3556,-71.059,no
22,42.3529,-71.0628,no
23,42.357304,-71.0568,no
24,42.3569,-71.0588,no
25,42.3566,-71.059,no
26,42.3572,-71.0585,no
27,42.35454,-71.06311,no
28,42.35809,-71.061676,no
29,42.355145,-71.06215,no
30,42.354954,-71.061104,no
31,42.353226,-71.06409,no
32,42.357986,-71.059105,no
33,42.356903,-71.05891,no
34,42.35682,-71.05886,no
35,42.356403,-71.05932,no
36,42.358395,-71.06222,no
37,42.353687,-71.06389,no
38,42.35254,-71.06509,no
39,42.3534,-71.0592,no
40,42.35496,-71.06145,no
41,42.355206,-71.06016,no
42,42.35525,-71.06234,no
43,42.357376,-71.058945,no
44,42.357735,-71.05916,no
45,42.35775,-71.059204,no
46,42.355453,-71.0638,no
47,42.35546,-71.063805,no
48,42.355503,-71.05863,no
49,42.35595,-71.063194,no
50,42.353146,-71.063034,no
51,42.357452,-71.06354,no
52,42.35749,-71.06342,no
53,42.357536,-71.05842,no
54,42.35616,-71.057465,no
55,42.35242,-71.067085,no
56,42.352398,-71.066864,no
57,42.35716,-71.06078,no
58,42.355904,-71.06569,no
59,42.35712,-71.060936,no
60,42.357277,-71.06102,no
61,42.358086,-71.06258,no
62,42.35241,-71.062675,no
63,42.355404,-71.05809,no
64,42.35498,-71.06335,no
65,42.356228,-71.06197,no
66,42.353245,-71.05766,no
67,42.354935,-71.05952,no
68,42.353443,-71.06231,no
69,42.35424,-71.06195,no
70,42.355595,-71.06107,no
71,42.353024,-71.057205,no
72,42.352547,-71.06235,no
73,42.352444,-71.060234,no
74,42.35541,-71.06387,no
75,42.35535,-71.06299,no
76,42.35525,-71.06306,no
77,42.355377,-71.06293,no
78,42.355225,-71.06306,no
79,42.35408,-71.058815,no
80,42.35251,-71.06281,no
81,42.35425,-71.059364,no
82,42.354137,-71.0584,no
83,42.354683,-71.05917,no
84,42.35348,-71.05803,no
85,42.354492,-71.05954,no
86,42.354225,-71.059006,no
87,42.354614,-71.059074,no
88,42.3547,-71.06024,no
89,42.353,-71.06403,no
90,42.35246,-71.064255,no
91,42.35444,-71.05888,no
92,42.35477,-71.06145,no
93,42.35684,-71.05759,no
94,42.35632,-71.06191,no
95,42.356377,-71.061844,no
96,42.35245,-71.065956,no
97,42.354294,-71.0664,no
98,42.353363,-71.06531,no
99,42.355873,-71.065216,no
100,42.355885,-71.06518,no
101,42.355892,-71.06513,no
102,42.355896,-71.065796,no
103,42.355953,-71.06579,no
104,42.356033,-71.06479,no
105,42.35246,-71.06361,no
106,42.35256,-71.0629,no
107,42.352753,-71.05788,no
108,42.357063,-71.05895,no
109,42.35817,-71.058105,no
110,42.35617,-71.05893,no
111,42.35639,-71.05904,no
112,42.355534,-71.05996,no
113,42.35823,-71.05772,no
114,42.356255,-71.059,no
115,42.35635,-71.059906,no
116,42.354984,-71.05879,no
117,42.353226,-71.05878,no
118,42.356792,-71.06003,no
119,42.353844,-71.05921,no
120,42.35764,-71.062904,no
121,42.35769,-71.05901,no
