id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.32425,-71.07945,33.87004,30.964771,1.3966084,0.42369017,0,21
1,42.324528,-71.07945,33.869892,30.964771,1.3966022,0.4236883,0,20
2,42.324802,-71.07945,33.86974,30.964771,0.9270002,0.2812248,0,19
3,42.32508,-71.07945,33.86959,30.5406,0.0,0.0,0,18
4,42.32536,-71.07945,33.869442,30.964771,0.0,0.0,0,17
5,42.325638,-71.07945,33.86929,30.964771,0.0,0.0,0,16
6,42.325912,-71.07945,33.869137,30.964771,0.0,0.0,0,15
7,42.32619,-71.07945,33.86899,30.5406,0.0,0.0,0,14
8,42.32647,-71.07945,33.86884,30.964771,0.0,0.0,0,13
9,42.326748,-71.07945,33.86869,30.964771,0.0,0.0,0,12
10,42.327023,-71.07945,33.868546,30.964771,0.0,0.0,0,11
11,42.3273,-71.07945,33.868397,30.5406,0.0,0.0,0,10
12,42.32758,-71.07945,33.868244,30.964771,0.0,0.0,0,9
13,42.327858,-71.07945,33.868095,30.964771,0.0,0.0,0,8
14,42.328133,-71.07945,33.867943,30.964771,0.0,0.0,0,7
15,42.32841,-71.07945,33.867798,30.964771,0.0,0.0,0,6
16,42.32869,-71.07945,33.86765,30.5406,0.0,0.0,0,5
17,42.328968,-71.07945,33.867496,30.964771,0.0,0.0,0,4
18,42.329243,-71.07945,33.867348,30.964771,0.0,0.0,0,3
19,42.32952,-71.07945,33.867195,30.964771,0.0,0.0,0,2
20,42.3298,-71.07945,33.86705,30.5406,0.0,0.0,0,1
21,42.33008,-71.07945,33.8669,30.964771,0.0,0.0,0,0
22,42.32425,-71.07903,34.49726,30.964771,1.526586,0.4631216,1,21
23,42.324528,-71.07903,34.497112,30.964771,1.5265794,0.4631196,1,20
24,42.324802,-71.07903,34.496956,30.964771,0.9948499,0.30180842,1,19
25,42.32508,-71.07903,34.496807,30.5406,0.0,0.0,1,18
26,42.32536,-71.07903,34.496655,30.964771,0.0,0.0,1,17
27,42.325638,-71.07903,34.496502,30.964771,0.0,0.0,1,16
28,42.325912,-71.07903,34.496346,30.964771,0.0,0.0,1,15
29,42.32619,-71.07903,34.496197,30.5406,0.0,0.0,1,14
30,42.32647,-71.07903,34.49604,30.964771,0.0,0.0,1,13
31,42.326748,-71.07903,34.495895,30.964771,0.0,0.0,1,12
32,42.327023,-71.07903,34.49574,30.964771,0.0,0.0,1,11
33,42.3273,-71.07903,34.49559,30.5406,0.0,0.0,1,10
34,42.32758,-71.07903,34.495434,30.964771,0.0,0.0,1,9
35,42.327858,-71.07903,34.49528,30.964771,0.0,0.0,1,8
36,42.328133,-71.07903,34.49513,30.964771,0.0,0.0,1,7
37,42.32841,-71.07903,34.49498,30.964771,0.0,0.0,1,6
38,42.32869,-71.07903,34.494823,30.5406,0.0,0.0,1,5
39,42.328968,-71.07903,34.49468,30.964771,0.0,0.0,1,4
40,42.329243,-71.07903,34.494522,30.964771,0.0,0.0,1,3
41,42.32952,-71.07903,34.494366,30.964771,0.0,0.0,1,2
42,42.3298,-71.07903,34.494217,30.5406,0.0,0.0,1,1
43,42.33008,-71.07903,34.494064,30.964771,0.0,0.0,1,0
44,42.32425,-71.07862,34.49726,30.964771,1.526586,0.4631216,2,21
45,42.324528,-71.07862,34.497112,30.964771,1.5265794,0.4631196,2,20
46,42.324802,-71.07862,34.496956,30.964771,0.9948499,0.30180842,2,19
47,42.32508,-71.07862,34.496807,30.5406,0.0,0.0,2,18
48,42.32536,-71.07862,34.496655,30.964771,0.0,0.0,2,17
49,42.325638,-71.07862,34.496502,30.964771,0.0,0.0,2,16
50,42.325912,-71.07862,34.496346,30.964771,0.0,0.0,2,15
51,42.32619,-71.07862,34.496197,30.5406,0.0,0.0,2,14
52,42.32647,-71.07862,34.49604,30.964771,0.0,0.0,2,13
53,42.326748,-71.07862,34.495895,30.964771,0.0,0.0,2,12
54,42.327023,-71.07862,34.49574,30.964771,0.0,0.0,2,11
55,42.3273,-71.07862,34.49559,30.5406,0.0,0.0,2,10
56,42.32758,-71.07862,34.495434,30.964771,0.0,0.0,2,9
57,42.327858,-71.07862,34.49528,30.964771,0.0,0.0,2,8
58,42.328133,-71.07862,34.49513,30.964771,0.0,0.0,2,7
59,42.32841,-71.07862,34.49498,30.964771,0.0,0.0,2,6
60,42.32869,-71.07862,34.494823,30.5406,0.0,0.0,2,5
61,42.328968,-71.07862,34.49468,30.964771,0.0,0.0,2,4
62,42.329243,-71.07862,34.494522,30.964771,0.0,0.0,2,3
63,42.32952,-71.07862,34.494366,30.964771,0.0,0.0,2,2
64,42.3298,-71.07862,34.494217,30.5406,0.0,0.0,2,1
65,42.33008,-71.07862,34.494064,30.964771,0.0,0.0,2,0
66,42.32425,-71.0782,33.87004,30.964771,1.49883,0.45470122,3,21
67,42.324528,-71.0782,33.869892,30.964771,1.4988233,0.45469922,3,20
68,42.324802,-71.0782,33.86974,30.964771,0.9948499,0.30180842,3,19
69,42.32508,-71.0782,33.86959,30.5406,0.0,0.0,3,18
70,42.32536,-71.0782,33.869442,30.964771,0.0,0.0,3,17
71,42.325638,-71.0782,33.86929,30.964771,0.0,0.0,3,16
72,42.325912,-71.0782,33.869137,30.964771,0.0,0.0,3,15
73,42.32619,-71.0782,33.86899,30.5406,0.0,0.0,3,14
74,42.32647,-71.0782,33.86884,30.964771,0.0,0.0,3,13
75,42.326748,-71.0782,33.86869,30.964771,0.0,0.0,3,12
76,42.327023,-71.0782,33.868546,30.964771,0.0,0.0,3,11
77,42.3273,-71.0782,33.868397,30.5406,0.0,0.0,3,10
78,42.32758,-71.0782,33.868244,30.964771,0.0,0.0,3,9
79,42.327858,-71.0782,33.868095,30.964771,0.0,0.0,3,8
80,42.328133,-71.0782,33.867943,30.964771,0.0,0.0,3,7
81,42.32841,-71.0782,33.867798,30.964771,0.0,0.0,3,6
82,42.32869,-71.0782,33.86765,30.5406,0.0,0.0,3,5
83,42.328968,-71.0782,33.867496,30.964771,0.0,0.0,3,4
84,42.329243,-71.0782,33.867348,30.964771,0.0,0.0,3,3
85,42.32952,-71.0782,33.867195,30.964771,0.0,0.0,3,2
86,42.3298,-71.0782,33.86705,30.5406,0.0,0.0,3,1
87,42.33008,-71.0782,33.8669,30.964771,0.0,0.0,3,0
88,42.32425,-71.07778,34.49726,30.964771,1.526586,0.4631216,4,21
89,42.324528,-71.07778,34.497112,30.964771,1.5265794,0.4631196,4,20
90,42.324802,-71.07778,34.496956,30.964771,0.9948499,0.30180842,4,19
91,42.32508,-71.07778,34.496807,30.5406,0.0,0.0,4,18
92,42.32536,-71.07778,34.496655,30.964771,0.0,0.0,4,17
93,42.325638,-71.07778,34.496502,30.964771,0.0,0.0,4,16
94,42.325912,-71.07778,34.496346,30.964771,0.0,0.0,4,15
95,42.32619,-71.07778,34.496197,30.5406,0.0,0.0,4,14
96,42.32647,-71.07778,34.49604,30.964771,0.0,0.0,4,13
97,42.326748,-71.07778,34.495895,30.964771,0.0,0.0,4,12
98,42.327023,-71.07778,34.49574,30.964771,0.0,0.0,4,11
99,42.3273,-71.07778,34.49559,30.5406,0.0,0.0,4,10
100,42.32758,-71.07778,34.495434,30.964771,0.0,0.0,4,9
101,42.327858,-71.07778,34.49528,30.964771,0.0,0.0,4,8
102,42.328133,-71.07778,34.49513,30.964771,0.0,0.0,4,7
103,42.32841,-71.07778,34.49498,30.964771,0.0,0.0,4,6
104,42.32869,-71.07778,34.494823,30.5406,0.0,0.0,4,5
105,42.328968,-71.07778,34.49468,30.964771,0.0,0.0,4,4
106,42.329243,-71.07778,34.494522,30.964771,0.0,0.0,4,3
107,42.32952,-71.07778,34.494366,30.964771,0.0,0.0,4,2
108,42.3298,-71.07778,34.494217,30.5406,0.0,0.0,4,1
109,42.33008,-71.07778,34.494064,30.964771,0.0,0.0,4,0
110,42.32425,-71.07736,34.49726,30.964771,1.526586,0.4631216,5,21
111,42.324528,-71.07736,34.497112,30.964771,1.5265794,0.4631196,5,20
112,42.324802,-71.07736,34.496956,30.964771,0.9948499,0.30180842,5,19
113,42.32508,-71.07736,34.496807,30.5406,0.0,0.0,5,18
114,42.32536,-71.07736,34.496655,30.964771,0.0,0.0,5,17
115,42.325638,-71.07736,34.496502,30.964771,0.0,0.0,5,16
116,42.325912,-71.07736,34.496346,30.964771,0.0,0.0,5,15
117,42.32619,-71.07736,34.496197,30.5406,0.0,0.0,5,14
118,42.32647,-71.07736,34.49604,30.964771,0.0,0.0,5,13
119,42.326748,-71.07736,34.495895,30.964771,0.0,0.0,5,12
120,42.327023,-71.07736,34.49574,30.964771,0.0,0.0,5,11
121,42.3273,-71.07736,34.49559,30.5406,0.0,0.0,5,10
122,42.32758,-71.07736,34.495434,30.964771,0.0,0.0,5,9
123,42.327858,-71.07736,34.49528,30.964771,0.0,0.0,5,8
124,42.328133,-71.07736,34.49513,30.964771,0.0,0.0,5,7
125,42.32841,-71.07736,34.49498,30.964771,0.0,0.0,5,6
126,42.32869,-71.07736,34.494823,30.5406,0.0,0.0,5,5
127,42.328968,-71.07736,34.49468,30.964771,0.0,0.0,5,4
128,42.329243,-71.07736,34.494522,30.964771,0.0,0.0,5,3
129,42.32952,-71.07736,34.494366,30.964771,0.0,0.0,5,2
130,42.3298,-71.07736,34.494217,30.5406,0.0,0.0,5,1
131,42.33008,-71.07736,34.494064,30.964771,0.0,0.0,5,0
132,42.32425,-71.07695,34.49726,30.964771,1.526586,0.4631216,6,21
133,42.324528,-71.07695,34.497112,30.964771,1.5265794,0.4631196,6,20
134,42.324802,-71.07695,34.496956,30.964771,0.9948499,0.30180842,6,19
135,42.32508,-71.07695,34.496807,30.5406,0.0,0.0,6,18
136,42.32536,-71.07695,34.496655,30.964771,0.0,0.0,6,17
137,42.325638,-71.07695,34.496502,30.964771,0.0,0.0,6,16
138,42.325912,-71.07695,34.496346,30.964771,0.0,0.0,6,15
139,42.32619,-71.07695,34.496197,30.5406,0.0,0.0,6,14
140,42.32647,-71.07695,34.49604,30.964771,0.0,0.0,6,13
141,42.326748,-71.07695,34.495895,30.964771,0.0,0.0,6,12
142,42.327023,-71.07695,34.49574,30.964771,0.0,0.0,6,11
143,42.3273,-71.07695,34.49559,30.5406,0.0,0.0,6,10
144,42.32758,-71.07695,34.495434,30.964771,0.0,0.0,6,9
145,42.327858,-71.07695,34.49528,30.964771,0.0,0.0,6,8
146,42.328133,-71.07695,34.49513,30.964771,0.0,0.0,6,7
147,42.32841,-71.07695,34.49498,30.964771,0.0,0.0,6,6
148,42.32869,-71.07695,34.494823,30.5406,0.0,0.0,6,5
149,42.328968,-71.07695,34.49468,30.964771,0.0,0.0,6,4
150,42.329243,-71.07695,34.494522,30.964771,0.0,0.0,6,3
151,42.32952,-71.07695,34.494366,30.964771,0.0,0.0,6,2
152,42.3298,-71.07695,34.494217,30.5406,0.0,0.0,6,1
153,42.33008,-71.07695,34.494064,30.964771,0.0,0.0,6,0
154,42.32425,-71.07653,33.87004,30.964771,1.49883,0.45470122,7,21
155,42.324528,-71.07653,33.869892,30.964771,1.4988233,0.45469922,7,20
156,42.324802,-71.07653,33.86974,30.964771,0.9948499,0.30180842,7,19
157,42.32508,-71.07653,33.86959,30.5406,0.0,0.0,7,18
158,42.32536,-71.07653,33.869442,30.964771,0.0,0.0,7,17
159,42.325638,-71.07653,33.86929,30.964771,0.0,0.0,7,16
160,42.325912,-71.07653,33.869137,30.964771,0.0,0.0,7,15
161,42.32619,-71.07653,33.86899,30.5406,0.0,0.0,7,14
162,42.32647,-71.07653,33.86884,30.964771,0.0,0.0,7,13
163,42.326748,-71.07653,33.86869,30.964771,0.0,0.0,7,12
164,42.327023,-71.07653,33.868546,30.964771,0.0,0.0,7,11
165,42.3273,-71.07653,33.868397,30.5406,0.0,0.0,7,10
166,42.32758,-71.07653,33.868244,30.964771,0.0,0.0,7,9
167,42.327858,-71.07653,33.868095,30.964771,0.0,0.0,7,8
168,42.328133,-71.07653,33.867943,30.964771,0.0,0.0,7,7
169,42.32841,-71.07653,33.867798,30.964771,0.0,0.0,7,6
170,42.32869,-71.07653,33.86765,30.5406,0.0,0.0,7,5
171,42.328968,-71.07653,33.867496,30.964771,0.0,0.0,7,4
172,42.329243,-71.07653,33.867348,30.964771,0.0,0.0,7,3
173,42.32952,-71.07653,33.867195,30.964771,0.0,0.0,7,2
174,42.3298,-71.07653,33.86705,30.5406,0.0,0.0,7,1
175,42.33008,-71.07653,33.8669,30.964771,0.0,0.0,7,0
176,42.32425,-71.07611,34.49726,30.964771,0.68031234,0.20638688,8,21
177,42.324528,-71.07611,34.497112,30.964771,0.68030936,0.20638599,8,20
178,42.324802,-71.07611,34.496956,30.964771,0.44334787,0.13449879,8,19
179,42.32508,-71.07611,34.496807,30.5406,0.0,0.0,8,18
180,42.32536,-71.07611,34.496655,30.964771,0.0,0.0,8,17
181,42.325638,-71.07611,34.496502,30.964771,0.0,0.0,8,16
182,42.325912,-71.07611,34.496346,30.964771,0.0,0.0,8,15
183,42.32619,-71.07611,34.496197,30.5406,0.0,0.0,8,14
184,42.32647,-71.07611,34.49604,30.964771,0.0,0.0,8,13
185,42.326748,-71.07611,34.495895,30.964771,0.0,0.0,8,12
186,42.327023,-71.07611,34.49574,30.964771,0.0,0.0,8,11
187,42.3273,-71.07611,34.49559,30.5406,0.0,0.0,8,10
188,42.32758,-71.07611,34.495434,30.964771,0.0,0.0,8,9
189,42.327858,-71.07611,34.49528,30.964771,0.0,0.0,8,8
190,42.328133,-71.07611,34.49513,30.964771,0.0,0.0,8,7
191,42.32841,-71.07611,34.49498,30.964771,0.0,0.0,8,6
192,42.32869,-71.07611,34.494823,30.5406,0.0,0.0,8,5
193,42.328968,-71.07611,34.49468,30.964771,0.0,0.0,8,4
194,42.329243,-71.07611,34.494522,30.964771,0.0,0.0,8,3
195,42.32952,-71.07611,34.494366,30.964771,0.0,0.0,8,2
196,42.3298,-71.07611,34.494217,30.5406,0.0,0.0,8,1
197,42.33008,-71.07611,34.494064,30.964771,0.0,0.0,8,0
198,42.32425,-71.0757,34.49726,30.964771,0.0,0.0,9,21
199,42.324528,-71.0757,34.497112,30.964771,0.0,0.0,9,20
200,42.324802,-71.0757,34.496956,30.964771,0.0,0.0,9,19
201,42.32508,-71.0757,34.496807,30.5406,0.0,0.0,9,18
202,42.32536,-71.0757,34.496655,30.964771,0.0,0.0,9,17
203,42.325638,-71.0757,34.496502,30.964771,0.0,0.0,9,16
204,42.325912,-71.0757,34.496346,30.964771,0.0,0.0,9,15
205,42.32619,-71.0757,34.496197,30.5406,0.0,0.0,9,14
206,42.32647,-71.0757,34.49604,30.964771,0.0,0.0,9,13
207,42.326748,-71.0757,34.495895,30.964771,0.0,0.0,9,12
208,42.327023,-71.0757,34.49574,30.964771,0.0,0.0,9,11
209,42.3273,-71.0757,34.49559,30.5406,0.0,0.0,9,10
210,42.32758,-71.0757,34.495434,30.964771,0.0,0.0,9,9
211,42.327858,-71.0757,34.49528,30.964771,0.0,0.0,9,8
212,42.328133,-71.0757,34.49513,30.964771,0.0,0.0,9,7
213,42.32841,-71.0757,34.49498,30.964771,0.0,0.0,9,6
214,42.32869,-71.0757,34.494823,30.5406,0.0,0.0,9,5
215,42.328968,-71.0757,34.49468,30.964771,0.0,0.0,9,4
216,42.329243,-71.0757,34.494522,30.964771,0.0,0.0,9,3
217,42.32952,-71.0757,34.494366,30.964771,0.0,0.0,9,2
218,42.3298,-71.0757,34.494217,30.5406,0.0,0.0,9,1
219,42.33008,-71.0757,34.494064,30.964771,0.0,0.0,9,0
220,42.32425,-71.07528,33.87004,30.964771,0.0,0.0,10,21
221,42.324528,-71.07528,33.869892,30.964771,0.0,0.0,10,20
222,42.324802,-71.07528,33.86974,30.964771,0.0,0.0,10,19
223,42.32508,-71.07528,33.86959,30.5406,0.0,0.0,10,18
224,42.32536,-71.07528,33.869442,30.964771,0.0,0.0,10,17
225,42.325638,-71.07528,33.86929,30.964771,0.0,0.0,10,16
226,42.325912,-71.07528,33.869137,30.964771,0.0,0.0,10,15
227,42.32619,-71.07528,33.86899,30.5406,0.0,0.0,10,14
228,42.32647,-71.07528,33.86884,30.964771,0.0,0.0,10,13
229,42.326748,-71.07528,33.86869,30.964771,0.0,0.0,10,12
230,42.327023,-71.07528,33.868546,30.964771,0.0,0.0,10,11
231,42.3273,-71.07528,33.868397,30.5406,0.0,0.0,10,10
232,42.32758,-71.07528,33.868244,30.964771,0.0,0.0,10,9
233,42.327858,-71.07528,33.868095,30.964771,0.0,0.0,10,8
234,42.328133,-71.07528,33.867943,30.964771,0.0,0.0,10,7
235,42.32841,-71.07528,33.867798,30.964771,0.0,0.0,10,6
236,42.32869,-71.07528,33.86765,30.5406,0.0,0.0,10,5
237,42.328968,-71.07528,33.867496,30.964771,0.0,0.0,10,4
238,42.329243,-71.07528,33.867348,30.964771,0.0,0.0,10,3
239,42.32952,-71.07528,33.867195,30.964771,0.0,0.0,10,2
240,42.3298,-71.07528,33.86705,30.5406,0.0,0.0,10,1
241,42.33008,-71.07528,33.8669,30.964771,0.0,0.0,10,0
242,42.32425,-71.07486,34.49726,30.964771,0.0,0.0,11,21
243,42.324528,-71.07486,34.497112,30.964771,0.0,0.0,11,20
244,42.324802,-71.07486,34.496956,30.964771,0.0,0.0,11,19
245,42.32508,-71.07486,34.496807,30.5406,0.0,0.0,11,18
246,42.32536,-71.07486,34.496655,30.964771,0.0,0.0,11,17
247,42.325638,-71.07486,34.496502,30.964771,0.0,0.0,11,16
248,42.325912,-71.07486,34.496346,30.964771,0.0,0.0,11,15
249,42.32619,-71.07486,34.496197,30.5406,0.0,0.0,11,14
250,42.32647,-71.07486,34.49604,30.964771,0.0,0.0,11,13
251,42.326748,-71.07486,34.495895,30.964771,0.0,0.0,11,12
252,42.327023,-71.07486,34.49574,30.964771,0.0,0.0,11,11
253,42.3273,-71.07486,34.49559,30.5406,0.0,0.0,11,10
254,42.32758,-71.07486,34.495434,30.964771,0.0,0.0,11,9
255,42.327858,-71.07486,34.49528,30.964771,0.0,0.0,11,8
256,42.328133,-71.07486,34.49513,30.964771,0.0,0.0,11,7
257,42.32841,-71.07486,34.49498,30.964771,0.0,0.0,11,6
258,42.32869,-71.07486,34.494823,30.5406,0.0,0.0,11,5
259,42.328968,-71.07486,34.49468,30.964771,0.0,0.0,11,4
260,42.329243,-71.07486,34.494522,30.964771,0.0,0.0,11,3
261,42.32952,-71.07486,34.494366,30.964771,0.0,0.0,11,2
262,42.3298,-71.07486,34.494217,30.5406,0.0,0.0,11,1
263,42.33008,-71.07486,34.494064,30.964771,0.0,0.0,11,0
264,42.32425,-71.07445,34.49726,30.964771,0.0,0.0,12,21
265,42.324528,-71.07445,34.497112,30.964771,0.0,0.0,12,20
266,42.324802,-71.07445,34.496956,30.964771,0.0,0.0,12,19
