id,lat,lon
1,42.359383,-71.062325
2,42.35925,-71.0627
3,42.35811,-71.06221
4,42.3589,-71.0607
5,42.359245,-71.06387
6,42.358284,-71.059845
7,42.35732,-71.065605
8,42.356197,-71.063095
9,42.358707,-71.06505
10,42.359543,-71.06589
11,42.35732,-71.06088
12,42.358986,-71.06422
13,42.35921,-71.06118
14,42.359264,-71.060326
15,42.3591,-71.0628
16,42.36093,-71.05922
17,42.361485,-71.059494
18,42.358707,-71.06394
19,42.35809,-71.061676
20,42.361023,-71.063835
21,42.356403,-71.05932
22,42.358395,-71.06222
23,42.36132,-71.0667
24,42.36101,-71.06589
25,42.36096,-71.06567
26,42.361813,-71.0655
27,42.357452,-71.06354
28,42.35749,-71.06342
29,42.36102,-71.06665
30,42.361027,-71.06649
31,42.361023,-71.063965
32,42.361023,-71.06309
33,42.36102,-71.06327
34,42.361023,-71.06318
35,42.36098,-71.06262
36,42.361004,-71.0647
37,42.361008,-71.06493
38,42.3614,-71.06543
39,42.35716,-71.06078
40,42.35712,-71.060936
41,42.357277,-71.06102
42,42.358482,-71.0627
43,42.358616,-71.06271
44,42.35894,-71.06279
45,42.361286,-71.06514
46,42.356228,-71.06197
47,42.360203,-71.06378
48,42.35632,-71.06191
49,42.356377,-71.061844
50,42.35902,-71.05956
51,42.36103,-71.06435
52,42.356792,-71.06003
53,42.35764,-71.062904
