id,lat,lon,transit
1,42.3589,-71.0607,no
2,42.359383,-71.062325,no
3,42.35921,-71.06118,no
4,42.359264,-71.060326,no
5,42.36093,-71.05922,no
6,42.361485,-71.059494,no
7,42.359455,-71.057686,no
8,42.361546,-71.057106,no
9,42.361134,-71.05697,no
10,42.360897,-71.055214,no
11,42.361275,-71.05695,no
12,42.36082,-71.055145,no
13,42.35903,-71.0592,no
14,42.361145,-71.056786,no
15,42.360584,-71.05687,no
16,42.35892,-71.05763,no
17,42.359234,-71.05543,no
18,42.360714,-71.05673,no
19,42.359383,-71.05546,no
20,42.359463,-71.055466,no
21,42.359768,-71.05564,no
22,42.35973,-71.056,no
23,42.360043,-71.055435,no
24,42.35902,-71.05956,no
25,42.359364,-71.05914,no
26,42.36003,-71.05624,no
27,42.360165,-71.054886,no
28,42.36053,-71.05489,no
29,42.360508,-71.055115,no
30,42.35981,-71.05516,no
