id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.35761,-71.09596,16.926056,14.421948,0.09581106,0.0022745146,0,21
1,42.35774,-71.09596,16.926022,14.421948,0.09581087,0.0022745102,0,20
2,42.35787,-71.09596,16.925985,14.421948,0.09581066,0.0022745053,0,19
3,42.357994,-71.09596,16.925951,13.997775,0.09299252,0.0022076038,0,18
4,42.358124,-71.09596,16.925917,14.421948,0.09581027,0.002274496,0,17
5,42.358253,-71.09596,16.925882,14.421948,0.09581007,0.0022744914,0,16
6,42.358383,-71.09596,16.925846,14.421948,0.09580988,0.0022744867,0,15
7,42.35851,-71.09596,16.925814,13.997775,0.09299177,0.0029338452,0,14
8,42.35864,-71.09596,16.925781,14.421948,0.0958095,0.009738968,0,13
9,42.35877,-71.09596,16.925743,14.421948,0.09580928,0.009738945,0,12
10,42.3589,-71.09596,16.925709,14.421948,0.095809095,0.009738927,0,11
11,42.359028,-71.09596,16.925674,13.997775,0.092991,0.00945247,0,10
12,42.359154,-71.09596,16.92564,14.421948,0.09580871,0.009738886,0,9
13,42.359283,-71.09596,16.925606,14.421948,0.09580851,0.009738867,0,8
14,42.359413,-71.09596,16.92557,14.421948,0.095808305,0.009738845,0,7
15,42.359543,-71.09596,16.925533,14.421948,0.0958081,0.009738825,0,6
16,42.35967,-71.09596,16.9255,13.997775,0.09299005,0.009452372,0,5
17,42.3598,-71.09596,16.925467,14.421948,0.095807716,0.009738787,0,4
18,42.35993,-71.09596,16.925432,14.421948,0.09580753,0.0097387675,0,3
19,42.360058,-71.09596,16.925396,14.421948,0.09580732,0.009738747,0,2
20,42.360184,-71.09596,16.925362,13.997775,0.09298928,0.008417753,0,1
21,42.360313,-71.09596,16.92533,14.421948,0.09580695,0.013599456,0,0
22,42.35761,-71.095764,16.926056,14.421948,0.09581106,0.0022745146,1,21
23,42.35774,-71.095764,16.926022,14.421948,0.09581087,0.0022745102,1,20
24,42.35787,-71.095764,16.925985,14.421948,0.09581066,0.0022745053,1,19
25,42.357994,-71.095764,16.925951,13.997775,0.09299252,0.0022076038,1,18
26,42.358124,-71.095764,16.925917,14.421948,0.09581027,0.002274496,1,17
27,42.358253,-71.095764,16.925882,14.421948,0.09581007,0.0022744914,1,16
28,42.358383,-71.095764,16.925846,14.421948,0.09580988,0.0022744867,1,15
29,42.35851,-71.095764,16.925814,13.997775,0.09299177,0.0029338452,1,14
30,42.35864,-71.095764,16.925781,14.421948,0.0958095,0.009738968,1,13
31,42.35877,-71.095764,16.925743,14.421948,0.09580928,0.009738945,1,12
32,42.3589,-71.095764,16.925709,14.421948,0.095809095,0.009738927,1,11
33,42.359028,-71.095764,16.925674,13.997775,0.092991,0.00945247,1,10
34,42.359154,-71.095764,16.92564,14.421948,0.09580871,0.009738886,1,9
35,42.359283,-71.095764,16.925606,14.421948,0.09580851,0.009738867,1,8
36,42.359413,-71.095764,16.92557,14.421948,0.095808305,0.009738845,1,7
37,42.359543,-71.095764,16.925533,14.421948,0.0958081,0.009738825,1,6
38,42.35967,-71.095764,16.9255,13.997775,0.09299005,0.009452372,1,5
39,42.3598,-71.095764,16.925467,14.421948,0.095807716,0.009738787,1,4
40,42.35993,-71.095764,16.925432,14.421948,0.09580753,0.0097387675,1,3
41,42.360058,-71.095764,16.925396,14.421948,0.09580732,0.009738747,1,2
42,42.360184,-71.095764,16.925362,13.997775,0.09298928,0.008417753,1,1
43,42.360313,-71.095764,16.92533,14.421948,0.09580695,0.008267142,1,0
44,42.35761,-71.09556,16.299164,14.421948,0.09226249,0.0021902733,2,21
45,42.35774,-71.09556,16.299131,14.421948,0.09226231,0.002190269,2,20
46,42.35787,-71.09556,16.299099,14.421948,0.09226213,0.0021902644,2,19
47,42.357994,-71.09556,16.299065,13.997775,0.08954836,0.0021258409,2,18
48,42.358124,-71.09556,16.299032,14.421948,0.092261754,0.0021902556,2,17
49,42.358253,-71.09556,16.298998,14.421948,0.09226155,0.002190251,2,16
50,42.358383,-71.09556,16.298965,14.421948,0.09226137,0.0021902467,2,15
51,42.35851,-71.09556,16.298931,13.997775,0.08954762,0.0028520827,2,14
52,42.35864,-71.09556,16.298899,14.421948,0.092260994,0.009378265,2,13
53,42.35877,-71.09556,16.298864,14.421948,0.0922608,0.009378245,2,12
54,42.3589,-71.09556,16.29883,14.421948,0.09226061,0.009378225,2,11
55,42.359028,-71.09556,16.298798,13.997775,0.08954689,0.009102378,2,10
56,42.359154,-71.09556,16.298765,14.421948,0.09226024,0.009378188,2,9
57,42.359283,-71.09556,16.29873,14.421948,0.09226004,0.009378168,2,8
58,42.359413,-71.09556,16.298698,14.421948,0.09225987,0.009378149,2,7
59,42.359543,-71.09556,16.298664,14.421948,0.09225967,0.009378129,2,6
60,42.35967,-71.09556,16.29863,13.997775,0.089545965,0.009102284,2,5
61,42.3598,-71.09556,16.298597,14.421948,0.09225928,0.0093780905,2,4
