id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.359745,-71.0902,24.447905,21.632923,2.5194645,0.018169215,0,21
1,42.35994,-71.0902,24.44783,21.20875,2.470056,0.017812904,0,20
2,42.360134,-71.0902,24.447758,21.632923,2.5194495,0.02184618,0,19
3,42.360325,-71.0902,24.447681,21.20875,2.4700408,0.030034902,0,18
4,42.36052,-71.0902,24.447603,21.632923,2.5194333,0.030635495,0,17
5,42.36071,-71.0902,24.447529,21.632923,2.5194259,0.030635403,0,16
6,42.360905,-71.0902,24.447453,21.20875,2.4700177,0.030034617,0,15
7,42.361095,-71.0902,24.44738,21.632923,2.5194106,0.030635215,0,14
8,42.36129,-71.0902,24.447306,21.20875,2.470003,0.030034438,0,13
9,42.361485,-71.0902,24.44723,21.632923,2.5193949,0.030635033,0,12
10,42.361675,-71.0902,24.447157,21.20875,2.4699879,0.030034259,0,11
11,42.36187,-71.0902,24.447079,21.632923,2.5193794,0.03063484,0,10
12,42.36206,-71.0902,24.447004,21.632923,2.5193717,0.030634748,0,9
13,42.362255,-71.0902,24.446928,21.20875,2.4699647,0.030033974,0,8
14,42.362446,-71.0902,24.446854,21.632923,2.5193563,0.03063456,0,7
15,42.36264,-71.0902,24.446777,21.20875,1.6285275,0.035892293,0,6
16,42.362835,-71.0902,24.446705,21.632923,0.0,0.059074786,0,5
17,42.363026,-71.0902,24.44663,21.20875,0.0,0.057280116,0,4
18,42.36322,-71.0902,24.446554,21.632923,0.0,0.058425523,0,3
19,42.36341,-71.0902,24.446476,21.632923,0.0,0.058425345,0,2
20,42.363605,-71.0902,24.446402,21.20875,0.0,0.057279572,0,1
21,42.363796,-71.0902,24.44633,21.632923,0.0,0.058424994,0,0
22,42.359745,-71.089905,24.447905,21.632923,2.5194645,0.018169215,1,21
23,42.35994,-71.089905,24.44783,21.20875,2.470056,0.017812904,1,20
24,42.360134,-71.089905,24.447758,21.632923,2.5194495,0.018701866,1,19
25,42.360325,-71.089905,24.447681,21.20875,2.4700408,0.019619036,1,18
26,42.36052,-71.089905,24.447603,21.632923,2.5194333,0.019975225,1,17
27,42.36071,-71.089905,24.447529,21.632923,2.5194259,0.019975165,1,16
28,42.360905,-71.089905,24.447453,21.20875,2.4700177,0.01961885,1,15
29,42.361095,-71.089905,24.44738,21.632923,2.5194106,0.019975044,1,14
30,42.36129,-71.089905,24.447306,21.20875,2.470003,0.019618735,1,13
31,42.361485,-71.089905,24.44723,21.632923,2.5193949,0.01997492,1,12
32,42.361675,-71.089905,24.447157,21.20875,2.4699879,0.019618616,1,11
33,42.36187,-71.089905,24.447079,21.632923,2.5193794,0.019974796,1,10
34,42.36206,-71.089905,24.447004,21.632923,2.5193717,0.019974738,1,9
35,42.362255,-71.089905,24.446928,21.20875,2.4699647,0.01961843,1,8
36,42.362446,-71.089905,24.446854,21.632923,2.5193563,0.019974615,1,7
37,42.36264,-71.089905,24.446777,21.20875,1.7232609,0.04219447,1,6
38,42.362835,-71.089905,24.446705,21.632923,0.16544913,0.0877168,1,5
39,42.363026,-71.089905,24.44663,21.20875,0.16544862,0.08647693,1,4
40,42.36322,-71.089905,24.446554,21.632923,0.1654481,0.08762225,1,3
41,42.36341,-71.089905,24.446476,21.632923,0.16544758,0.08762197,1,2
42,42.363605,-71.089905,24.446402,21.20875,0.16544707,0.08647612,1,1
43,42.363796,-71.089905,24.44633,21.632923,0.16544656,0.08762145,1,0
44,42.359745,-71.08961,24.447905,21.632923,2.5194645,0.018169215,2,21
45,42.35994,-71.08961,24.44783,21.20875,2.470056,0.017812904,2,20
46,42.360134,-71.08961,24.447758,21.632923,2.5194495,0.018169107,2,19
47,42.360325,-71.08961,24.447681,21.20875,2.4700408,0.017812794,2,18
48,42.36052,-71.08961,24.447603,21.632923,2.5194333,0.01816899,2,17
49,42.36071,-71.08961,24.447529,21.632923,2.5194259,0.018168936,2,16
50,42.360905,-71.08961,24.447453,21.20875,2.4700177,0.017812626,2,15
51,42.361095,-71.08961,24.44738,21.632923,2.5194106,0.018168826,2,14
52,42.36129,-71.08961,24.447306,21.20875,2.470003,0.01781252,2,13
53,42.361485,-71.08961,24.44723,21.632923,2.5193949,0.018168714,2,12
54,42.361675,-71.08961,24.447157,21.20875,2.4699879,0.017812412,2,11
55,42.36187,-71.08961,24.447079,21.632923,2.5193794,0.0181686,2,10
56,42.36206,-71.08961,24.447004,21.632923,2.5193717,0.018168546,2,9
57,42.362255,-71.08961,24.446928,21.20875,2.4699647,0.017812245,2,8
58,42.362446,-71.08961,24.446854,21.632923,2.5193563,0.018168435,2,7
59,42.36264,-71.08961,24.446777,21.20875,1.7227992,0.04030682,2,6
60,42.362835,-71.08961,24.446705,21.632923,0.16793562,0.088061586,2,5
61,42.363026,-71.08961,24.44663,21.20875,0.16464229,0.08633464,2,4
62,42.36322,-71.08961,24.446554,21.632923,0.16793458,0.088061035,2,3
63,42.36341,-71.08961,24.446476,21.632923,0.16793406,0.08806077,2,2
64,42.363605,-71.08961,24.446402,21.20875,0.16464075,0.086333826,2,1
65,42.363796,-71.08961,24.44633,21.632923,0.16793305,0.08806024,2,0
66,42.359745,-71.08931,24.447905,21.632923,2.5194645,0.018169215,3,21
67,42.35994,-71.08931,24.44783,21.20875,2.470056,0.017812904,3,20
68,42.360134,-71.08931,24.447758,21.632923,2.5194495,0.018169107,3,19
69,42.360325,-71.08931,24.447681,21.20875,2.4700408,0.017812794,3,18
70,42.36052,-71.08931,24.447603,21.632923,2.5194333,0.01816899,3,17
71,42.36071,-71.08931,24.447529,21.632923,2.5194259,0.018168936,3,16
72,42.360905,-71.08931,24.447453,21.20875,2.4700177,0.017812626,3,15
73,42.361095,-71.08931,24.44738,21.632923,2.5194106,0.018168826,3,14
74,42.36129,-71.08931,24.447306,21.20875,2.470003,0.01781252,3,13
75,42.361485,-71.08931,24.44723,21.632923,2.5193949,0.018168714,3,12
76,42.361675,-71.08931,24.447157,21.20875,2.4699879,0.017812412,3,11
77,42.36187,-71.08931,24.447079,21.632923,2.5193794,0.0181686,3,10
78,42.36206,-71.08931,24.447004,21.632923,2.5193717,0.018168546,3,9
79,42.362255,-71.08931,24.446928,21.20875,2.4699647,0.017812245,3,8
80,42.362446,-71.08931,24.446854,21.632923,2.5193563,0.018168435,3,7
81,42.36264,-71.08931,24.446777,21.20875,1.7227992,0.029790353,3,6
82,42.362835,-71.08931,24.446705,21.632923,0.16793562,0.036407553,3,5
83,42.363026,-71.08931,24.44663,21.20875,0.16464229,0.03582635,3,4
84,42.36322,-71.08931,24.446554,21.632923,0.16793458,0.036407325,3,3
85,42.36341,-71.08931,24.446476,21.632923,0.16793406,0.03640721,3,2
86,42.363605,-71.08931,24.446402,21.20875,0.16464075,0.03582602,3,1
87,42.363796,-71.08931,24.44633,21.632923,0.16793305,0.03640699,3,0
88,42.359745,-71.08901,24.447905,21.632923,2.5194645,0.018169215,4,21
89,42.35994,-71.08901,24.44783,21.20875,2.470056,0.017812904,4,20
90,42.360134,-71.08901,24.447758,21.632923,2.5194495,0.018169107,4,19
91,42.360325,-71.08901,24.447681,21.20875,2.4700408,0.017812794,4,18
92,42.36052,-71.08901,24.447603,21.632923,2.5194333,0.01816899,4,17
93,42.36071,-71.08901,24.447529,21.632923,2.5194259,0.018168936,4,16
