id,lat,lon
1,42.3589,-71.0607
2,42.35811,-71.06221
3,42.359383,-71.062325
4,42.35921,-71.06118
5,42.359264,-71.060326
6,42.36093,-71.05922
7,42.361485,-71.059494
8,42.358284,-71.059845
9,42.35809,-71.061676
10,42.358395,-71.06222
11,42.359455,-71.057686
12,42.357986,-71.059105
13,42.361546,-71.057106
14,42.361134,-71.05697
15,42.360897,-71.055214
16,42.361275,-71.05695
17,42.35864,-71.05753
18,42.358646,-71.05739
19,42.358723,-71.057236
20,42.35903,-71.0592
21,42.361145,-71.056786
22,42.360584,-71.05687
23,42.35892,-71.05763
24,42.359234,-71.05543
25,42.360714,-71.05673
26,42.359383,-71.05546
27,42.359463,-71.055466
28,42.359768,-71.05564
29,42.360043,-71.055435
30,42.35817,-71.058105
31,42.35902,-71.05956
32,42.358788,-71.05846
33,42.35823,-71.05772
34,42.359364,-71.05914
35,42.36003,-71.05624
