id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.36446,-71.105515,16.92421,15.694474,7.0835495,0.19216609,0,21
1,42.3646,-71.105515,16.924173,15.2703,3.8967638,0.34579676,0,20
2,42.36474,-71.105515,16.924133,15.2703,3.896755,0.34579596,0,19
3,42.364876,-71.105515,16.924097,15.694474,2.409085,1.3844393,0,18
4,42.365017,-71.105515,16.924059,15.2703,0.0,3.444764,0,17
5,42.365154,-71.105515,16.924023,15.2703,0.27434862,3.9422336,0,16
6,42.36529,-71.105515,16.923986,15.2703,0.76744735,1.9452311,0,15
7,42.365433,-71.105515,16.923948,15.694474,0.8723297,1.3593354,0,14
8,42.36557,-71.105515,16.92391,15.2703,0.8487514,1.3225937,0,13
9,42.365707,-71.105515,16.923874,15.2703,0.8487495,1.3225908,0,12
10,42.365845,-71.105515,16.923836,15.694474,0.9183916,0.9542188,0,11
11,42.365986,-71.105515,16.9238,15.2703,1.9118403,0.14007257,0,10
12,42.366123,-71.105515,16.923761,15.2703,2.843496,0.17684832,0,9
13,42.36626,-71.105515,16.923723,15.694474,2.8961554,0.18069333,0,8
14,42.3664,-71.105515,16.923685,15.2703,2.714346,0.14162835,0,7
15,42.36654,-71.105515,16.923649,15.2703,2.8133943,0.120682985,0,6
16,42.366676,-71.105515,16.923613,15.2703,4.506313,0.24765207,0,5
17,42.366817,-71.105515,16.923574,15.694474,4.605158,0.2534637,0,4
18,42.366955,-71.105515,16.923536,15.2703,4.7399273,0.2504104,0,3
19,42.367092,-71.105515,16.9235,15.2703,6.9556475,0.27625757,0,2
20,42.36723,-71.105515,16.923462,15.694474,8.27446,0.2728956,0,1
21,42.36737,-71.105515,16.923426,15.2703,7.468791,0.24239717,0,0
22,42.36446,-71.1053,16.92421,15.694474,7.0835495,0.19216609,1,21
23,42.3646,-71.1053,16.924173,15.2703,3.8967638,0.34579676,1,20
24,42.36474,-71.1053,16.924133,15.2703,3.896755,0.34579596,1,19
25,42.364876,-71.1053,16.924097,15.694474,2.409085,1.3844393,1,18
26,42.365017,-71.1053,16.924059,15.2703,0.0,3.444764,1,17
27,42.365154,-71.1053,16.924023,15.2703,0.27434862,3.9422336,1,16
28,42.36529,-71.1053,16.923986,15.2703,0.76744735,1.9452311,1,15
29,42.365433,-71.1053,16.923948,15.694474,0.8723297,1.3593354,1,14
30,42.36557,-71.1053,16.92391,15.2703,0.8487514,1.3225937,1,13
31,42.365707,-71.1053,16.923874,15.2703,0.8487495,1.3225908,1,12
32,42.365845,-71.1053,16.923836,15.694474,0.68090767,0.94459105,1,11
33,42.365986,-71.1053,16.9238,15.2703,0.9643229,0.10165972,1,10
34,42.366123,-71.1053,16.923761,15.2703,1.8959808,0.13843554,1,9
35,42.36626,-71.1053,16.923723,15.694474,1.9486425,0.14228065,1,8
36,42.3664,-71.1053,16.923685,15.2703,1.7668352,0.103215754,1,7
37,42.36654,-71.1053,16.923649,15.2703,1.8658855,0.082270466,1,6
38,42.366676,-71.1053,16.923613,15.2703,3.558806,0.20923963,1,5
39,42.366817,-71.1053,16.923574,15.694474,3.6576533,0.21505134,1,4
40,42.366955,-71.1053,16.923536,15.2703,3.7924247,0.21199815,1,3
