id,lat,lon,transit
1,42.362457,-71.08333,no
2,42.362125,-71.084564,no
3,42.36292,-71.08645,no
4,42.362175,-71.08506,no
5,42.36223,-71.08554,no
6,42.36102,-71.08774,no
7,42.362377,-71.08439,no
8,42.363594,-71.082794,no
9,42.363472,-71.082054,no
10,42.36092,-71.08415,no
11,42.360718,-71.08315,no
12,42.362617,-71.083885,no
13,42.362434,-71.0832,no
14,42.365356,-71.0876,no
15,42.363422,-71.08316,no
16,42.363495,-71.083466,no
17,42.36461,-71.08317,no
18,42.36439,-71.08331,no
19,42.362755,-71.085594,no
20,42.362217,-71.0853,no
21,42.36124,-71.08654,no
22,42.362923,-71.086365,no
23,42.363846,-71.08782,no
24,42.3637,-71.087326,no
25,42.362705,-71.08784,no
26,42.364937,-71.0827,no
27,42.360577,-71.08664,no
28,42.360126,-71.08802,no
29,42.36099,-71.087975,no
30,42.361404,-71.08341,no
31,42.362316,-71.08685,no
32,42.365273,-71.08251,no
33,42.36235,-71.08625,no
34,42.36233,-71.08604,no
35,42.362854,-71.082,no
36,42.360783,-71.08445,no
37,42.36115,-71.08625,no
38,42.36105,-71.08626,no
39,42.361332,-71.08623,no
40,42.36146,-71.086205,no
41,42.363403,-71.082985,no
42,42.363304,-71.082634,no
43,42.36257,-71.08362,no
44,42.362137,-71.08447,no
45,42.36254,-71.08556,no
46,42.362602,-71.086624,no
47,42.363033,-71.08566,no
48,42.363754,-71.08206,no
49,42.362457,-71.08497,no
50,42.362614,-71.08411,no
51,42.36279,-71.086586,no
52,42.362793,-71.08405,no
53,42.360813,-71.08479,no
54,42.36108,-71.087425,no
55,42.361298,-71.08772,no
56,42.361294,-71.087456,no
57,42.362026,-71.0862,no
58,42.362022,-71.08616,no
59,42.361973,-71.086205,no
60,42.361916,-71.08621,no
61,42.36197,-71.08617,no
62,42.36192,-71.08617,no
63,42.362015,-71.08611,no
64,42.36197,-71.08611,no
65,42.361923,-71.08612,no
66,42.36144,-71.08758,no
67,42.36138,-71.087585,no
68,42.36141,-71.08758,no
69,42.361275,-71.0873,no
70,42.361282,-71.08739,no
71,42.36233,-71.08466,no
72,42.362347,-71.084625,no
73,42.362328,-71.084625,no
74,42.36232,-71.08459,no
75,42.362343,-71.08459,no
76,42.362362,-71.08458,no
77,42.361244,-71.08684,no
78,42.361095,-71.08742,no
79,42.361153,-71.08677,no
80,42.362103,-71.084366,no
81,42.362343,-71.08722,no
82,42.3627,-71.08737,no
83,42.362617,-71.08725,no
84,42.362656,-71.087814,no
85,42.361744,-71.08185,no
