id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.360706,-71.09151,16.92522,15.694474,0.3163534,0.01571273,0,21
1,42.360844,-71.09151,16.925184,15.2703,0.30780265,0.015288029,0,20
2,42.36098,-71.09151,16.925146,15.694474,0.316352,0.01571266,0,19
3,42.361122,-71.09151,16.925108,15.2703,0.30780128,0.015287961,0,18
4,42.36126,-71.09151,16.925072,15.2703,0.30780062,0.015287928,0,17
5,42.3614,-71.09151,16.925034,15.694474,0.31634992,0.01571256,0,16
6,42.361538,-71.09151,16.924997,15.2703,0.30779928,0.015287861,0,15
7,42.36168,-71.09151,16.92496,15.694474,0.31634852,0.015712488,0,14
8,42.361816,-71.09151,16.924923,15.2703,0.3077979,0.015287793,0,13
9,42.361954,-71.09151,16.924883,15.694474,0.3163471,0.015712416,0,12
10,42.362095,-71.09151,16.924847,15.2703,0.30779654,0.015287724,0,11
11,42.362232,-71.09151,16.92481,15.2703,0.30779588,0.015287693,0,10
12,42.362373,-71.09151,16.92477,15.694474,0.31634498,0.015712313,0,9
13,42.36251,-71.09151,16.924734,15.2703,0.30779448,0.015287624,0,8
14,42.362648,-71.09151,16.924696,15.694474,0.22992235,0.015089015,0,7
15,42.36279,-71.09151,16.92466,15.2703,0.0,0.01820061,0,6
16,42.362926,-71.09151,16.924623,15.2703,0.0,0.019841623,0,5
17,42.363068,-71.09151,16.924585,15.694474,0.0,0.020309728,0,4
18,42.363205,-71.09151,16.924547,15.2703,0.0,0.01984153,0,3
19,42.363342,-71.09151,16.92451,15.694474,0.0,0.020309636,0,2
20,42.363483,-71.09151,16.924473,15.2703,0.0,0.019841444,0,1
21,42.36362,-71.09151,16.924437,15.2703,0.0,0.019841403,0,0
22,42.360706,-71.09129,17.552082,15.694474,0.32807022,0.016294684,1,21
23,42.360844,-71.09129,17.552044,15.2703,0.31920278,0.015854254,1,20
24,42.36098,-71.09129,17.552004,15.694474,0.32806876,0.016294613,1,19
25,42.361122,-71.09129,17.551964,15.2703,0.31920132,0.015854182,1,18
26,42.36126,-71.09129,17.551928,15.2703,0.31920066,0.01585415,1,17
27,42.3614,-71.09129,17.551888,15.694474,0.3280666,0.016294505,1,16
28,42.361538,-71.09129,17.55185,15.2703,0.31919926,0.015854077,1,15
29,42.36168,-71.09129,17.551811,15.694474,0.3280652,0.016294435,1,14
30,42.361816,-71.09129,17.551771,15.2703,0.31919783,0.015854008,1,13
31,42.361954,-71.09129,17.551733,15.694474,0.32806367,0.01629436,1,12
32,42.362095,-71.09129,17.551693,15.2703,0.3191964,0.015853938,1,11
33,42.362232,-71.09129,17.551657,15.2703,0.31919575,0.015853904,1,10
34,42.362373,-71.09129,17.551617,15.694474,0.32806155,0.016294254,1,9
35,42.36251,-71.09129,17.551577,15.2703,0.3191943,0.015853833,1,8
36,42.362648,-71.09129,17.551537,15.694474,0.22992235,0.015586454,1,7
37,42.36279,-71.09129,17.551498,15.2703,0.0,0.029255597,1,6
38,42.362926,-71.09129,17.551462,15.2703,0.0,0.03635001,1,5
39,42.363068,-71.09129,17.551422,15.694474,0.0,0.037359647,1,4
40,42.363205,-71.09129,17.551384,15.2703,0.0,0.03634985,1,3
41,42.363342,-71.09129,17.551344,15.694474,0.0,0.037359484,1,2
42,42.363483,-71.09129,17.551306,15.2703,0.0,0.03634969,1,1
43,42.36362,-71.09129,17.55127,15.2703,0.0,0.036349617,1,0
44,42.360706,-71.09109,16.92522,15.694474,0.3163534,0.01571273,2,21
45,42.360844,-71.09109,16.925184,15.2703,0.30780265,0.015288029,2,20
46,42.36098,-71.09109,16.925146,15.694474,0.316352,0.01571266,2,19
47,42.361122,-71.09109,16.925108,15.2703,0.30780128,0.015287961,2,18
48,42.36126,-71.09109,16.925072,15.2703,0.30780062,0.015287928,2,17
49,42.3614,-71.09109,16.925034,15.694474,0.31634992,0.01571256,2,16
50,42.361538,-71.09109,16.924997,15.2703,0.30779928,0.015287861,2,15
51,42.36168,-71.09109,16.92496,15.694474,0.31634852,0.015712488,2,14
52,42.361816,-71.09109,16.924923,15.2703,0.3077979,0.015287793,2,13
53,42.361954,-71.09109,16.924883,15.694474,0.3163471,0.015712416,2,12
54,42.362095,-71.09109,16.924847,15.2703,0.30779654,0.015287724,2,11
55,42.362232,-71.09109,16.92481,15.2703,0.30779588,0.015287693,2,10
56,42.362373,-71.09109,16.92477,15.694474,0.31634498,0.015712313,2,9
57,42.36251,-71.09109,16.924734,15.2703,0.30779448,0.015287624,2,8
58,42.362648,-71.09109,16.924696,15.694474,0.22992235,0.015089015,2,7
59,42.36279,-71.09109,16.92466,15.2703,0.0,0.029255597,2,6
60,42.362926,-71.09109,16.924623,15.2703,0.0,0.0350518,2,5
61,42.363068,-71.09109,16.924585,15.694474,0.0,0.036025375,2,4
