id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.361763,-71.109024,20.05918,17.81535,2.8249545,0.4585629,0,21
1,42.361923,-71.109024,20.059128,17.81535,4.084197,0.6489134,0,20
2,42.362083,-71.109024,20.059076,17.81535,4.0841866,0.6489117,0,19
3,42.362244,-71.109024,20.059027,17.81535,4.397854,0.6934763,0,18
4,42.362404,-71.109024,20.058975,18.239523,5.8688293,0.9041016,0,17
5,42.362568,-71.109024,20.058924,17.81535,5.7323303,0.8830738,0,16
6,42.36273,-71.109024,20.058872,17.81535,4.5542545,0.6854612,0,15
7,42.36289,-71.109024,20.05882,17.81535,3.8302522,0.56401587,0,14
8,42.36305,-71.109024,20.05877,17.81535,3.8302422,0.56401443,0,13
9,42.36321,-71.109024,20.05872,17.81535,2.5710301,0.37366846,0,12
10,42.36337,-71.109024,20.058666,17.81535,1.6481541,0.23416397,0,11
11,42.36353,-71.109024,20.058617,17.81535,2.2449398,0.41671085,0,10
12,42.36369,-71.109024,20.058565,17.81535,3.9999166,0.9535279,0,9
13,42.36385,-71.109024,20.058516,17.81535,4.7428193,1.0691886,0,8
14,42.36401,-71.109024,20.058462,17.81535,5.063919,1.1264324,0,7
15,42.36417,-71.109024,20.058413,17.81535,3.9486117,0.96797246,0,6
16,42.364334,-71.109024,20.05836,18.239523,4.004595,0.9850974,0,5
17,42.364494,-71.109024,20.058308,17.81535,3.9485912,0.9679674,0,4
18,42.364655,-71.109024,20.058256,17.81535,3.9485807,0.9679649,0,3
19,42.364815,-71.109024,20.058207,17.81535,3.9485717,0.9679626,0,2
20,42.364975,-71.109024,20.058155,17.81535,3.0382657,0.4006313,0,1
21,42.365135,-71.109024,20.058105,17.81535,1.947093,0.18819487,0,0
22,42.361763,-71.10877,20.68603,17.81535,2.8843946,0.46853352,1,21
23,42.361923,-71.10877,20.685976,17.81535,4.211828,0.66919196,1,20
24,42.362083,-71.10877,20.685925,17.81535,4.2118177,0.6691903,1,19
25,42.362244,-71.10877,20.685871,17.81535,4.525484,0.7137548,1,18
26,42.362404,-71.10877,20.685818,18.239523,6.052229,0.9323547,1,17
27,42.362568,-71.10877,20.685766,17.81535,5.911466,0.91066986,1,16
28,42.36273,-71.10877,20.685715,17.81535,4.67395,0.7030868,1,15
29,42.36289,-71.10877,20.68566,17.81535,3.9499476,0.58164144,1,14
30,42.36305,-71.10877,20.685606,17.81535,3.9499376,0.5816399,1,13
31,42.36321,-71.10877,20.685553,17.81535,2.6225352,0.3809861,1,12
32,42.36337,-71.10877,20.685501,17.81535,1.699659,0.2414816,1,11
