id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.364494,-71.056404,16.9242,15.694474,0.0,0.0,0,21
1,42.364635,-71.056404,16.924162,15.2703,0.0,0.0,0,20
2,42.364773,-71.056404,16.924124,15.2703,0.0,0.0,0,19
3,42.364914,-71.056404,16.924088,15.694474,0.0,0.0,0,18
4,42.36505,-71.056404,16.924051,15.2703,0.0,0.0,0,17
5,42.36519,-71.056404,16.924013,15.694474,0.0,0.0,0,16
6,42.36533,-71.056404,16.923973,15.2703,0.0,0.0,0,15
7,42.365467,-71.056404,16.923937,15.2703,0.0,0.0,0,14
8,42.36561,-71.056404,16.9239,15.694474,0.0,0.0,0,13
9,42.365746,-71.056404,16.923864,15.2703,0.0,0.0,0,12
10,42.365883,-71.056404,16.923824,15.694474,0.0,0.0,0,11
11,42.366024,-71.056404,16.923788,15.2703,0.0,0.0,0,10
12,42.36616,-71.056404,16.923752,15.2703,0.0,0.0,0,9
13,42.3663,-71.056404,16.923712,15.694474,0.0,0.0,0,8
14,42.36644,-71.056404,16.923676,15.2703,0.0,0.0,0,7
15,42.366577,-71.056404,16.92364,15.2703,0.0,0.0,0,6
16,42.36672,-71.056404,16.923601,15.694474,0.0,0.0,0,5
17,42.366856,-71.056404,16.923565,15.2703,0.0,0.0,0,4
18,42.366993,-71.056404,16.923525,15.694474,0.0,0.0,0,3
19,42.367134,-71.056404,16.92349,15.2703,0.0,0.0,0,2
20,42.36727,-71.056404,16.923454,15.2703,0.0,0.0,0,1
21,42.367413,-71.056404,16.923414,15.694474,0.0,0.0,0,0
22,42.364494,-71.05619,16.9242,15.694474,0.0,0.0,1,21
23,42.364635,-71.05619,16.924162,15.2703,0.0,0.0,1,20
24,42.364773,-71.05619,16.924124,15.2703,0.0,0.0,1,19
25,42.364914,-71.05619,16.924088,15.694474,0.0,0.0,1,18
26,42.36505,-71.05619,16.924051,15.2703,0.0,0.0,1,17
27,42.36519,-71.05619,16.924013,15.694474,0.0,0.0,1,16
28,42.36533,-71.05619,16.923973,15.2703,0.0,0.0,1,15
29,42.365467,-71.05619,16.923937,15.2703,0.0,0.0,1,14
30,42.36561,-71.05619,16.9239,15.694474,0.0,0.0,1,13
31,42.365746,-71.05619,16.923864,15.2703,0.0,0.0,1,12
32,42.365883,-71.05619,16.923824,15.694474,0.0,0.0,1,11
33,42.366024,-71.05619,16.923788,15.2703,0.0,0.0,1,10
34,42.36616,-71.05619,16.923752,15.2703,0.0,0.0,1,9
35,42.3663,-71.05619,16.923712,15.694474,0.0,0.0,1,8
36,42.36644,-71.05619,16.923676,15.2703,0.0,0.0,1,7
37,42.366577,-71.05619,16.92364,15.2703,0.0,0.0,1,6
38,42.36672,-71.05619,16.923601,15.694474,0.0,0.0,1,5
39,42.366856,-71.05619,16.923565,15.2703,0.0,0.0,1,4
