id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.364525,-71.093956,16.92419,15.694474,3.12477,0.031083282,0,21
1,42.364666,-71.093956,16.924154,15.2703,3.0403104,0.030243132,0,20
2,42.364803,-71.093956,16.924116,15.2703,3.0403037,0.030243063,0,19
3,42.36494,-71.093956,16.92408,15.2703,3.040297,0.030242996,0,18
4,42.36508,-71.093956,16.924044,15.694474,3.1247425,0.031083012,0,17
5,42.36522,-71.093956,16.924006,15.2703,3.5426545,0.06990373,0,16
6,42.365356,-71.093956,16.923967,15.2703,2.747017,0.07093475,0,15
7,42.365494,-71.093956,16.92393,15.694474,1.9640081,0.06472111,0,14
8,42.365635,-71.093956,16.923891,15.2703,1.9109225,0.06297174,0,13
9,42.365772,-71.093956,16.923855,15.2703,1.9109185,0.07015879,0,12
10,42.36591,-71.093956,16.923817,15.694474,1.963995,0.086778775,0,11
11,42.36605,-71.093956,16.92378,15.2703,2.7971625,0.16559781,0,10
12,42.366188,-71.093956,16.923742,15.2703,2.7754595,0.28685722,0,9
13,42.366325,-71.093956,16.923708,15.2703,1.9455526,0.27286926,0,8
14,42.366467,-71.093956,16.923668,15.694474,1.5800773,0.24671608,0,7
15,42.366604,-71.093956,16.92363,15.2703,1.1945143,0.20947507,0,6
16,42.36674,-71.093956,16.923595,15.2703,0.0,0.10088267,0,5
17,42.36688,-71.093956,16.923557,15.694474,0.033941254,0.1063998,0,4
18,42.36702,-71.093956,16.92352,15.2703,0.16469647,0.14558007,0,3
19,42.367157,-71.093956,16.923483,15.2703,0.16469611,0.14557976,0,2
20,42.367294,-71.093956,16.923445,15.694474,0.1692706,0.14901055,0,1
21,42.367435,-71.093956,16.923409,15.2703,0.1646954,0.14176592,0,0
22,42.364525,-71.09374,16.92419,15.694474,3.12477,0.031083282,1,21
23,42.364666,-71.09374,16.924154,15.2703,3.0403104,0.030243132,1,20
24,42.364803,-71.09374,16.924116,15.2703,3.0403037,0.030243063,1,19
25,42.36494,-71.09374,16.92408,15.2703,3.040297,0.030242996,1,18
26,42.36508,-71.09374,16.924044,15.694474,3.1247425,0.031083012,1,17
27,42.36522,-71.09374,16.924006,15.2703,3.5426545,0.06990373,1,16
28,42.365356,-71.09374,16.923967,15.2703,2.747017,0.07093475,1,15
29,42.365494,-71.09374,16.92393,15.694474,1.9640081,0.06472111,1,14
30,42.365635,-71.09374,16.923891,15.2703,1.9109225,0.06297174,1,13
31,42.365772,-71.09374,16.923855,15.2703,1.9109185,0.07026717,1,12
32,42.36591,-71.09374,16.923817,15.694474,1.963995,0.08773338,1,11
33,42.36605,-71.09374,16.92378,15.2703,2.7971625,0.16593045,1,10
34,42.366188,-71.09374,16.923742,15.2703,2.7754595,0.28718984,1,9
35,42.366325,-71.09374,16.923708,15.2703,1.9455526,0.2732019,1,8
36,42.366467,-71.09374,16.923668,15.694474,1.5800773,0.24767068,1,7
37,42.366604,-71.09374,16.92363,15.2703,1.1945143,0.20980771,1,6
38,42.36674,-71.09374,16.923595,15.2703,0.0,0.10121531,1,5
39,42.36688,-71.09374,16.923557,15.694474,0.028466135,0.10324806,1,4
40,42.36702,-71.09374,16.92352,15.2703,0.14196593,0.1288648,1,3
41,42.367157,-71.09374,16.923483,15.2703,0.14196563,0.12886453,1,2
42,42.367294,-71.09374,16.923445,15.694474,0.1419653,0.12948617,1,1
43,42.367435,-71.09374,16.923409,15.2703,0.141965,0.12499325,1,0
44,42.364525,-71.09354,17.551014,15.694474,3.2405028,0.03223452,2,21
45,42.364666,-71.09354,17.550976,15.2703,3.1529145,0.03136325,2,20
46,42.364803,-71.09354,17.550938,15.2703,3.1529078,0.03136318,2,19
47,42.36494,-71.09354,17.550898,15.2703,3.1529007,0.031363107,2,18
48,42.36508,-71.09354,17.55086,15.694474,3.2404737,0.032234233,2,17
49,42.36522,-71.09354,17.550821,15.2703,3.6552582,0.07102384,2,16
50,42.365356,-71.09354,17.550783,15.2703,2.8177924,0.07326706,2,15
51,42.365494,-71.09354,17.550741,15.694474,2.036749,0.06711818,2,14
52,42.365635,-71.09354,17.550705,15.2703,1.9816978,0.06530404,2,13
53,42.365772,-71.09354,17.550667,15.2703,1.9816933,0.072599456,2,12
54,42.36591,-71.09354,17.550625,15.694474,2.0367355,0.090982765,2,11
55,42.36605,-71.09354,17.550589,15.2703,2.4546041,0.13151631,2,10
56,42.366188,-71.09354,17.550549,15.2703,2.1120355,0.22743039,2,9
57,42.366325,-71.09354,17.550512,15.2703,1.2589313,0.21453054,2,8
58,42.366467,-71.09354,17.550472,15.694474,0.85075295,0.18522133,2,7
59,42.366604,-71.09354,17.550434,15.2703,0.6374136,0.16291095,2,6
60,42.36674,-71.09354,17.550396,15.2703,0.0,0.10496403,2,5
61,42.36688,-71.09354,17.550356,15.694474,0.0,0.08275076,2,4
62,42.36702,-71.09354,17.550318,15.2703,0.0,0.023219623,2,3
63,42.367157,-71.09354,17.550278,15.2703,0.0,0.02321957,2,2
64,42.367294,-71.09354,17.55024,15.694474,0.0,0.023864504,2,1
65,42.367435,-71.09354,17.550201,15.2703,0.0,0.018519498,2,0
66,42.364525,-71.09333,16.92419,15.694474,3.12477,0.031083282,3,21
67,42.364666,-71.09333,16.924154,15.2703,3.0403104,0.030243132,3,20
68,42.364803,-71.09333,16.924116,15.2703,3.3284945,0.038032003,3,19
69,42.36494,-71.09333,16.92408,15.2703,4.1901445,0.061319947,3,18
70,42.36508,-71.09333,16.924044,15.694474,4.274587,0.062159896,3,17
71,42.36522,-71.09333,16.924006,15.2703,4.692497,0.10098055,3,16
72,42.365356,-71.09333,16.923967,15.2703,3.8968565,0.1020115,3,15
73,42.365494,-71.09333,16.92393,15.694474,3.1138449,0.09579778,3,14
74,42.365635,-71.09333,16.923891,15.2703,3.0607572,0.09404835,3,13
75,42.365772,-71.09333,16.923855,15.2703,3.0607505,0.101343706,3,12
76,42.36591,-71.09333,16.923817,15.694474,3.1138244,0.11880985,3,11
77,42.36605,-71.09333,16.92378,15.2703,2.199101,0.09315097,3,10
78,42.366188,-71.09333,16.923742,15.2703,1.2380803,0.14742811,3,9
79,42.366325,-71.09333,16.923708,15.2703,0.4081764,0.13344043,3,8
80,42.366467,-71.09333,16.923668,15.694474,0.0,0.104027286,3,7
81,42.366604,-71.09333,16.92363,15.2703,0.0,0.101215504,3,6
82,42.36674,-71.09333,16.923595,15.2703,0.06376771,0.10684187,3,5
83,42.36688,-71.09333,16.923557,15.694474,0.28268638,0.10684137,3,4
84,42.36702,-71.09333,16.92352,15.2703,0.28268573,0.04733321,3,3
85,42.367157,-71.09333,16.923483,15.2703,0.28268513,0.047333106,3,2
86,42.367294,-71.09333,16.923445,15.694474,0.2826845,0.047954947,3,1
87,42.367435,-71.09333,16.923409,15.2703,0.2826839,0.043462195,3,0
88,42.364525,-71.09312,16.92419,15.694474,3.12477,0.031083282,4,21
89,42.364666,-71.09312,16.924154,15.2703,3.0403104,0.030243132,4,20
90,42.364803,-71.09312,16.924116,15.2703,3.5803633,0.04483927,4,19
91,42.36494,-71.09312,16.92408,15.2703,5.195071,0.08848014,4,18
92,42.36508,-71.09312,16.924044,15.694474,5.339367,0.09093772,4,17
93,42.36522,-71.09312,16.924006,15.2703,5.697419,0.12814061,4,16
94,42.365356,-71.09312,16.923967,15.2703,4.901777,0.1291715,4,15
95,42.365494,-71.09312,16.92393,15.694474,4.1786175,0.12457542,4,14
96,42.365635,-71.09312,16.923891,15.2703,4.065673,0.121208236,4,13
97,42.365772,-71.09312,16.923855,15.2703,4.0656643,0.12850353,4,12
98,42.36591,-71.09312,16.923817,15.694474,4.17859,0.14758728,4,11
99,42.36605,-71.09312,16.92378,15.2703,2.4509697,0.09995824,4,10
100,42.366188,-71.09312,16.923742,15.2703,1.2380803,0.14742811,4,9
101,42.366325,-71.09312,16.923708,15.2703,0.4081764,0.13344043,4,8
102,42.366467,-71.09312,16.923668,15.694474,0.0,0.104027286,4,7
103,42.366604,-71.09312,16.92363,15.2703,0.0,0.101215504,4,6
104,42.36674,-71.09312,16.923595,15.2703,0.25892144,0.124061316,4,5
105,42.36688,-71.09312,16.923557,15.694474,1.1796992,0.18598956,4,4
106,42.36702,-71.09312,16.92352,15.2703,1.1478128,0.123667955,4,3
107,42.367157,-71.09312,16.923483,15.2703,1.1478105,0.1236677,4,2
108,42.367294,-71.09312,16.923445,15.694474,1.1796913,0.12710261,4,1
109,42.367435,-71.09312,16.923409,15.2703,1.1478055,0.11979645,4,0
110,42.364525,-71.09291,17.551014,15.694474,2.789228,0.041042272,5,21
111,42.364666,-71.09291,17.550976,15.2703,2.7522178,0.040652663,5,20
112,42.364803,-71.09291,17.550938,15.2703,3.2922716,0.055248782,5,19
113,42.36494,-71.09291,17.550898,15.2703,4.9867864,0.10104656,5,18
114,42.36508,-71.09291,17.55086,15.694474,5.0858507,0.10311346,5,17
115,42.36522,-71.09291,17.550821,15.2703,5.4891357,0.14070699,5,16
116,42.365356,-71.09291,17.550783,15.2703,4.8683605,0.14501382,5,15
117,42.365494,-71.09291,17.550741,15.694474,4.3333807,0.1422947,5,14
118,42.365635,-71.09291,17.550705,15.2703,4.2162538,0.13880283,5,13
119,42.365772,-71.09291,17.550667,15.2703,4.2162447,0.1402777,5,12
120,42.36591,-71.09291,17.550625,15.694474,4.333352,0.15305348,5,11
121,42.36605,-71.09291,17.550589,15.2703,2.5217443,0.1031198,5,10
122,42.366188,-71.09291,17.550549,15.2703,1.2612789,0.10932396,5,9
123,42.366325,-71.09291,17.550512,15.2703,0.5917519,0.09287685,5,8
124,42.366467,-71.09291,17.550472,15.694474,0.3616922,0.06506029,5,7
125,42.366604,-71.09291,17.550434,15.2703,0.36169142,0.06441516,5,6
126,42.36674,-71.09291,17.550396,15.2703,0.620612,0.08726103,5,5
127,42.36688,-71.09291,17.550356,15.694474,1.5850816,0.16297029,5,4
128,42.36702,-71.09291,17.550318,15.2703,1.5520136,0.13588959,5,3
129,42.367157,-71.09291,17.550278,15.2703,1.55201,0.13588928,5,2
130,42.367294,-71.09291,17.55024,15.694474,1.5850711,0.1394514,5,1
131,42.367435,-71.09291,17.550201,15.2703,1.5520033,0.1311887,5,0
132,42.364525,-71.092705,16.92419,15.694474,1.2127913,0.04792392,6,21
133,42.364666,-71.092705,16.924154,15.2703,1.2127887,0.046973616,6,20
134,42.364803,-71.092705,16.924116,15.2703,1.7528456,0.06156972,6,19
135,42.36494,-71.092705,16.92408,15.2703,3.3675575,0.10521054,6,18
136,42.36508,-71.092705,16.924044,15.694474,3.4274049,0.107778214,6,17
137,42.36522,-71.092705,16.924006,15.2703,3.6768632,0.12963012,6,16
138,42.365356,-71.092705,16.923967,15.2703,3.753205,0.13565746,6,15
139,42.365494,-71.092705,16.92393,15.694474,3.8130507,0.13822505,6,14
140,42.365635,-71.092705,16.923891,15.2703,3.7531881,0.13565685,6,13
141,42.365772,-71.092705,16.923855,15.2703,3.75318,0.12846437,6,12
