id,lat,lon
1,42.35925,-71.0627
2,42.35687,-71.05878
3,42.3589,-71.0607
4,42.359245,-71.06387
5,42.35717,-71.05846
6,42.35811,-71.06221
7,42.359383,-71.062325
8,42.35732,-71.06088
9,42.358986,-71.06422
10,42.35921,-71.06118
11,42.359264,-71.060326
12,42.3591,-71.0628
13,42.3569,-71.0588
14,42.3572,-71.0585
15,42.36093,-71.05922
16,42.361485,-71.059494
17,42.358707,-71.06394
18,42.358284,-71.059845
19,42.35809,-71.061676
20,42.358395,-71.06222
21,42.359455,-71.057686
22,42.357986,-71.059105
23,42.35682,-71.05886
24,42.356903,-71.05891
25,42.361546,-71.057106
26,42.361023,-71.063835
27,42.357735,-71.05916
28,42.35775,-71.059204
29,42.35864,-71.05753
30,42.358646,-71.05739
31,42.357452,-71.06354
32,42.35749,-71.06342
33,42.357536,-71.05842
34,42.357376,-71.058945
35,42.358723,-71.057236
36,42.35903,-71.0592
37,42.36098,-71.06262
38,42.36102,-71.06327
39,42.361023,-71.06318
40,42.361023,-71.06309
41,42.35716,-71.06078
42,42.35712,-71.060936
43,42.357277,-71.06102
44,42.358482,-71.0627
45,42.358616,-71.06271
46,42.35894,-71.06279
47,42.35892,-71.05763
48,42.361023,-71.063965
49,42.360203,-71.06378
50,42.35684,-71.05759
51,42.362396,-71.06431
52,42.357063,-71.05895
53,42.35817,-71.058105
54,42.35902,-71.05956
55,42.358788,-71.05846
56,42.35823,-71.05772
57,42.359364,-71.05914
