id,lat,lon,transit
1,42.373363,-71.100395,yes
2,42.373367,-71.097984,yes
3,42.3734,-71.09822,yes
4,42.37341,-71.10046,yes
5,42.37368,-71.10038,yes
6,42.3744,-71.101654,yes
7,42.37077,-71.1,yes
8,42.37449,-71.10427,no
9,42.3711,-71.1041,no
10,42.370377,-71.10061,no
11,42.373432,-71.09755,no
12,42.373695,-71.099525,no
13,42.370106,-71.10329,no
14,42.37348,-71.0998,no
15,42.37349,-71.098206,no
16,42.37121,-71.09811,no
17,42.37232,-71.101166,no
18,42.3733,-71.10052,no
19,42.373573,-71.10046,no
20,42.373543,-71.10038,no
21,42.37356,-71.1005,no
22,42.37366,-71.10116,no
23,42.372154,-71.096535,no
24,42.373875,-71.10079,no
25,42.373795,-71.100365,no
26,42.37356,-71.09857,no
27,42.374043,-71.100555,no
28,42.37408,-71.10033,no
29,42.373577,-71.09897,no
30,42.37331,-71.09841,no
31,42.37356,-71.09881,no
32,42.373123,-71.10031,no
33,42.374126,-71.101105,no
34,42.373756,-71.10014,no
35,42.372787,-71.09948,no
36,42.373062,-71.10014,no
37,42.37309,-71.100174,no
38,42.37314,-71.100235,no
39,42.37329,-71.10018,no
40,42.372627,-71.099365,no
41,42.374454,-71.10159,no
42,42.373863,-71.1009,no
43,42.373306,-71.10059,no
44,42.371464,-71.1008,no
45,42.373093,-71.099915,no
46,42.373795,-71.1008,no
47,42.373947,-71.100525,no
48,42.37392,-71.10042,no
49,42.37387,-71.100426,no
50,42.373817,-71.10044,no
51,42.374966,-71.10248,no
52,42.37073,-71.10426,no
53,42.37063,-71.10399,no
54,42.37092,-71.1012,no
55,42.374443,-71.1015,no
56,42.370804,-71.10441,no
57,42.374035,-71.101425,no
58,42.37319,-71.09578,no
59,42.37351,-71.09838,no
60,42.3737,-71.10147,no
61,42.375698,-71.10301,no
62,42.374264,-71.101265,no
63,42.370567,-71.097176,no
64,42.375687,-71.10303,no
65,42.374233,-71.101326,no
66,42.373257,-71.09808,no
67,42.37557,-71.10287,no
68,42.372875,-71.09913,no
