id,lat,lon,transit
1,42.359383,-71.062325,no
2,42.35678,-71.0592,no
3,42.35687,-71.05878,no
4,42.35811,-71.06221,no
5,42.35717,-71.05846,no
6,42.356983,-71.056854,no
7,42.35559,-71.06053,no
8,42.3589,-71.0607,no
9,42.35608,-71.06237,no
10,42.358284,-71.059845,no
11,42.35732,-71.06088,no
12,42.35732,-71.057,no
13,42.3556,-71.059,no
14,42.357304,-71.0568,no
15,42.356533,-71.05581,no
16,42.35921,-71.06118,no
17,42.359264,-71.060326,no
18,42.3569,-71.0588,no
19,42.3566,-71.059,no
20,42.3572,-71.0585,no
21,42.36093,-71.05922,no
22,42.360897,-71.055214,no
23,42.35809,-71.061676,no
24,42.356396,-71.06242,no
25,42.359455,-71.057686,no
26,42.356365,-71.0554,no
27,42.356243,-71.05593,no
28,42.357986,-71.059105,no
29,42.356903,-71.05891,no
30,42.35682,-71.05886,no
31,42.356403,-71.05932,no
32,42.359474,-71.059906,no
33,42.360962,-71.06165,no
34,42.360386,-71.05713,no
35,42.358788,-71.05673,no
36,42.356655,-71.05739,no
37,42.3586,-71.05731,no
38,42.356266,-71.059364,no
39,42.359653,-71.059784,no
40,42.356754,-71.057434,no
41,42.357494,-71.05625,no
42,42.35898,-71.057594,no
43,42.35811,-71.060394,no
44,42.35673,-71.058945,no
45,42.36022,-71.05727,no
46,42.356365,-71.062126,no
47,42.360607,-71.06064,no
48,42.358395,-71.06222,no
49,42.361134,-71.05697,no
50,42.357376,-71.058945,no
51,42.357735,-71.05916,no
52,42.35775,-71.059204,no
53,42.35864,-71.05753,no
54,42.358646,-71.05739,no
55,42.357536,-71.05842,no
56,42.358723,-71.057236,no
57,42.35616,-71.057465,no
58,42.35903,-71.0592,no
59,42.35716,-71.06078,no
60,42.35712,-71.060936,no
61,42.357277,-71.06102,no
62,42.360584,-71.05687,no
63,42.356754,-71.055405,no
64,42.35892,-71.05763,no
65,42.359234,-71.05543,no
66,42.357323,-71.05532,no
67,42.356712,-71.05656,no
68,42.356228,-71.06197,no
69,42.355595,-71.06107,no
70,42.361145,-71.056786,no
71,42.360714,-71.05673,no
72,42.359383,-71.05546,no
73,42.359463,-71.055466,no
74,42.359768,-71.05564,no
75,42.355934,-71.05538,no
76,42.356007,-71.05546,no
77,42.35595,-71.05536,no
78,42.35592,-71.05541,no
79,42.35599,-71.05549,no
80,42.35602,-71.05543,no
81,42.356037,-71.0554,no
82,42.355965,-71.05533,no
83,42.35684,-71.05759,no
84,42.360043,-71.055435,no
85,42.35632,-71.06191,no
86,42.356377,-71.061844,no
87,42.357063,-71.05895,no
88,42.35817,-71.058105,no
89,42.35902,-71.05956,no
90,42.358788,-71.05846,no
91,42.35823,-71.05772,no
92,42.359364,-71.05914,no
93,42.36003,-71.05624,no
94,42.356792,-71.06003,no
95,42.35769,-71.05901,no
