id,lat,lon
1,42.362457,-71.08333
2,42.362125,-71.084564
3,42.36292,-71.08645
4,42.362175,-71.08506
5,42.36223,-71.08554
6,42.36102,-71.08774
7,42.362377,-71.08439
8,42.36092,-71.08415
9,42.360718,-71.08315
10,42.362617,-71.083885
11,42.362434,-71.0832
12,42.363422,-71.08316
13,42.363495,-71.083466
14,42.36461,-71.08317
15,42.36439,-71.08331
16,42.362755,-71.085594
17,42.362217,-71.0853
18,42.36124,-71.08654
19,42.362923,-71.086365
20,42.363846,-71.08782
21,42.3637,-71.087326
22,42.362705,-71.08784
23,42.361404,-71.08341
24,42.362316,-71.08685
25,42.36235,-71.08625
26,42.36233,-71.08604
27,42.360783,-71.08445
28,42.36115,-71.08625
29,42.36105,-71.08626
30,42.361332,-71.08623
31,42.36146,-71.086205
32,42.363403,-71.082985
33,42.36257,-71.08362
34,42.362137,-71.08447
35,42.36254,-71.08556
36,42.362602,-71.086624
37,42.363033,-71.08566
38,42.362457,-71.08497
39,42.362614,-71.08411
40,42.36279,-71.086586
41,42.362793,-71.08405
42,42.360813,-71.08479
43,42.36108,-71.087425
44,42.361298,-71.08772
45,42.361294,-71.087456
46,42.362026,-71.0862
47,42.362022,-71.08616
48,42.361973,-71.086205
49,42.361916,-71.08621
50,42.36197,-71.08617
51,42.36192,-71.08617
52,42.362015,-71.08611
53,42.36197,-71.08611
54,42.361923,-71.08612
55,42.36144,-71.08758
56,42.36138,-71.087585
57,42.36141,-71.08758
58,42.361275,-71.0873
59,42.361282,-71.08739
60,42.36233,-71.08466
61,42.362347,-71.084625
62,42.362328,-71.084625
63,42.36232,-71.08459
64,42.362343,-71.08459
65,42.362362,-71.08458
66,42.361244,-71.08684
67,42.361095,-71.08742
68,42.361153,-71.08677
69,42.362103,-71.084366
70,42.362343,-71.08722
71,42.3627,-71.08737
72,42.362617,-71.08725
73,42.362656,-71.087814
