id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.360886,-71.09206,16.925173,15.694474,0.31635252,0.015712686,0,21
1,42.361023,-71.09206,16.925135,15.2703,0.30780175,0.015287986,0,20
2,42.36116,-71.09206,16.925097,15.694474,0.3163511,0.015712615,0,19
3,42.3613,-71.09206,16.92506,15.2703,0.3078004,0.015287918,0,18
4,42.36144,-71.09206,16.925024,15.2703,0.30779976,0.015287885,0,17
5,42.36158,-71.09206,16.924986,15.694474,0.31634903,0.015712513,0,16
6,42.361717,-71.09206,16.924948,15.2703,0.3077984,0.0152878165,0,15
7,42.361855,-71.09206,16.924911,15.694474,0.31634763,0.015712444,0,14
8,42.361996,-71.09206,16.924873,15.2703,0.30779704,0.0152877495,0,13
9,42.362133,-71.09206,16.924835,15.2703,0.3077963,0.015287714,0,12
10,42.36227,-71.09206,16.924797,15.694474,0.31634548,0.015712338,0,11
11,42.36241,-71.09206,16.92476,15.2703,0.30779496,0.015287647,0,10
12,42.36255,-71.09206,16.924726,15.2703,0.30779433,0.015287616,0,9
13,42.36269,-71.09206,16.924685,15.694474,0.15063877,0.013591366,0,8
14,42.362827,-71.09206,16.924648,15.2703,0.0,0.017435605,0,7
15,42.362965,-71.09206,16.924612,15.694474,0.0,0.017321624,0,6
16,42.363106,-71.09206,16.924576,15.2703,0.0,0.016853437,0,5
17,42.363243,-71.09206,16.924538,15.2703,0.0,0.0168534,0,4
18,42.363384,-71.09206,16.924498,15.694474,0.0,0.017321508,0,3
19,42.36352,-71.09206,16.924461,15.2703,0.0,0.016853321,0,2
20,42.36366,-71.09206,16.924423,15.694474,0.0,0.017321432,0,1
21,42.3638,-71.09206,16.924385,15.2703,0.0,0.016853247,0,0
22,42.360886,-71.09184,16.925173,15.694474,0.31635252,0.015712686,1,21
23,42.361023,-71.09184,16.925135,15.2703,0.30780175,0.015287986,1,20
24,42.36116,-71.09184,16.925097,15.694474,0.3163511,0.015712615,1,19
25,42.3613,-71.09184,16.92506,15.2703,0.3078004,0.015287918,1,18
26,42.36144,-71.09184,16.925024,15.2703,0.30779976,0.015287885,1,17
27,42.36158,-71.09184,16.924986,15.694474,0.31634903,0.015712513,1,16
28,42.361717,-71.09184,16.924948,15.2703,0.3077984,0.0152878165,1,15
29,42.361855,-71.09184,16.924911,15.694474,0.31634763,0.015712444,1,14
30,42.361996,-71.09184,16.924873,15.2703,0.30779704,0.0152877495,1,13
31,42.362133,-71.09184,16.924835,15.2703,0.3077963,0.015287714,1,12
32,42.36227,-71.09184,16.924797,15.694474,0.31634548,0.015712338,1,11
33,42.36241,-71.09184,16.92476,15.2703,0.30779496,0.015287647,1,10
34,42.36255,-71.09184,16.924726,15.2703,0.30779433,0.015287616,1,9
35,42.36269,-71.09184,16.924685,15.694474,0.15063877,0.013591366,1,8
36,42.362827,-71.09184,16.924648,15.2703,0.0,0.017435605,1,7
37,42.362965,-71.09184,16.924612,15.694474,0.0,0.017321624,1,6
38,42.363106,-71.09184,16.924576,15.2703,0.0,0.016853437,1,5
39,42.363243,-71.09184,16.924538,15.2703,0.0,0.0168534,1,4
40,42.363384,-71.09184,16.924498,15.694474,0.0,0.017321508,1,3
41,42.36352,-71.09184,16.924461,15.2703,0.0,0.016853321,1,2
42,42.36366,-71.09184,16.924423,15.694474,0.0,0.017321432,1,1
43,42.3638,-71.09184,16.924385,15.2703,0.0,0.016853247,1,0
44,42.360886,-71.09164,17.552032,15.694474,0.32806927,0.01629464,2,21
45,42.361023,-71.09164,17.551992,15.2703,0.31920186,0.01585421,2,20
46,42.36116,-71.09164,17.551954,15.694474,0.3280678,0.016294565,2,19
47,42.3613,-71.09164,17.551914,15.2703,0.31920043,0.015854135,2,18
48,42.36144,-71.09164,17.551878,15.2703,0.31919977,0.015854103,2,17
49,42.36158,-71.09164,17.551836,15.694474,0.32806563,0.016294455,2,16
50,42.361717,-71.09164,17.551798,15.2703,0.31919828,0.01585403,2,15
51,42.361855,-71.09164,17.55176,15.694474,0.3280642,0.016294386,2,14
52,42.361996,-71.09164,17.551722,15.2703,0.3191969,0.015853962,2,13
53,42.362133,-71.09164,17.551683,15.2703,0.31919622,0.01585393,2,12
54,42.36227,-71.09164,17.551643,15.694474,0.328062,0.016294278,2,11
55,42.36241,-71.09164,17.551605,15.2703,0.3191948,0.01585386,2,10
56,42.36255,-71.09164,17.551569,15.2703,0.31919414,0.015853826,2,9
57,42.36269,-71.09164,17.551527,15.694474,0.15063877,0.01385691,2,8
58,42.362827,-71.09164,17.551487,15.2703,0.0,0.017435605,2,7
59,42.362965,-71.09164,17.55145,15.694474,0.0,0.017963165,2,6
60,42.363106,-71.09164,17.55141,15.2703,0.0,0.017477637,2,5
61,42.363243,-71.09164,17.551373,15.2703,0.0,0.017477598,2,4
62,42.363384,-71.09164,17.551332,15.694474,0.0,0.017963046,2,3
63,42.36352,-71.09164,17.551294,15.2703,0.0,0.01747752,2,2
