id,centerlat,centerlon,width,height,population,jobs
0,42.36405,-71.09325,22.905449,4.9480467,1.756041,0.033578187
1,42.36419,-71.09325,22.905449,5.085492,1.8048198,0.034510918
2,42.36433,-71.09325,22.905449,4.9480467,1.8750017,0.027651856
3,42.364468,-71.09325,22.905449,4.9480467,3.0408163,0.03024815
4,42.364605,-71.09325,22.905449,5.085492,3.1252832,0.031088375
5,42.364746,-71.09325,22.905449,4.9480467,3.0408163,0.03024815
6,42.364883,-71.09325,22.905449,4.9480467,6.8017445,0.13189486
7,42.365025,-71.09325,22.905449,5.085492,9.676578,0.20815039
8,42.36516,-71.09325,22.905449,4.9480467,9.789312,0.22287871
9,42.3653,-71.09325,22.905449,4.9480467,9.5681305,0.25056905
10,42.36544,-71.09325,22.905449,5.085492,8.515563,0.24178836
11,42.365578,-71.09325,22.905449,4.9480467,8.462475,0.24003899
12,42.365715,-71.09325,22.905449,5.085492,8.515563,0.24178836
13,42.365856,-71.09325,22.905449,4.9480467,8.462475,0.25455222
14,42.365993,-71.09325,22.905449,4.9480467,4.944187,0.16734198
15,42.366135,-71.09325,22.905449,5.085492,1.475208,0.082592174
16,42.366272,-71.09325,22.905449,4.9480467,0.62640524,0.071844876
17,42.36641,-71.09325,22.905449,4.9480467,0.046400387,0.026055021
18,42.36655,-71.09325,22.905449,5.085492,0.0,0.023013828
19,42.366688,-71.09325,22.905449,4.9480467,0.0,0.022391833
20,42.366825,-71.09325,22.905449,5.085492,1.4647945,0.15226041
21,42.366966,-71.09325,22.905449,4.9480467,2.4718406,0.24049541
22,42.36405,-71.09303,22.905449,4.948098,1.7560594,0.033578537
23,42.36419,-71.09303,22.905449,5.085545,1.8048388,0.034511276
24,42.36433,-71.09303,22.905449,4.948098,1.8750213,0.027652143
25,42.364468,-71.09303,22.905449,4.948098,3.040848,0.030248465
26,42.364605,-71.09303,22.905449,5.085545,3.125316,0.031088699
27,42.364746,-71.09303,22.905449,4.948098,3.040848,0.030248465
28,42.364883,-71.09303,22.905449,4.948098,4.277876,0.063681655
29,42.365025,-71.09303,22.905449,5.085545,5.3399954,0.0909449
30,42.36516,-71.09303,22.905449,4.948098,5.3928747,0.104055636
31,42.3653,-71.09303,22.905449,4.948098,5.17169,0.13174626
32,42.36544,-71.09303,22.905449,5.085545,4.1789684,0.12458322
33,42.365578,-71.09303,22.905449,4.948098,4.0660233,0.12121611
