id,lat,lon
1,42.35925,-71.0627
2,42.359245,-71.06387
3,42.35811,-71.06221
4,42.359383,-71.062325
5,42.36102,-71.06778
6,42.35732,-71.065605
7,42.359264,-71.067825
8,42.358707,-71.06505
9,42.359543,-71.06589
10,42.35732,-71.06088
11,42.360096,-71.06699
12,42.358986,-71.06422
13,42.35921,-71.06118
14,42.3591,-71.0628
15,42.358707,-71.06394
16,42.360653,-71.06699
17,42.35809,-71.061676
18,42.358395,-71.06222
19,42.361023,-71.063835
20,42.36132,-71.0667
21,42.36096,-71.06567
22,42.361813,-71.0655
23,42.361935,-71.06606
24,42.36101,-71.06589
25,42.357452,-71.06354
26,42.35749,-71.06342
27,42.360996,-71.06795
28,42.360992,-71.067154
29,42.36201,-71.06573
30,42.36102,-71.06682
31,42.361027,-71.06649
32,42.36098,-71.06262
33,42.361008,-71.06493
34,42.361004,-71.0647
35,42.36102,-71.06327
36,42.361023,-71.06318
37,42.361023,-71.06309
38,42.35716,-71.06078
39,42.357277,-71.06102
40,42.358482,-71.0627
41,42.358616,-71.06271
42,42.35894,-71.06279
43,42.361286,-71.06514
44,42.361023,-71.063965
45,42.36102,-71.06665
46,42.3614,-71.06543
47,42.360203,-71.06378
48,42.361904,-71.0678
49,42.362396,-71.06431
