id,lat,lon,transit
1,42.36102,-71.08774,no
2,42.36124,-71.08654,no
3,42.360577,-71.08664,no
4,42.3595,-71.0885,no
5,42.36096,-71.089516,no
6,42.359413,-71.089066,no
7,42.360126,-71.08802,no
8,42.36099,-71.087975,no
9,42.361332,-71.08974,no
10,42.36108,-71.087425,no
11,42.36115,-71.08625,no
12,42.36105,-71.08626,no
13,42.361332,-71.08623,no
14,42.36146,-71.086205,no
15,42.361298,-71.08772,no
16,42.361336,-71.088104,no
17,42.361294,-71.087456,no
18,42.359314,-71.08738,no
19,42.36144,-71.08758,no
20,42.36138,-71.087585,no
21,42.36123,-71.08808,no
22,42.36141,-71.08758,no
23,42.361275,-71.0873,no
24,42.361282,-71.08739,no
25,42.361374,-71.08895,no
26,42.361248,-71.08965,no
27,42.3612,-71.08964,no
28,42.361336,-71.08969,no
29,42.361385,-71.0897,no
30,42.361244,-71.08684,no
31,42.361095,-71.08742,no
32,42.361153,-71.08677,no
33,42.359066,-71.08918,no
34,42.35933,-71.08902,no
35,42.36071,-71.089424,no
