id,centerlat,centerlon,width,height,population,jobs
0,42.359734,-71.067856,4.9544454,22.905449,23.801563,20.238157
1,42.35987,-71.067856,4.9544454,22.905449,39.31379,39.19754
2,42.360012,-71.067856,5.0920687,22.905449,9.347326,2.3259606
3,42.36015,-71.067856,4.9544454,22.905449,9.094696,2.2630968
4,42.360287,-71.067856,4.9544454,22.905449,25.780264,6.714079
5,42.360428,-71.067856,5.0920687,22.905449,8.199821,2.417624
6,42.360565,-71.067856,4.9544454,22.905449,7.567013,2.2666721
7,42.360703,-71.067856,5.0920687,22.905449,7.777207,2.329635
8,42.360844,-71.067856,4.9544454,22.905449,7.567013,2.2666721
9,42.36098,-71.067856,4.9544454,22.905449,7.567013,2.2666721
10,42.361122,-71.067856,5.0920687,22.905449,12.083599,4.9339137
11,42.36126,-71.067856,4.9544454,22.905449,0.041414253,4.920675
12,42.361397,-71.067856,5.0920687,22.905449,0.013810091,1.8194124
13,42.361538,-71.067856,4.9544454,22.905449,0.013436845,1.7702391
14,42.361675,-71.067856,4.9544454,22.905449,0.013436845,1.7702391
15,42.361816,-71.067856,5.0920687,22.905449,0.013810091,1.8194124
16,42.361954,-71.067856,4.9544454,22.905449,0.013436845,1.7702391
17,42.36209,-71.067856,5.0920687,22.905449,0.013810091,3.7864184
18,42.362232,-71.067856,4.9544454,22.905449,0.011503959,0.98274297
19,42.36237,-71.067856,4.9544454,22.905449,0.0,0.22348167
20,42.36251,-71.067856,5.0920687,22.905449,0.0,0.22968948
21,42.362648,-71.067856,4.9544454,22.905449,0.0,0.22348167
22,42.359734,-71.06765,4.9544992,23.7538,14.079856,4.5640216
23,42.35987,-71.06765,4.9544992,23.7538,15.777981,6.639508
24,42.360012,-71.06765,5.0921235,23.7538,12.816242,2.668366
25,42.36015,-71.06765,4.9544992,23.7538,12.469859,2.5962481
26,42.360287,-71.06765,4.9544992,23.7538,14.280954,3.030911
27,42.360428,-71.06765,5.0921235,23.7538,14.073677,3.2758398
28,42.360565,-71.06765,4.9544992,23.7538,10.577084,2.5385
29,42.360703,-71.06765,5.0921235,23.7538,10.87089,2.6090136
30,42.360844,-71.06765,4.9544992,23.7538,10.577084,2.5385
31,42.36098,-71.06765,4.9544992,23.7538,10.577084,2.5385
32,42.361122,-71.06765,5.0921235,23.7538,21.733139,5.2159534
33,42.36126,-71.06765,4.9544992,23.7538,0.09231373,6.092706
34,42.361397,-71.06765,5.0921235,23.7538,0.030783478,2.0317097
35,42.361538,-71.06765,4.9544992,23.7538,0.029951496,1.9767988
36,42.361675,-71.06765,4.9544992,23.7538,0.029951496,1.9767988
37,42.361816,-71.06765,5.0921235,23.7538,0.030783478,2.0317097
38,42.361954,-71.06765,4.9544992,23.7538,0.029951496,1.9767988
39,42.36209,-71.06765,5.0921235,23.7538,0.030783478,2.1110778
40,42.362232,-71.06765,4.9544992,23.7538,0.025642704,1.9241798
41,42.36237,-71.06765,4.9544992,23.7538,0.0,0.23176129
42,42.36251,-71.06765,5.0921235,23.7538,0.0,0.23819907
43,42.362648,-71.06765,4.9544992,23.7538,0.0,0.23176129
44,42.359734,-71.067444,4.9545503,22.905449,12.02463,2.5035508
45,42.35987,-71.067444,4.9545503,22.905449,12.02463,2.5035508
46,42.360012,-71.067444,5.0921764,22.905449,12.358647,2.573094
47,42.36015,-71.067444,4.9545503,22.905449,12.02463,2.5035508
48,42.360287,-71.067444,4.9545503,22.905449,13.771043,2.92269
49,42.360428,-71.067444,5.0921764,22.905449,13.571155,3.1588717
50,42.360565,-71.067444,4.9545503,22.905449,10.199434,2.4478643
51,42.360703,-71.067444,5.0921764,22.905449,10.482753,2.5158606
52,42.360844,-71.067444,4.9545503,22.905449,10.199434,2.4478643
53,42.36098,-71.067444,4.9545503,22.905449,10.199434,2.4478643
54,42.361122,-71.067444,5.0921764,22.905449,20.956953,5.029669
55,42.36126,-71.067444,4.9545503,22.905449,0.08901681,5.8751097
56,42.361397,-71.067444,5.0921764,22.905449,0.029684376,1.9591688
57,42.361538,-71.067444,4.9545503,22.905449,0.028882097,1.9062184
58,42.361675,-71.067444,4.9545503,22.905449,0.028882097,1.9062184
59,42.361816,-71.067444,5.0921764,22.905449,0.029684376,1.9591688
60,42.361954,-71.067444,4.9545503,22.905449,0.028882097,1.9062184
61,42.36209,-71.067444,5.0921764,22.905449,0.029684376,2.0357025
62,42.362232,-71.067444,4.9545503,22.905449,0.02472689,1.8554611
63,42.36237,-71.067444,4.9545503,22.905449,0.0,0.2234864
64,42.36251,-71.067444,5.0921764,22.905449,0.0,0.22969435
65,42.362648,-71.067444,4.9545503,22.905449,0.0,0.2234864
66,42.359734,-71.06723,4.9546037,22.905449,12.024759,2.5035777
67,42.35987,-71.06723,4.9546037,22.905449,12.024759,2.5035777
68,42.360012,-71.06723,5.0922318,22.905449,12.358781,2.5731215
69,42.36015,-71.06723,4.9546037,22.905449,12.024759,2.5035777
70,42.360287,-71.06723,4.9546037,22.905449,13.771173,2.9227169
71,42.360428,-71.06723,5.0922318,22.905449,13.571268,3.158899
72,42.360565,-71.06723,4.9546037,22.905449,10.199545,2.4478908
73,42.360703,-71.06723,5.0922318,22.905449,10.482866,2.515888
74,42.360844,-71.06723,4.9546037,22.905449,10.199545,2.4478908
75,42.36098,-71.06723,4.9546037,22.905449,10.199545,2.4478908
76,42.361122,-71.06723,5.0922318,22.905449,20.956953,5.029669
77,42.36126,-71.06723,4.9546037,22.905449,0.08901681,5.8751097
78,42.361397,-71.06723,5.0922318,22.905449,0.029684698,1.9591901
79,42.361538,-71.06723,4.9546037,22.905449,0.028882407,1.9062388
80,42.361675,-71.06723,4.9546037,22.905449,0.028882407,1.9062388
81,42.361816,-71.06723,5.0922318,22.905449,0.029684698,1.9591901
82,42.361954,-71.06723,4.9546037,22.905449,0.028882407,1.9062388
83,42.36209,-71.06723,5.0922318,22.905449,0.029684698,2.0357237
84,42.362232,-71.06723,4.9546037,22.905449,0.02472689,1.8554635
85,42.36237,-71.06723,4.9546037,22.905449,0.0,0.22348881
86,42.36251,-71.06723,5.0922318,22.905449,0.0,0.22969684
87,42.362648,-71.06723,4.9546037,22.905449,0.0,0.22348881
88,42.359734,-71.067024,4.9546576,23.7538,12.470257,2.5963311
89,42.35987,-71.067024,4.9546576,23.7538,12.470257,2.5963311
90,42.360012,-71.067024,5.092286,23.7538,12.81665,2.6684508
91,42.36015,-71.067024,4.9546576,23.7538,12.470257,2.5963311
92,42.360287,-71.067024,4.9546576,23.7538,14.281352,3.030994
93,42.360428,-71.067024,5.092286,23.7538,14.074024,3.2759233
94,42.360565,-71.067024,4.9546576,23.7538,10.577421,2.5385811
