id,lat,lon,transit
1,42.356033,-71.06934,yes
2,42.357002,-71.065796,yes
3,42.357697,-71.06332,yes
4,42.35925,-71.0627,no
5,42.359245,-71.06387,no
6,42.359383,-71.062325,no
7,42.35732,-71.065605,no
8,42.359264,-71.067825,no
9,42.358707,-71.06505,no
10,42.359543,-71.06589,no
11,42.360096,-71.06699,no
12,42.358986,-71.06422,no
13,42.3591,-71.0628,no
14,42.358707,-71.06394,no
15,42.357452,-71.06354,no
16,42.35749,-71.06342,no
17,42.358086,-71.06258,no
18,42.358482,-71.0627,no
19,42.358616,-71.06271,no
20,42.35894,-71.06279,no
21,42.360203,-71.06378,no
