id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.371468,-71.12109,16.922321,15.2703,4.4791636,0.2978472,0,21
1,42.371605,-71.12109,16.922283,15.694474,3.00023,0.19950378,0,20
2,42.371746,-71.12109,16.922247,15.2703,0.0,0.0,0,19
3,42.371883,-71.12109,16.922209,15.2703,0.0,0.0,0,18
4,42.37202,-71.12109,16.92217,15.694474,0.0,0.0,0,17
5,42.37216,-71.12109,16.922136,15.2703,0.0,0.0,0,16
6,42.3723,-71.12109,16.922098,15.2703,0.0,0.0,0,15
7,42.372437,-71.12109,16.922058,15.2703,0.0,0.0,0,14
8,42.372578,-71.12109,16.922022,15.694474,0.0,0.0,0,13
9,42.372715,-71.12109,16.921986,15.2703,0.0,0.0,0,12
10,42.372852,-71.12109,16.921947,15.2703,0.0,0.0,0,11
11,42.372993,-71.12109,16.921911,15.694474,0.0,0.0,0,10
12,42.37313,-71.12109,16.921873,15.2703,0.0,0.0,0,9
13,42.37327,-71.12109,16.921835,15.2703,0.0,0.0,0,8
14,42.37341,-71.12109,16.9218,15.694474,0.0,0.0,0,7
15,42.373547,-71.12109,16.92176,15.2703,0.0,0.0,0,6
16,42.373684,-71.12109,16.921724,15.2703,0.0,0.0,0,5
17,42.373825,-71.12109,16.921686,15.694474,0.0,0.0,0,4
18,42.373962,-71.12109,16.92165,15.2703,0.0,0.0,0,3
19,42.3741,-71.12109,16.921614,15.2703,0.0,0.0,0,2
20,42.37424,-71.12109,16.921574,15.694474,0.0,0.0,0,1
21,42.37438,-71.12109,16.921537,15.2703,0.0,0.0,0,0
22,42.371468,-71.12089,17.549074,15.2703,4.645058,0.30887854,1,21
23,42.371605,-71.12089,17.549036,15.694474,3.00023,0.19950378,1,20
24,42.371746,-71.12089,17.548998,15.2703,0.0,0.0,1,19
25,42.371883,-71.12089,17.548958,15.2703,0.0,0.0,1,18
26,42.37202,-71.12089,17.548918,15.694474,0.0,0.0,1,17
27,42.37216,-71.12089,17.548882,15.2703,0.0,0.0,1,16
28,42.3723,-71.12089,17.548843,15.2703,0.0,0.0,1,15
29,42.372437,-71.12089,17.548803,15.2703,0.0,0.0,1,14
30,42.372578,-71.12089,17.548765,15.694474,0.0,0.0,1,13
31,42.372715,-71.12089,17.548725,15.2703,0.0,0.0,1,12
32,42.372852,-71.12089,17.548687,15.2703,0.0,0.0,1,11
33,42.372993,-71.12089,17.548649,15.694474,0.0,0.0,1,10
34,42.37313,-71.12089,17.54861,15.2703,0.0,0.0,1,9
35,42.37327,-71.12089,17.548573,15.2703,0.0,0.0,1,8
36,42.37341,-71.12089,17.548532,15.694474,0.0,0.0,1,7
37,42.373547,-71.12089,17.548494,15.2703,0.0,0.0,1,6
38,42.373684,-71.12089,17.548454,15.2703,0.0,0.0,1,5
39,42.373825,-71.12089,17.548416,15.694474,0.0,0.0,1,4
40,42.373962,-71.12089,17.548378,15.2703,0.0,0.0,1,3
41,42.3741,-71.12089,17.54834,15.2703,0.0,0.0,1,2
42,42.37424,-71.12089,17.5483,15.694474,0.0,0.0,1,1
43,42.37438,-71.12089,17.548264,15.2703,0.0,0.0,1,0
44,42.371468,-71.12068,16.922321,15.2703,4.4791636,0.2978472,2,21
45,42.371605,-71.12068,16.922283,15.694474,3.00023,0.19950378,2,20
46,42.371746,-71.12068,16.922247,15.2703,0.0,0.0,2,19
47,42.371883,-71.12068,16.922209,15.2703,0.0,0.0,2,18
48,42.37202,-71.12068,16.92217,15.694474,0.0,0.0,2,17
49,42.37216,-71.12068,16.922136,15.2703,0.0,0.0,2,16
50,42.3723,-71.12068,16.922098,15.2703,0.0,0.0,2,15
51,42.372437,-71.12068,16.922058,15.2703,0.0,0.0,2,14
52,42.372578,-71.12068,16.922022,15.694474,0.0,0.0,2,13
53,42.372715,-71.12068,16.921986,15.2703,0.0,0.0,2,12
54,42.372852,-71.12068,16.921947,15.2703,0.0,0.0,2,11
