id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.364243,-71.0835,17.551094,15.2703,7.314375,0.036374714,0,21
1,42.36438,-71.0835,17.551054,15.2703,7.314358,0.03637463,0,20
2,42.364517,-71.0835,17.551016,15.694474,7.517519,0.037384957,0,19
3,42.36466,-71.0835,17.550978,15.2703,7.3143272,0.036374476,0,18
4,42.364796,-71.0835,17.55094,15.2703,7.314311,0.036374398,0,17
5,42.364933,-71.0835,17.550901,15.2703,7.3142953,0.036374316,0,16
6,42.365074,-71.0835,17.550861,15.694474,7.871571,0.043376893,0,15
7,42.36521,-71.0835,17.550823,15.2703,9.156917,0.063407436,0,14
8,42.36535,-71.0835,17.550785,15.2703,3.7180192,0.037991986,0,13
9,42.36549,-71.0835,17.550745,15.694474,2.8732054,0.034616932,0,12
10,42.365627,-71.0835,17.550707,15.2703,2.795545,0.033681266,0,11
11,42.365765,-71.0835,17.550669,15.2703,4.886012,0.054042947,0,10
12,42.365906,-71.0835,17.550629,15.694474,6.9139986,0.073975265,0,9
13,42.366043,-71.0835,17.55059,15.2703,4.8774924,0.04969112,0,8
14,42.36618,-71.0835,17.550552,15.2703,3.9315846,0.038294654,0,7
15,42.36632,-71.0835,17.550512,15.694474,4.040786,0.039358303,0,6
16,42.36646,-71.0835,17.550476,15.2703,3.9315674,0.06665167,0,5
17,42.366596,-71.0835,17.550434,15.2703,3.9315581,0.072802976,0,4
18,42.366737,-71.0835,17.550396,15.694474,0.5859659,0.04117453,0,3
19,42.366875,-71.0835,17.55036,15.2703,0.0,0.034508433,0,2
20,42.367012,-71.0835,17.55032,15.2703,0.048530728,0.037479624,0,1
21,42.36715,-71.0835,17.550278,15.694474,0.51593494,0.06705469,0,0
22,42.364243,-71.0833,16.924269,15.2703,7.0531473,0.03507562,1,21
23,42.36438,-71.0833,16.924232,15.2703,7.053132,0.03507554,1,20
24,42.364517,-71.0833,16.924192,15.694474,7.249035,0.036049772,1,19
25,42.36466,-71.0833,16.924156,15.2703,7.0531006,0.035075385,1,18
26,42.364796,-71.0833,16.924118,15.2703,7.0530844,0.035075307,1,17
27,42.364933,-71.0833,16.924082,15.2703,7.053069,0.035075225,1,16
28,42.365074,-71.0833,16.924046,15.694474,7.6380687,0.042285755,1,15
29,42.36521,-71.0833,16.924007,15.2703,8.829884,0.061142884,1,14
30,42.36535,-71.0833,16.92397,15.2703,3.6181774,0.03678907,1,13
31,42.36549,-71.0833,16.923931,15.694474,2.770591,0.033380613,1,12
32,42.365627,-71.0833,16.923895,15.2703,2.6957045,0.032478366,1,11
33,42.365765,-71.0833,16.923859,15.2703,4.786172,0.052840047,1,10
34,42.365906,-71.0833,16.92382,15.694474,6.667071,0.071333304,1,9
35,42.366043,-71.0833,16.923782,15.2703,4.7370787,0.048323445,1,8
36,42.36618,-71.0833,16.923746,15.2703,3.7911706,0.036926985,1,7
37,42.36632,-71.0833,16.92371,15.694474,3.8964725,0.037952654,1,6
38,42.36646,-71.0833,16.923672,15.2703,3.791154,0.065284014,1,5
39,42.366596,-71.0833,16.923634,15.2703,3.7911453,0.070202865,1,4
40,42.366737,-71.0833,16.923597,15.694474,0.5859659,0.03990785,1,3
41,42.366875,-71.0833,16.92356,15.2703,0.0,0.033275984,1,2
42,42.367012,-71.0833,16.923523,15.2703,0.048530728,0.036247183,1,1
43,42.36715,-71.0833,16.923483,15.694474,0.4975087,0.06465988,1,0
44,42.364243,-71.083084,16.924269,15.2703,7.0531473,0.03507562,2,21
45,42.36438,-71.083084,16.924232,15.2703,7.053132,0.03507554,2,20
46,42.364517,-71.083084,16.924192,15.694474,7.249035,0.036049772,2,19
47,42.36466,-71.083084,16.924156,15.2703,7.0531006,0.035075385,2,18
48,42.364796,-71.083084,16.924118,15.2703,7.0530844,0.035075307,2,17
49,42.364933,-71.083084,16.924082,15.2703,7.053069,0.035075225,2,16
50,42.365074,-71.083084,16.924046,15.694474,7.6380687,0.042285755,2,15
51,42.36521,-71.083084,16.924007,15.2703,8.829884,0.061142884,2,14
52,42.36535,-71.083084,16.92397,15.2703,3.6181774,0.03678907,2,13
53,42.36549,-71.083084,16.923931,15.694474,2.770591,0.033380613,2,12
54,42.365627,-71.083084,16.923895,15.2703,2.6957045,0.032478366,2,11
55,42.365765,-71.083084,16.923859,15.2703,4.786172,0.052840047,2,10
56,42.365906,-71.083084,16.92382,15.694474,6.667071,0.071333304,2,9
57,42.366043,-71.083084,16.923782,15.2703,4.7370787,0.048323445,2,8
58,42.36618,-71.083084,16.923746,15.2703,3.7911706,0.036926985,2,7
59,42.36632,-71.083084,16.92371,15.694474,3.8964725,0.037952654,2,6
60,42.36646,-71.083084,16.923672,15.2703,3.791154,0.065284014,2,5
61,42.366596,-71.083084,16.923634,15.2703,3.7911453,0.070202865,2,4
62,42.366737,-71.083084,16.923597,15.694474,0.5859659,0.03990785,2,3
63,42.366875,-71.083084,16.92356,15.2703,0.0,0.033275984,2,2
64,42.367012,-71.083084,16.923523,15.2703,0.048530728,0.036247183,2,1
65,42.36715,-71.083084,16.923483,15.694474,0.4975087,0.06465988,2,0
66,42.364243,-71.08288,17.551094,15.2703,7.314375,0.036374714,3,21
67,42.36438,-71.08288,17.551054,15.2703,7.314358,0.03637463,3,20
68,42.364517,-71.08288,17.551016,15.694474,7.517519,0.037384957,3,19
69,42.36466,-71.08288,17.550978,15.2703,7.3143272,0.036374476,3,18
70,42.364796,-71.08288,17.55094,15.2703,7.314311,0.036374398,3,17
71,42.364933,-71.08288,17.550901,15.2703,7.3142953,0.036374316,3,16
72,42.365074,-71.08288,17.550861,15.694474,7.871571,0.043376893,3,15
73,42.36521,-71.08288,17.550823,15.2703,9.156917,0.063407436,3,14
74,42.36535,-71.08288,17.550785,15.2703,3.7180192,0.037991986,3,13
75,42.36549,-71.08288,17.550745,15.694474,2.8732054,0.034616932,3,12
76,42.365627,-71.08288,17.550707,15.2703,2.795545,0.033681266,3,11
77,42.365765,-71.08288,17.550669,15.2703,4.886012,0.054042947,3,10
78,42.365906,-71.08288,17.550629,15.694474,6.9139986,0.073975265,3,9
79,42.366043,-71.08288,17.55059,15.2703,4.8774924,0.04969112,3,8
80,42.36618,-71.08288,17.550552,15.2703,3.9315846,0.038294654,3,7
81,42.36632,-71.08288,17.550512,15.694474,4.040786,0.039358303,3,6
82,42.36646,-71.08288,17.550476,15.2703,3.9315674,0.06665167,3,5
83,42.366596,-71.08288,17.550434,15.2703,3.9315581,0.072802976,3,4
84,42.366737,-71.08288,17.550396,15.694474,0.5859659,0.04117453,3,3
85,42.366875,-71.08288,17.55036,15.2703,0.0,0.034508433,3,2
86,42.367012,-71.08288,17.55032,15.2703,0.048530728,0.037479624,3,1
87,42.36715,-71.08288,17.550278,15.694474,0.51593494,0.06705469,3,0
88,42.364243,-71.08267,16.924269,15.2703,1.4225004,0.008764183,4,21
89,42.36438,-71.08267,16.924232,15.2703,1.4224975,0.0087641645,4,20
90,42.364517,-71.08267,16.924192,15.694474,1.4480186,0.008942222,4,19
91,42.36466,-71.08267,16.924156,15.2703,1.422491,0.0087641245,4,18
92,42.364796,-71.08267,16.924118,15.2703,1.4224879,0.028759183,4,17
93,42.364933,-71.08267,16.924082,15.2703,1.4224846,0.039447933,4,16
94,42.365074,-71.08267,16.924046,15.694474,1.8371031,0.045862224,4,15
95,42.36521,-71.08267,16.924007,15.2703,3.1993237,0.06551558,4,14
96,42.36535,-71.08267,16.92397,15.2703,2.7714481,0.063516036,4,13
97,42.36549,-71.08267,16.923931,15.694474,2.770591,0.06406419,4,12
98,42.365627,-71.08267,16.923895,15.2703,2.6957045,0.06316187,4,11
99,42.365765,-71.08267,16.923859,15.2703,4.786172,0.06360663,4,10
100,42.365906,-71.08267,16.92382,15.694474,6.667071,0.071333304,4,9
101,42.366043,-71.08267,16.923782,15.2703,4.7370787,0.048323445,4,8
102,42.36618,-71.08267,16.923746,15.2703,3.7911706,0.036926985,4,7
103,42.36632,-71.08267,16.92371,15.694474,3.8964725,0.037952654,4,6
104,42.36646,-71.08267,16.923672,15.2703,3.791154,0.065284014,4,5
105,42.366596,-71.08267,16.923634,15.2703,3.7911453,0.070202865,4,4
106,42.366737,-71.08267,16.923597,15.694474,0.5859659,0.03990785,4,3
107,42.366875,-71.08267,16.92356,15.2703,0.0,0.033275984,4,2
108,42.367012,-71.08267,16.923523,15.2703,0.048530728,0.036247183,4,1
109,42.36715,-71.08267,16.923483,15.694474,0.4975087,0.06465988,4,0
110,42.364243,-71.08246,16.924269,15.2703,0.9188912,0.006410869,5,21
111,42.36438,-71.08246,16.924232,15.2703,0.9188893,0.0064108553,5,20
112,42.364517,-71.08246,16.924192,15.694474,0.94441164,0.006588918,5,19
113,42.36466,-71.08246,16.924156,15.2703,0.91888505,0.006410826,5,18
114,42.364796,-71.08246,16.924118,15.2703,0.9188831,0.025895238,5,17
115,42.364933,-71.08246,16.924082,15.2703,0.91888094,0.036311015,5,16
116,42.365074,-71.08246,16.924046,15.694474,1.2492348,0.04254062,5,15
117,42.36521,-71.08246,16.924007,15.2703,2.4343941,0.059230138,5,14
118,42.36535,-71.08246,16.92397,15.2703,2.4343889,0.059230007,5,13
119,42.36549,-71.08246,16.923931,15.694474,2.4343834,0.06535354,5,12
120,42.365627,-71.08246,16.923895,15.2703,2.434378,0.066042215,5,11
121,42.365765,-71.08246,16.923859,15.2703,4.524846,0.06699562,5,10
122,42.365906,-71.08246,16.92382,15.694474,6.330865,0.07409508,5,9
123,42.366043,-71.08246,16.923782,15.2703,4.6453815,0.05403109,5,8
124,42.36618,-71.08246,16.923746,15.2703,3.7911706,0.0437394,5,7
125,42.36632,-71.08246,16.92371,15.694474,3.8964725,0.044765055,5,6
126,42.36646,-71.08246,16.923672,15.2703,3.791154,0.0656255,5,5
127,42.366596,-71.08246,16.923634,15.2703,3.7911453,0.070202865,5,4
128,42.366737,-71.08246,16.923597,15.694474,0.5859659,0.03990785,5,3
129,42.366875,-71.08246,16.92356,15.2703,0.0,0.033275984,5,2
130,42.367012,-71.08246,16.923523,15.2703,0.048530728,0.036247183,5,1
131,42.36715,-71.08246,16.923483,15.694474,0.4975087,0.06465988,5,0
132,42.364243,-71.08225,17.551094,15.2703,0.9529242,0.0066483086,6,21
133,42.36438,-71.08225,17.551054,15.2703,0.952922,0.0066482928,6,20
134,42.364517,-71.08225,17.551016,15.694474,0.97938997,0.0068329535,6,19
135,42.36466,-71.08225,17.550978,15.2703,0.9529179,0.0066482644,6,18
136,42.364796,-71.08225,17.55094,15.2703,0.9529159,0.026132677,6,17
