id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.362087,-71.09893,17.551697,15.694474,1.2574013,0.14561166,0,21
1,42.362225,-71.09893,17.551659,15.2703,1.223415,0.14167592,0,20
2,42.362362,-71.09893,17.551619,15.694474,1.2573959,0.14561102,0,19
3,42.362503,-71.09893,17.551579,15.2703,1.3119899,0.14466111,0,18
4,42.36264,-71.09893,17.55154,15.2703,1.5372216,0.13088693,0,17
5,42.36278,-71.09893,17.5515,15.694474,0.94177526,0.031745233,0,16
6,42.36292,-71.09893,17.551462,15.2703,0.9163199,0.030887187,0,15
7,42.363056,-71.09893,17.551422,15.694474,0.941771,0.03174509,0,14
8,42.363197,-71.09893,17.551384,15.2703,0.91631585,0.03088705,0,13
9,42.363335,-71.09893,17.551348,15.2703,2.7231736,0.11464192,0,12
10,42.363476,-71.09893,17.551308,15.694474,3.4385386,0.14948122,0,11
11,42.363613,-71.09893,17.55127,15.2703,3.124147,0.13797623,0,10
12,42.36375,-71.09893,17.55123,15.694474,3.2109208,0.14180857,0,9
13,42.36389,-71.09893,17.551191,15.2703,3.1241326,0.1379756,0,8
14,42.36403,-71.09893,17.551153,15.2703,3.4515328,0.12633356,0,7
15,42.36417,-71.09893,17.551113,15.694474,2.3264039,0.0681295,0,6
16,42.364307,-71.09893,17.551075,15.2703,1.5927033,0.040152185,0,5
17,42.36445,-71.09893,17.551035,15.694474,1.6369411,0.041267425,0,4
18,42.364586,-71.09893,17.550997,15.2703,1.5926962,0.040152006,0,3
19,42.364723,-71.09893,17.550959,15.694474,1.6369342,0.041267246,0,2
20,42.364864,-71.09893,17.55092,15.2703,1.5926892,0.040151827,0,1
21,42.365,-71.09893,17.55088,15.2703,1.5926856,0.040151738,0,0
22,42.362087,-71.09872,16.924849,15.694474,1.2124939,0.14041121,1,21
23,42.362225,-71.09872,16.924812,15.2703,1.1797215,0.13661602,1,20
24,42.362362,-71.09872,16.924774,15.694474,1.2124888,0.1404106,1,19
25,42.362503,-71.09872,16.924736,15.2703,1.2682967,0.13960129,1,18
26,42.36264,-71.09872,16.9247,15.2703,1.5044957,0.12978381,1,17
27,42.36278,-71.09872,16.92466,15.694474,0.9081403,0.03061147,1,16
28,42.36292,-71.09872,16.924623,15.2703,0.88359416,0.029784072,1,15
29,42.363056,-71.09872,16.924585,15.694474,0.9081363,0.030611336,1,14
30,42.363197,-71.09872,16.924547,15.2703,0.8835901,0.029783936,1,13
31,42.363335,-71.09872,16.924515,15.2703,2.6904483,0.11353882,1,12
32,42.363476,-71.09872,16.924475,15.694474,3.3238618,0.14441659,1,11
33,42.363613,-71.09872,16.924437,15.2703,3.0125697,0.13304847,1,10
34,42.36375,-71.09872,16.924402,15.694474,3.0962458,0.136744,1,9
35,42.36389,-71.09872,16.924362,15.2703,3.0125566,0.13304791,1,8
36,42.36403,-71.09872,16.924324,15.2703,3.3854456,0.12375873,1,7
37,42.36417,-71.09872,16.924288,15.694474,2.2679412,0.06665566,1,6
38,42.364307,-71.09872,16.924252,15.2703,1.535821,0.038718175,1,5
39,42.36445,-71.09872,16.924212,15.694474,1.578479,0.03979359,1,4
40,42.364586,-71.09872,16.924175,15.2703,1.5358142,0.038718004,1,3
41,42.364723,-71.09872,16.924137,15.694474,1.5784721,0.039793417,1,2
42,42.364864,-71.09872,16.9241,15.2703,1.5358075,0.038717836,1,1
43,42.365,-71.09872,16.924065,15.2703,1.5358042,0.03871775,1,0
44,42.362087,-71.09851,17.551697,15.694474,1.2574013,0.14561166,2,21
45,42.362225,-71.09851,17.551659,15.2703,1.223415,0.14167592,2,20
46,42.362362,-71.09851,17.551619,15.694474,1.2573959,0.14561102,2,19
47,42.362503,-71.09851,17.551579,15.2703,1.3119899,0.14466111,2,18
48,42.36264,-71.09851,17.55154,15.2703,1.5372216,0.13088693,2,17
49,42.36278,-71.09851,17.5515,15.694474,0.94177526,0.031745233,2,16
50,42.36292,-71.09851,17.551462,15.2703,0.9163199,0.030887187,2,15
51,42.363056,-71.09851,17.551422,15.694474,0.941771,0.03174509,2,14
52,42.363197,-71.09851,17.551384,15.2703,0.91631585,0.03088705,2,13
53,42.363335,-71.09851,17.551348,15.2703,2.7231736,0.11464192,2,12
54,42.363476,-71.09851,17.551308,15.694474,3.4385386,0.14948122,2,11
55,42.363613,-71.09851,17.55127,15.2703,3.124147,0.13797623,2,10
56,42.36375,-71.09851,17.55123,15.694474,3.2109208,0.14180857,2,9
57,42.36389,-71.09851,17.551191,15.2703,3.1241326,0.1379756,2,8
