id,lat,lon,transit
1,42.357002,-71.065796,yes
2,42.357697,-71.06332,yes
3,42.35678,-71.0592,no
4,42.35811,-71.06221,no
5,42.35559,-71.06053,no
6,42.3589,-71.0607,no
7,42.35608,-71.06237,no
8,42.358284,-71.059845,no
9,42.35732,-71.065605,no
10,42.356197,-71.063095,no
11,42.358707,-71.06505,no
12,42.35732,-71.06088,no
13,42.3556,-71.059,no
14,42.3566,-71.059,no
15,42.358707,-71.06394,no
16,42.35809,-71.061676,no
17,42.355145,-71.06215,no
18,42.354954,-71.061104,no
19,42.357986,-71.059105,no
20,42.356903,-71.05891,no
21,42.35682,-71.05886,no
22,42.356403,-71.05932,no
23,42.358395,-71.06222,no
24,42.35496,-71.06145,no
25,42.355206,-71.06016,no
26,42.35525,-71.06234,no
27,42.357376,-71.058945,no
28,42.357735,-71.05916,no
29,42.35775,-71.059204,no
30,42.355453,-71.0638,no
31,42.35546,-71.063805,no
32,42.35595,-71.063194,no
33,42.357452,-71.06354,no
34,42.35749,-71.06342,no
35,42.35716,-71.06078,no
36,42.355904,-71.06569,no
37,42.35712,-71.060936,no
38,42.357277,-71.06102,no
39,42.358086,-71.06258,no
40,42.358482,-71.0627,no
41,42.358616,-71.06271,no
42,42.35894,-71.06279,no
43,42.35498,-71.06335,no
44,42.356228,-71.06197,no
45,42.354935,-71.05952,no
46,42.355595,-71.06107,no
47,42.35541,-71.06387,no
48,42.35535,-71.06299,no
49,42.35525,-71.06306,no
50,42.355377,-71.06293,no
51,42.355225,-71.06306,no
52,42.35632,-71.06191,no
53,42.356377,-71.061844,no
54,42.355873,-71.065216,no
55,42.355885,-71.06518,no
56,42.355892,-71.06513,no
57,42.355896,-71.065796,no
58,42.355953,-71.06579,no
59,42.356033,-71.06479,no
60,42.357063,-71.05895,no
61,42.35617,-71.05893,no
62,42.35639,-71.05904,no
63,42.355534,-71.05996,no
64,42.356255,-71.059,no
65,42.35635,-71.059906,no
66,42.356792,-71.06003,no
67,42.35764,-71.062904,no
68,42.35769,-71.05901,no
