id,lat,lon,transit
1,42.372726,-71.10961,yes
2,42.372807,-71.10982,yes
3,42.373272,-71.11103,yes
4,42.373512,-71.111626,yes
5,42.373928,-71.11268,yes
6,42.37491,-71.10995,yes
7,42.374943,-71.11019,yes
8,42.37503,-71.112274,yes
9,42.37492,-71.1145,no
10,42.37558,-71.11396,no
11,42.374355,-71.111595,no
12,42.371765,-71.11422,no
13,42.373882,-71.114006,no
14,42.375362,-71.10977,no
15,42.371765,-71.11423,no
16,42.37379,-71.11128,no
17,42.373848,-71.11081,no
18,42.374924,-71.10923,no
19,42.374912,-71.110565,no
20,42.37358,-71.1099,no
21,42.373768,-71.11211,no
22,42.37385,-71.11234,no
23,42.37511,-71.11206,no
24,42.374798,-71.11044,no
25,42.374474,-71.11132,no
26,42.373413,-71.11116,no
27,42.374218,-71.11157,no
28,42.37408,-71.11157,no
29,42.3752,-71.113365,no
30,42.375557,-71.114105,no
31,42.373604,-71.10978,no
32,42.37338,-71.11108,no
33,42.37637,-71.11402,no
34,42.375942,-71.113914,no
35,42.372528,-71.10964,no
36,42.373028,-71.1108,no
37,42.3741,-71.114265,no
38,42.376232,-71.11404,no
