id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.36295,-71.10821,20.058802,17.81535,1.6481652,0.23416555,0,21
1,42.363113,-71.10821,20.05875,18.239523,2.5093267,0.45780173,0,20
2,42.363274,-71.10821,20.058697,17.81535,2.698636,0.5128629,0,19
3,42.363434,-71.10821,20.058647,17.81535,2.6986291,0.51286167,0,18
4,42.363594,-71.10821,20.058596,17.81535,2.6986225,0.51286036,0,17
5,42.363754,-71.10821,20.058544,17.81535,2.6986156,0.51285905,0,16
6,42.363914,-71.10821,20.05849,17.81535,2.6986084,0.5128577,0,15
7,42.364075,-71.10821,20.058443,17.81535,2.2929692,0.6701312,0,14
8,42.364235,-71.10821,20.058392,17.81535,2.126853,0.7853235,0,13
9,42.364395,-71.10821,20.058342,17.81535,1.2604977,0.55547357,0,12
10,42.364555,-71.10821,20.058289,17.81535,1.2604944,0.5554721,0,11
11,42.364716,-71.10821,20.058239,17.81535,1.2604911,0.5554707,0,10
12,42.364876,-71.10821,20.058187,17.81535,0.5864281,0.25842595,0,9
13,42.365036,-71.10821,20.058136,17.81535,3.0245864,0.2923392,0,8
14,42.365196,-71.10821,20.058084,17.81535,4.206602,0.4065861,0,7
15,42.365356,-71.10821,20.058033,17.81535,4.640362,0.43382666,0,6
16,42.365517,-71.10821,20.057981,17.81535,5.9158897,0.51393193,0,5
17,42.365677,-71.10821,20.057928,18.239523,5.9565716,0.51648647,0,4
18,42.36584,-71.10821,20.057877,17.81535,5.9158583,0.5139292,0,3
19,42.366,-71.10821,20.057827,17.81535,5.915844,0.513928,0,2
20,42.36616,-71.10821,20.057775,17.81535,5.9158287,0.5139266,0,1
21,42.36632,-71.10821,20.057726,17.81535,4.37804,0.3652929,0,0
22,42.36295,-71.10796,20.058802,17.81535,1.6481652,0.23416555,1,21
23,42.363113,-71.10796,20.05875,18.239523,2.8832076,0.5569947,1,20
24,42.363274,-71.10796,20.058697,17.81535,3.1409411,0.6302092,1,19
25,42.363434,-71.10796,20.058647,17.81535,3.140933,0.6302076,1,18
26,42.363594,-71.10796,20.058596,17.81535,3.1409254,0.630206,1,17
27,42.363754,-71.10796,20.058544,17.81535,3.140917,0.6302044,1,16
28,42.363914,-71.10796,20.05849,17.81535,3.1409087,0.6302027,1,15
29,42.364075,-71.10796,20.058443,17.81535,3.0383177,0.9210231,1,14
30,42.364235,-71.10796,20.058392,17.81535,3.0223942,1.115997,1,13
31,42.364395,-71.10796,20.058342,17.81535,1.7912594,0.7893685,1,12
32,42.364555,-71.10796,20.058289,17.81535,1.7912546,0.7893664,1,11
33,42.364716,-71.10796,20.058239,17.81535,1.7912502,0.7893645,1,10
34,42.364876,-71.10796,20.058187,17.81535,0.83335716,0.36724216,1,9
35,42.365036,-71.10796,20.058136,17.81535,3.306325,0.31957042,1,8
36,42.365196,-71.10796,20.058084,17.81535,4.5984454,0.44445944,1,7
37,42.365356,-71.10796,20.058033,17.81535,5.0322037,0.47169986,1,6
38,42.365517,-71.10796,20.057981,17.81535,6.3077307,0.551805,1,5
39,42.365677,-71.10796,20.057928,18.239523,6.457897,0.5649417,1,4
40,42.36584,-71.10796,20.057877,17.81535,6.3076973,0.5518021,1,3
41,42.366,-71.10796,20.057827,17.81535,6.307681,0.5518007,1,2
42,42.36616,-71.10796,20.057775,17.81535,6.3076653,0.55179936,1,1
43,42.36632,-71.10796,20.057726,17.81535,4.6266327,0.3893205,1,0
44,42.36295,-71.10772,20.058802,17.81535,1.6481652,0.23416555,2,21
45,42.363113,-71.10772,20.05875,18.239523,2.8832076,0.5569947,2,20
46,42.363274,-71.10772,20.058697,17.81535,3.1409411,0.6302092,2,19
47,42.363434,-71.10772,20.058647,17.81535,3.140933,0.6302076,2,18
48,42.363594,-71.10772,20.058596,17.81535,3.1409254,0.630206,2,17
49,42.363754,-71.10772,20.058544,17.81535,3.140917,0.6302044,2,16
50,42.363914,-71.10772,20.05849,17.81535,3.1409087,0.6302027,2,15
51,42.364075,-71.10772,20.058443,17.81535,3.0383177,0.9210231,2,14
52,42.364235,-71.10772,20.058392,17.81535,3.0223942,1.115997,2,13
53,42.364395,-71.10772,20.058342,17.81535,1.7912594,0.7893685,2,12
54,42.364555,-71.10772,20.058289,17.81535,1.7912546,0.7893664,2,11
55,42.364716,-71.10772,20.058239,17.81535,1.7912502,0.7893645,2,10
56,42.364876,-71.10772,20.058187,17.81535,0.83335716,0.36724216,2,9
57,42.365036,-71.10772,20.058136,17.81535,3.306325,0.31957042,2,8
58,42.365196,-71.10772,20.058084,17.81535,4.5984454,0.44445944,2,7
59,42.365356,-71.10772,20.058033,17.81535,5.0322037,0.47169986,2,6
60,42.365517,-71.10772,20.057981,17.81535,6.3077307,0.551805,2,5
61,42.365677,-71.10772,20.057928,18.239523,6.457897,0.5649417,2,4
62,42.36584,-71.10772,20.057877,17.81535,6.3076973,0.5518021,2,3
63,42.366,-71.10772,20.057827,17.81535,6.307681,0.5518007,2,2
64,42.36616,-71.10772,20.057775,17.81535,6.3076653,0.55179936,2,1
65,42.36632,-71.10772,20.057726,17.81535,4.6266327,0.3893205,2,0
66,42.36295,-71.107475,20.058802,17.81535,1.6481652,0.23416555,3,21
67,42.363113,-71.107475,20.05875,18.239523,2.8832076,0.5569947,3,20
68,42.363274,-71.107475,20.058697,17.81535,3.1409411,0.6302092,3,19
69,42.363434,-71.107475,20.058647,17.81535,3.140933,0.6302076,3,18
70,42.363594,-71.107475,20.058596,17.81535,4.2762966,0.99920166,3,17
