id,centerlat,centerlon,width,height,population,jobs
234,42.363373,-71.099625,22.905449,5.083839,2.5821538,0.10558806
235,42.36351,-71.099625,22.905449,4.946438,3.2841187,0.14527948
236,42.363647,-71.099625,22.905449,5.083839,3.581122,0.16176572
237,42.36379,-71.099625,22.905449,4.946438,3.5125213,0.15871492
238,42.363926,-71.099625,22.905449,5.083839,3.581122,0.16176572
239,42.364067,-71.099625,22.905449,4.946438,2.546869,0.113449976
240,42.364204,-71.099625,22.905449,4.946438,2.2422776,0.05723492
241,42.364346,-71.099625,22.905449,5.083839,3.1960964,0.0602088
242,42.361427,-71.09941,22.905449,4.9464893,0.52433693,0.07211463
243,42.361565,-71.09941,22.905449,4.9464893,1.1797581,0.066677496
244,42.361706,-71.09941,22.905449,5.0838914,1.212529,0.062031783
245,42.361843,-71.09941,22.905449,4.9464893,1.1797581,0.060355254
246,42.361984,-71.09941,22.905449,5.0838914,1.212529,0.062031783
247,42.36212,-71.09941,22.905449,4.9464893,1.1797581,0.10868554
248,42.36226,-71.09941,22.905449,5.0838914,1.212529,0.14331453
249,42.3624,-71.09941,22.905449,4.9464893,1.1797581,0.12376222
250,42.362537,-71.09941,22.905449,4.9464893,1.3924837,0.120955214
251,42.36268,-71.09941,22.905449,5.0838914,1.1776255,0.11982039
252,42.362816,-71.09941,22.905449,4.9464893,0.88362956,0.10887119
253,42.362953,-71.09941,22.905449,5.0838914,0.9081747,0.06974876
254,42.363094,-71.09941,22.905449,4.9464893,0.88362956,0.029785266
255,42.36323,-71.09941,22.905449,4.9464893,0.88362956,0.029785266
256,42.363373,-71.09941,22.905449,5.0838914,1.5392652,0.05670249
257,42.36351,-71.09941,22.905449,4.9464893,2.1896455,0.09335951
258,42.363647,-71.09941,22.905449,5.0838914,2.441822,0.10720888
259,42.36379,-71.09941,22.905449,4.9464893,2.3922548,0.10527769
260,42.363926,-71.09941,22.905449,5.0838914,2.5859885,0.11084332
261,42.364067,-71.09941,22.905449,4.9464893,6.2847486,0.20340778
262,42.364204,-71.09941,22.905449,4.9464893,6.057407,0.15081337
263,42.364346,-71.09941,22.905449,5.0838914,6.9922013,0.15266764
264,42.361427,-71.099205,23.7538,4.946543,0.5243426,0.058344483
265,42.361565,-71.099205,23.7538,4.946543,1.2234663,0.065796174
266,42.361706,-71.099205,23.7538,5.083947,1.2574513,0.06432997
267,42.361843,-71.099205,23.7538,4.946543,1.2234663,0.062591314
268,42.361984,-71.099205,23.7538,5.083947,1.2574513,0.06432997
269,42.36212,-71.099205,23.7538,4.946543,1.2234663,0.110922135
270,42.36226,-71.099205,23.7538,5.083947,1.2574513,0.1486241
271,42.3624,-71.099205,23.7538,4.946543,1.2234663,0.12797785
272,42.362537,-71.099205,23.7538,4.946543,1.4361942,0.12517083
273,42.36268,-71.099205,23.7538,5.083947,1.2112751,0.12396604
274,42.362816,-71.099205,23.7538,4.946543,0.9163666,0.11290468
275,42.362953,-71.099205,23.7538,5.083947,0.9418212,0.07088335
276,42.363094,-71.099205,23.7538,4.946543,0.9163666,0.03088876
277,42.36323,-71.099205,23.7538,4.946543,1.3198831,0.051760305
278,42.363373,-71.099205,23.7538,5.083947,4.767414,0.22367547
279,42.36351,-71.099205,23.7538,4.946543,5.0786695,0.23907122
280,42.363647,-71.099205,23.7538,5.083947,5.1300735,0.24107397
281,42.36379,-71.099205,23.7538,4.946543,5.0786695,0.23907122
282,42.363926,-71.099205,23.7538,5.083947,5.188537,0.24254784
283,42.364067,-71.099205,23.7538,4.946543,3.8467968,0.13312359
284,42.364204,-71.099205,23.7538,4.946543,3.1498456,0.0570821
285,42.364346,-71.099205,23.7538,5.083947,4.221186,0.06074744
286,42.361427,-71.099,22.905449,4.9465966,0.5243483,0.04107905
287,42.361565,-71.099,22.905449,4.9465966,1.1797837,0.060356565
288,42.361706,-71.099,22.905449,5.0840015,1.2125553,0.06203313
289,42.361843,-71.099,22.905449,4.9465966,1.1797837,0.060356565
290,42.361984,-71.099,22.905449,5.0840015,1.2125553,0.15746492
291,42.36212,-71.099,22.905449,4.9465966,1.1797837,0.3683319
292,42.36226,-71.099,22.905449,5.0840015,1.2125553,0.39339364
293,42.3624,-71.099,22.905449,4.9465966,1.1797837,0.37603778
294,42.362537,-71.099,22.905449,4.9465966,1.392514,0.37323073
295,42.36268,-71.099,22.905449,5.0840015,1.1776512,0.2141945
296,42.362816,-71.099,22.905449,4.9465966,0.8836487,0.08991921
297,42.362953,-71.099,22.905449,5.0840015,0.9081944,0.059566367
298,42.363094,-71.099,22.905449,4.9465966,0.8836487,0.029785912
299,42.36323,-71.099,22.905449,4.9465966,1.0428638,0.03802118
300,42.363373,-71.099,22.905449,5.0840015,2.8016474,0.121997625
301,42.36351,-71.099,22.905449,4.9465966,3.0126977,0.13305387
302,42.363647,-71.099,22.905449,5.0840015,3.0963833,0.1367498
303,42.36379,-71.099,22.905449,4.9465966,3.0126977,0.13305387
304,42.363926,-71.099,22.905449,5.0840015,3.1548476,0.13822368
305,42.364067,-71.099,22.905449,4.9465966,3.4795568,0.11647948
306,42.364204,-71.099,22.905449,4.9465966,3.0929952,0.055648662
307,42.364346,-71.099,22.905449,5.0840015,4.0704727,0.058578514
308,42.361427,-71.098785,22.905449,4.9466476,0.52435374,0.097031154
309,42.361565,-71.098785,22.905449,4.9466476,1.1797959,0.11630887
310,42.361706,-71.098785,22.905449,5.0840545,1.2125679,0.11798544
311,42.361843,-71.098785,22.905449,4.9466476,1.1797959,0.07175475
312,42.361984,-71.098785,22.905449,5.0840545,1.2125679,0.098890916
313,42.36212,-71.098785,22.905449,4.9466476,1.1797959,0.16227794
314,42.36226,-71.098785,22.905449,5.0840545,1.2125679,0.16678567
315,42.3624,-71.098785,22.905449,4.9466476,1.1797959,0.14659847
316,42.362537,-71.098785,22.905449,4.9466476,1.3925283,0.14379139
317,42.36268,-71.098785,22.905449,5.0840545,1.1776633,0.08315544
318,42.362816,-71.098785,22.905449,4.9466476,0.8836578,0.029786218
319,42.362953,-71.098785,22.905449,5.0840545,0.90820384,0.030613612
320,42.363094,-71.098785,22.905449,4.9466476,0.8836578,0.029786218
321,42.36323,-71.098785,22.905449,4.9466476,1.0428747,0.038021572
322,42.363373,-71.098785,22.905449,5.0840545,2.8016768,0.1219989
323,42.36351,-71.098785,22.905449,4.9466476,3.0127287,0.13305524
324,42.363647,-71.098785,22.905449,5.0840545,3.0964155,0.13675122
325,42.36379,-71.098785,22.905449,4.9466476,3.0127287,0.13305524
326,42.363926,-71.098785,22.905449,5.0840545,3.1548805,0.13822514
327,42.364067,-71.098785,22.905449,4.9466476,3.4795928,0.11648068
328,42.364204,-71.098785,22.905449,4.9466476,3.8176656,0.06111134
329,42.364346,-71.098785,22.905449,5.0840545,5.265438,0.06758608
330,42.361427,-71.09858,23.7538,4.9467015,0.5243594,0.10613817
331,42.361565,-71.09858,23.7538,4.9467015,1.2235053,0.12670128
332,42.361706,-71.09858,23.7538,5.08411,1.2574915,0.12825386
333,42.361843,-71.09858,23.7538,4.9467015,1.2235053,0.11070402
334,42.361984,-71.09858,23.7538,5.08411,1.2574915,0.14465071
335,42.36212,-71.09858,23.7538,4.9467015,1.2235053,0.21249032
336,42.36226,-71.09858,23.7538,5.08411,1.2574915,0.21642594
337,42.3624,-71.09858,23.7538,4.9467015,1.2235053,0.16823524
338,42.362537,-71.09858,23.7538,4.9467015,1.43624,0.14885303
339,42.36268,-71.09858,23.7538,5.08411,1.2113137,0.08429019
340,42.362816,-71.09858,23.7538,4.9467015,0.91639584,0.030889746
341,42.362953,-71.09858,23.7538,5.08411,0.9418513,0.031747796
342,42.363094,-71.09858,23.7538,4.9467015,0.91639584,0.030889746
343,42.36323,-71.09858,23.7538,4.9467015,1.0756145,0.03912519
344,42.363373,-71.09858,23.7538,5.08411,2.8484616,0.12441857
345,42.36351,-71.09858,23.7538,4.9467015,3.1243453,0.13798471
346,42.363647,-71.09858,23.7538,5.08411,3.2111325,0.14181763
347,42.36379,-71.09858,23.7538,4.9467015,3.1243453,0.13798471
348,42.363926,-71.09858,23.7538,5.08411,3.2695982,0.14329155
349,42.364067,-71.09858,23.7538,4.9467015,3.602609,0.12049107
350,42.364204,-71.09858,23.7538,4.9467015,1.7580254,0.046592064
351,42.364346,-71.09858,23.7538,5.08411,1.6370378,0.04126986
352,42.361427,-71.09837,22.905449,4.946753,0.5243649,0.034619413
353,42.361565,-71.09837,22.905449,4.946753,1.179821,0.053897534
354,42.361706,-71.09837,22.905449,5.0841627,1.2125938,0.055394687
355,42.361843,-71.09837,22.905449,4.946753,1.179821,0.0386111
356,42.361984,-71.09837,22.905449,5.0841627,1.2125938,0.07252245
357,42.36212,-71.09837,22.905449,4.946753,1.179821,0.13662356
358,42.36226,-71.09837,22.905449,5.0841627,1.2125938,0.14041865
359,42.3624,-71.09837,22.905449,4.946753,1.179821,0.13662356
360,42.362537,-71.09837,22.905449,4.946753,1.392558,0.14379446
361,42.36268,-71.09837,22.905449,5.0841627,1.1776884,0.08315721
362,42.362816,-71.09837,22.905449,4.946753,0.88367665,0.029786853
363,42.362953,-71.09837,22.905449,5.0841627,0.90822315,0.030614264
364,42.363094,-71.09837,22.905449,4.946753,0.88367665,0.029786853
365,42.36323,-71.09837,22.905449,4.946753,1.0428969,0.038022384
366,42.363373,-71.09837,22.905449,5.0841627,3.693715,0.15675393
367,42.36351,-71.09837,22.905449,4.946753,4.846321,0.20449424
368,42.363647,-71.09837,22.905449,5.0841627,4.8804398,0.206259
369,42.36379,-71.09837,22.905449,4.946753,4.846321,0.20449424
370,42.363926,-71.09837,22.905449,5.0841627,5.9105425,0.27552155
371,42.364067,-71.09837,22.905449,4.946753,8.592469,0.4167059
372,42.364204,-71.09837,22.905449,4.946753,5.1502028,0.28055948
373,42.364346,-71.09837,22.905449,5.0841627,4.857863,0.26858294
374,42.361427,-71.09816,22.905449,4.946805,0.5243704,0.03461978
375,42.361565,-71.09816,22.905449,4.946805,1.1798334,0.053898104
376,42.361706,-71.09816,22.905449,5.0842156,1.2126064,0.055395264
377,42.361843,-71.09816,22.905449,4.946805,1.1798334,0.038611505
378,42.361984,-71.09816,22.905449,5.0842156,1.2126064,0.07252321
379,42.36212,-71.09816,22.905449,4.946805,1.1798334,0.13662499
380,42.36226,-71.09816,22.905449,5.0842156,1.2126064,0.14042011
381,42.3624,-71.09816,22.905449,4.946805,1.1798334,0.13662499
382,42.362537,-71.09816,22.905449,4.946805,1.3925726,0.14379597
383,42.36268,-71.09816,22.905449,5.0842156,1.1777008,0.083158076
384,42.362816,-71.09816,22.905449,4.946805,0.88368595,0.029787166
385,42.362953,-71.09816,22.905449,5.0842156,0.9082327,0.030614585
386,42.363094,-71.09816,22.905449,4.946805,0.88368595,0.029787166
387,42.36323,-71.09816,22.905449,4.946805,1.0429078,0.03802278
388,42.363373,-71.09816,22.905449,5.0842156,1.8847096,0.08627331
389,42.36351,-71.09816,22.905449,4.946805,1.2282832,0.06353189
390,42.363647,-71.09816,22.905449,5.0842156,1.262402,0.06529666
391,42.36379,-71.09816,22.905449,4.946805,1.2282832,0.06353189
392,42.363926,-71.09816,22.905449,5.0842156,1.7844551,0.09911382
393,42.364067,-71.09816,22.905449,4.946805,3.2174788,0.15316492
394,42.364204,-71.09816,22.905449,4.946805,3.0582566,0.1449293
