id,centerlat,centerlon,width,height,population,jobs,u,v
0,42.36565,-71.07928,17.550703,15.2703,0.0,0.053837106,0,21
1,42.36579,-71.07928,17.550661,15.694474,0.0,0.055332445,0,20
2,42.36593,-71.07928,17.550621,15.2703,0.0,0.08296056,0,19
3,42.366066,-71.07928,17.550583,15.2703,0.0,0.09641076,0,18
4,42.366207,-71.07928,17.550545,15.694474,0.0,0.05629485,0,17
5,42.366344,-71.07928,17.550505,15.2703,0.0,0.054773245,0,16
6,42.36648,-71.07928,17.550468,15.694474,0.0,0.056294605,0,15
7,42.366623,-71.07928,17.55043,15.2703,0.0,0.09665214,0,14
8,42.36676,-71.07928,17.55039,15.2703,0.0,0.08825071,0,13
9,42.3669,-71.07928,17.550348,15.694474,0.0,0.05396641,0,12
10,42.36704,-71.07928,17.550312,15.2703,0.0,0.05250775,0,11
11,42.367176,-71.07928,17.550274,15.694474,0.0,0.05396618,0,10
12,42.367317,-71.07928,17.550234,15.2703,0.5453991,0.09795745,0,9
13,42.367455,-71.07928,17.550196,15.2703,1.446249,0.123018414,0,8
14,42.367596,-71.07928,17.550158,15.694474,2.994834,0.17443946,0,7
15,42.367733,-71.07928,17.55012,15.2703,2.9763913,0.17290273,0,6
16,42.36787,-71.07928,17.550077,15.694474,2.99482,0.17783506,0,5
17,42.36801,-71.07928,17.550041,15.2703,2.976378,0.19297695,0,4
18,42.36815,-71.07928,17.550003,15.2703,4.0691924,0.21283478,0,3
19,42.36829,-71.07928,17.549965,15.694474,3.4523475,0.16594873,0,2
20,42.368427,-71.07928,17.549925,15.2703,3.3590333,0.16200584,0,1
21,42.368565,-71.07928,17.549885,15.694474,3.4523318,0.16594797,0,0
22,42.36565,-71.07907,16.92389,15.2703,0.0,0.051914345,1,21
23,42.36579,-71.07907,16.923851,15.694474,0.0,0.053356282,1,20
24,42.36593,-71.07907,16.923813,15.2703,0.0,0.08103782,1,19
25,42.366066,-71.07907,16.923775,15.2703,0.0,0.09445456,1,18
26,42.366207,-71.07907,16.923738,15.694474,0.0,0.054284323,1,17
27,42.366344,-71.07907,16.923702,15.2703,0.0,0.052817065,1,16
28,42.36648,-71.07907,16.923664,15.694474,0.0,0.054284077,1,15
29,42.366623,-71.07907,16.923628,15.2703,0.0,0.094695956,1,14
30,42.36676,-71.07907,16.923588,15.2703,0.0,0.086375415,1,13
31,42.3669,-71.07907,16.923552,15.694474,0.0,0.052039042,1,12
32,42.36704,-71.07907,16.923515,15.2703,0.0,0.050632473,1,11
33,42.367176,-71.07907,16.923477,15.694474,0.0,0.05203881,1,10
34,42.367317,-71.07907,16.923439,15.2703,0.5453991,0.09608217,1,9
35,42.367455,-71.07907,16.923403,15.2703,0.63999736,0.08125253,1,8
36,42.367596,-71.07907,16.923367,15.694474,0.6577736,0.054814465,1,7
37,42.367733,-71.07907,16.923328,15.2703,0.6399945,0.053332876,1,6
38,42.36787,-71.07907,16.923288,15.694474,0.6577706,0.06426359,1,5
39,42.36801,-71.07907,16.923252,15.2703,0.63999164,0.105734244,1,4
40,42.36815,-71.07907,16.923216,15.2703,1.4040154,0.117656805,1,3
41,42.36829,-71.07907,16.92318,15.694474,1.8613214,0.13250437,1,2
42,42.368427,-71.07907,16.92314,15.2703,1.8613169,0.13104846,1,1
43,42.368565,-71.07907,16.923101,15.694474,1.8613129,0.13250375,1,0
44,42.36565,-71.07886,16.92389,15.2703,0.0,0.051914345,2,21
45,42.36579,-71.07886,16.923851,15.694474,0.0,0.053356282,2,20
46,42.36593,-71.07886,16.923813,15.2703,0.0,0.08103782,2,19
47,42.366066,-71.07886,16.923775,15.2703,0.0,0.09445456,2,18
48,42.366207,-71.07886,16.923738,15.694474,0.0,0.054284323,2,17
49,42.366344,-71.07886,16.923702,15.2703,0.0,0.052817065,2,16
50,42.36648,-71.07886,16.923664,15.694474,0.0,0.054284077,2,15
51,42.366623,-71.07886,16.923628,15.2703,0.0,0.094695956,2,14
52,42.36676,-71.07886,16.923588,15.2703,0.0,0.086375415,2,13
53,42.3669,-71.07886,16.923552,15.694474,0.0,0.052039042,2,12
54,42.36704,-71.07886,16.923515,15.2703,0.0,0.050632473,2,11
